site_3,Changing snmp profile for UZGP2KINFE968QXN from site_3,2024-11-06 10:46:17_550
site_2,Unregistering S4CJBPF0EAZJ6OMP from site_2,2024-11-06 10:46:21_883
site_3,Changing s vlan for BP4MPK3BPO6VMX5V from site_3,2024-11-06 10:46:26_195
site_4,Changing gemport for X0KGAQC96KFXVVBI from site_4,2024-11-06 10:46:33_429
site_3,Changing s vlan for MDYGCQVQFRP59L9U from site_3,2024-11-06 10:46:36_502
site_3,Changing s vlan for 0FOH0RWQZ6DWWT6T from site_3,2024-11-06 10:46:45_243
site_4,Changing s vlan for JPOM3C8HJDMKPN64 from site_4,2024-11-06 10:47:00_927
site_4,Changing s vlan for HKBV52AD4OMUV0FD from site_4,2024-11-06 10:47:03_191
site_4,Changing vlan type for OVN3L6OGTLH34A7I from site_4,2024-11-06 10:47:08_002
site_4,Changing c vlan for SDNVF4EBUO5AA5RS from site_4,2024-11-06 10:47:14_170
site_1,Changing s vlan for 7CWXZ58T00R5DROW from site_1,2024-11-06 10:47:15_090
site_2,Changing state of sftp-client from site_2,2024-11-06 10:47:20_496
site_2,Changing s vlan for 873PNXIE3SRUAF5Z from site_2,2024-11-06 10:47:55_926
site_4,Changing snmp profile for HCJUCBWS29JQU695 from site_4,2024-11-06 10:48:03_151
site_2,Changing state of dhcp-relay from site_2,2024-11-06 10:48:08_780
site_3,Changing s vlan for JNBW7096CRS51S30 from site_3,2024-11-06 10:48:20_988
site_2,Unregistering 6TGWRY1HTE4ZUVMH from site_2,2024-11-06 10:48:29_380
site_4,Changing state of capwap from site_4,2024-11-06 10:48:38_275
site_1,Unregistering 7VJ8SYMWXU2FJEEU from site_1,2024-11-06 10:48:40_971
site_4,Changing vlan type for JW6UEM0P9ICED8TY from site_4,2024-11-06 10:49:00_079
site_3,Unregistering XBMLL6LNSE7YLKUG from site_3,2024-11-06 10:49:46_502
site_1,Changing vlan type for UZGP2KINFE968QXN from site_1,2024-11-06 10:49:52_099
site_4,Changing vlan type for A2DT5N7934KMMC4R from site_4,2024-11-06 10:50:08_377
site_4,Changing gemport for 9GCJN5VIYIJQLAWX from site_4,2024-11-06 10:50:12_084
site_3,Changing snmp profile for 78UWBMRR57IUZ5Z5 from site_3,2024-11-06 10:50:21_856
site_1,Unregistering FAJL2IDMBU6ATEM7 from site_1,2024-11-06 10:50:32_114
site_4,Changing s vlan for MPVKNNDOWI2106OW from site_4,2024-11-06 10:50:40_005
site_2,Changing vlan type for 1JJPC91OLA2ZHGBD from site_2,2024-11-06 10:50:41_394
site_2,Changing vlan type for 6TGWRY1HTE4ZUVMH from site_2,2024-11-06 10:50:42_530
site_3,Unregistering MSYAY1KTVVR3VA6C from site_3,2024-11-06 10:50:51_315
site_2,Changing snmp profile for H4E51IJR7LY6FS8Z from site_2,2024-11-06 10:50:52_306
site_3,Changing s vlan for WURZXQZWJ9URZQIX from site_3,2024-11-06 10:50:57_064
site_2,Changing c vlan for NGTIH3M2RVKGA3IU from site_2,2024-11-06 10:50:57_533
site_1,Changing snmp profile for Y96R6XGUM82Z2NDY from site_1,2024-11-06 10:51:11_580
site_4,Changing gemport for 0FVQ024KP18SJL04 from site_4,2024-11-06 10:51:16_711
site_4,Unregistering FAJMNXPD1TUISDBI from site_4,2024-11-06 10:51:24_578
site_3,Changing s vlan for HFTBW7CKD4D5LC7V from site_3,2024-11-06 10:51:29_339
site_2,Changing snmp profile for HCJUCBWS29JQU695 from site_2,2024-11-06 10:51:32_677
site_1,Unregistering 18LA53UOOQYQXKJJ from site_1,2024-11-06 10:51:38_281
site_1,Unregistering TG99D6Y5ZDB0A86T from site_1,2024-11-06 10:51:43_515
site_2,Changing c vlan for S4CJBPF0EAZJ6OMP from site_2,2024-11-06 10:51:46_082
site_3,Changing state of sftp-client from site_3,2024-11-06 10:51:54_455
site_1,Changing s vlan for Q8OIM4GGACWSY7BL from site_1,2024-11-06 10:51:55_133
site_3,Changing state of portal from site_3,2024-11-06 10:51:58_463
site_1,Changing s vlan for 3SNUIA8XKWZNOCGU from site_1,2024-11-06 10:52:22_873
site_2,Changing s vlan for 8OWNG3RI3FCU0ZMI from site_2,2024-11-06 10:52:26_676
site_4,Changing snmp profile for KEVGH5A3S690DU4X from site_4,2024-11-06 10:52:33_134
site_3,Changing s vlan for HB6YCK466R79OUC4 from site_3,2024-11-06 10:52:38_218
site_3,Changing state of mqtt from site_3,2024-11-06 10:52:40_808
site_4,Changing s vlan for MPGSWJ7Y669RLVQC from site_4,2024-11-06 10:52:44_994
site_4,Changing gemport for Y96R6XGUM82Z2NDY from site_4,2024-11-06 10:52:48_038
site_1,Changing vlan type for 21MVRWHRNA3L84RV from site_1,2024-11-06 10:53:06_793
site_2,Changing state of telnetv6 from site_2,2024-11-06 10:53:08_706
site_1,Changing c vlan for J2TB9JQK7YU6VDFK from site_1,2024-11-06 10:53:13_326
site_3,Changing gemport for LPY7PEFJ76UUXNP3 from site_3,2024-11-06 10:53:28_782
site_3,Changing snmp profile for P7X9HUQKWAOYRCE8 from site_3,2024-11-06 10:53:31_849
site_2,Changing snmp profile for H5RMZ8FVKIRETCAW from site_2,2024-11-06 10:53:52_355
site_2,Changing state of ftp-client from site_2,2024-11-06 10:53:57_873
site_2,Unregistering 6TGWRY1HTE4ZUVMH from site_2,2024-11-06 10:54:02_023
site_4,Changing c vlan for WYGF0WJ0S9TX58FK from site_4,2024-11-06 10:54:11_685
site_2,Changing vlan type for RFWOXRR2N37GPJ64 from site_2,2024-11-06 10:54:14_432
site_2,Connection error,2024-11-06 10:54:24_908
_,Exiting chaos monkey,2024-11-06 10:54:24_908
