site,event,timestamp
site_2,unregistered 79KUG98TGUEJCQQD,2024-07-23 11:22:48,196
site_2,unregistered 79KUG98TGUEJCQQD,2024-07-23 11:22:56,661
site_2,registered 79KUG98TGUEJCQQD,2024-07-23 11:23:02,343
site_1,unregistered 1XSIEQNU3V5F5VYP,2024-07-23 11:23:07,971
site_1,unregistered 1XSIEQNU3V5F5VYP,2024-07-23 11:23:13,568
site_1,registered 1XSIEQNU3V5F5VYP,2024-07-23 11:23:22,219
site_1,unregistered 5MX22S0OKFQ81R38,2024-07-23 11:23:36,522
site_1,unregistered 5MX22S0OKFQ81R38,2024-07-23 11:23:42,180
site_1,unregistered 5MX22S0OKFQ81R38,2024-07-23 11:23:47,896
site_1,unregistered 945EJC8X94DMMKVW,2024-07-23 11:23:47,896
site_1,registered 5MX22S0OKFQ81R38,2024-07-23 11:23:50,669
site_1,unregistered 945EJC8X94DMMKVW,2024-07-23 11:23:53,517
site_1,registered 945EJC8X94DMMKVW,2024-07-23 11:24:02,040
site_1,unregistered D7JFD2KPNJBN5UGS,2024-07-23 11:24:27,295
site_1,unregistered 66JZ67UXQ8DQKFHW,2024-07-23 11:24:27,295
site_1,unregistered D7JFD2KPNJBN5UGS,2024-07-23 11:24:32,892
site_1,unregistered 66JZ67UXQ8DQKFHW,2024-07-23 11:24:32,892
site_2,OLT not responding,2024-07-23 11:24:35,005
site_2,OLT up,2024-07-23 11:24:35,428
site_1,unregistered D7JFD2KPNJBN5UGS,2024-07-23 11:24:38,438
site_2,unregistered USJ0U17VUI42OMYL,2024-07-23 11:24:46,077
site_1,registered D7JFD2KPNJBN5UGS,2024-07-23 11:24:50,769
site_2,unregistered USJ0U17VUI42OMYL,2024-07-23 11:24:54,471
site_2,registered USJ0U17VUI42OMYL,2024-07-23 11:25:00,163
site_1,unregistered 5MX22S0OKFQ81R38,2024-07-23 11:25:28,700
site_1,unregistered 5MX22S0OKFQ81R38,2024-07-23 11:25:34,264
site_1,unregistered 5MX22S0OKFQ81R38,2024-07-23 11:25:39,834
site_1,registered 5MX22S0OKFQ81R38,2024-07-23 11:25:42,713
site_2,unregistered VVP22SPHAJDVEZDV,2024-07-23 11:26:51,538
site_2,unregistered VVP22SPHAJDVEZDV,2024-07-23 11:26:59,960
site_2,unregistered MDY4SEV40HX63WFL,2024-07-23 11:26:59,960
site_1,unregistered GOVJJ9I95XMRKCAQ,2024-07-23 11:27:03,394
site_2,registered VVP22SPHAJDVEZDV,2024-07-23 11:27:05,634
site_2,unregistered MDY4SEV40HX63WFL,2024-07-23 11:27:08,386
site_1,unregistered GOVJJ9I95XMRKCAQ,2024-07-23 11:27:09,011
site_2,registered MDY4SEV40HX63WFL,2024-07-23 11:27:14,133
site_1,registered GOVJJ9I95XMRKCAQ,2024-07-23 11:27:17,434
site_1,unregistered TSTLM0OL73VS0X0G,2024-07-23 11:27:31,398
site_1,unregistered TSTLM0OL73VS0X0G,2024-07-23 11:27:37,027
site_1,registered TSTLM0OL73VS0X0G,2024-07-23 11:27:45,417
