time,site,event,timestamp
2024-11-08 09:17:36_811,d4a5859a-ae72-442a-8c6f-e1a15e1f67e9,site_8,detected,service changed,telnetv6
2024-11-08 09:17:51_717,d4a5859a-ae72-442a-8c6f-e1a15e1f67e9,site_8,fixed,service changed,telnetv6
2024-11-08 09:17:52_231,ec9cf9c4-3df2-47d3-a14e-8fa7b5f697b7,site_7,detected,service changed,telnetv6
2024-11-08 09:18:04_209,2b21fabb-4ddd-427f-a1f2-f79cf88584a3,site_9,detected,unregistered,QCCIBCRFJ89UUJ8Y
2024-11-08 09:18:04_316,6ee32ee8-dfaa-4486-8bec-46aed3e1c76b,site_9,detected,snmp_profile,00MK696UF44OSX25
2024-11-08 09:18:06_746,ec9cf9c4-3df2-47d3-a14e-8fa7b5f697b7,site_7,fixed,service changed,telnetv6
2024-11-08 09:18:43_049,d05c4aab-4572-4a58-86d4-c2808761274b,site_5,detected,service changed,netconf
2024-11-08 09:18:59_846,d05c4aab-4572-4a58-86d4-c2808761274b,site_5,fixed,service changed,netconf
2024-11-08 09:19:11_021,d5b7c577-0009-4d3a-800b-0cb1711d547c,site_6,detected,service changed,radius
2024-11-08 09:19:28_913,d5b7c577-0009-4d3a-800b-0cb1711d547c,site_6,fixed,service changed,radius
2024-11-08 09:19:51_687,42ad762f-a682-4cdd-b81f-968019ab00ae,site_7,detected,service changed,mqtt
2024-11-08 09:20:04_986,42ad762f-a682-4cdd-b81f-968019ab00ae,site_7,fixed,service changed,mqtt
2024-11-08 09:20:21_069,6f44ad83-9c03-4564-b1c1-04ad0d06f879,site_4,detected,service changed,netconf
2024-11-08 09:20:40_065,6f44ad83-9c03-4564-b1c1-04ad0d06f879,site_4,fixed,service changed,netconf
2024-11-08 09:22:19_584,fda8b6a1-f9d0-41ba-a1ba-aa8945040686,site_1,detected,service changed,capwap
2024-11-08 09:22:19_584,569d0c94-e63d-4909-91d7-7ce958aa34eb,site_1,detected,service changed,ntp
2024-11-08 09:22:19_584,567364cf-6ffb-4763-a01a-a1dc091ec487,site_1,detected,service changed,radius
2024-11-08 09:22:19_584,7234267c-a549-4659-b7f0-d05f7d7da5c6,site_1,detected,service changed,sftp-client
2024-11-08 09:22:19_584,cd7b2442-3430-4600-a960-f8d51d13c250,site_1,detected,service changed,sshv6
2024-11-08 09:22:22_329,2b21fabb-4ddd-427f-a1f2-f79cf88584a3,site_9,fixed,unregistered,QCCIBCRFJ89UUJ8Y
2024-11-08 09:22:27_349,6ee32ee8-dfaa-4486-8bec-46aed3e1c76b,site_9,fixed,snmp_profile,00MK696UF44OSX25
2024-11-08 09:22:37_385,fda8b6a1-f9d0-41ba-a1ba-aa8945040686,site_1,fixed,service changed,capwap
2024-11-08 09:22:37_386,567364cf-6ffb-4763-a01a-a1dc091ec487,site_1,fixed,service changed,radius
2024-11-08 09:22:37_387,cd7b2442-3430-4600-a960-f8d51d13c250,site_1,fixed,service changed,sshv6
2024-11-08 09:22:38_389,569d0c94-e63d-4909-91d7-7ce958aa34eb,site_1,fixed,service changed,ntp
2024-11-08 09:22:39_391,7234267c-a549-4659-b7f0-d05f7d7da5c6,site_1,fixed,service changed,sftp-client
2024-11-08 09:22:43_816,8a30877c-7647-4c07-b91c-d77692420d7a,site_8,detected,service changed,radius
2024-11-08 09:22:43_816,eb1a550f-02d4-4747-a3fa-6db1c3974959,site_8,detected,service changed,web-proxy
2024-11-08 09:22:49_427,6ffa3eb7-dea8-4b2a-874e-79ab2fd96ddb,site_9,detected,unregistered,KOARLH5SX5TBGFAI
2024-11-08 09:22:49_482,0db9c5cf-96ba-4fd8-8efd-4a96e0c7829f,site_9,detected,c_vlan,O7UFDXN2UUV1G16R
2024-11-08 09:22:49_507,6642ab57-e0e4-45a0-97e2-470679c27c08,site_9,detected,s_vlan,8H9K0GN3NNL10CHJ
2024-11-08 09:22:49_566,48bf1713-5968-4230-956d-8af766295de1,site_9,detected,snmp_profile,OMK5I5FZPCRDMLKR
2024-11-08 09:22:49_566,5bf26807-558c-4955-9865-3c6e175fc896,site_9,detected,snmp_profile,3TZS22ODUIXLI3UJ
2024-11-08 09:22:49_567,2caf5ef5-e5d5-422d-9d07-76508a1d638f,site_9,detected,snmp_profile,R7ZEZKBQOBXAMFHF
2024-11-08 09:22:49_567,379a6d9a-cb15-486e-af34-5f865e08020e,site_9,detected,snmp_profile,8N9GV78LO7VWO8RJ
2024-11-08 09:22:49_806,32cd649e-270c-4901-b46d-18141a1f738c,site_3,detected,service changed,ntp6
2024-11-08 09:22:49_806,5ec0388a-0eea-4371-b3ac-806708583aee,site_3,detected,service changed,radius
2024-11-08 09:22:52_946,4f180ed8-5eb1-4ad7-9aa8-e1ca405c9386,site_9,detected,service changed,snmpv6
2024-11-08 09:22:52_946,528aa8f9-aa37-4757-96cb-ee6f81609915,site_9,detected,service changed,web-proxy
2024-11-08 09:22:58_508,8a30877c-7647-4c07-b91c-d77692420d7a,site_8,fixed,service changed,radius
2024-11-08 09:22:59_519,eb1a550f-02d4-4747-a3fa-6db1c3974959,site_8,fixed,service changed,web-proxy
2024-11-08 09:23:06_318,ce487f5b-dbe7-4436-aee2-23df2e415d6c,site_2,detected,service changed,ntp
2024-11-08 09:23:06_582,32cd649e-270c-4901-b46d-18141a1f738c,site_3,fixed,service changed,ntp6
2024-11-08 09:23:08_605,4f180ed8-5eb1-4ad7-9aa8-e1ca405c9386,site_9,fixed,service changed,snmpv6
2024-11-08 09:23:11_621,5ec0388a-0eea-4371-b3ac-806708583aee,site_3,fixed,service changed,radius
2024-11-08 09:23:21_673,ce487f5b-dbe7-4436-aee2-23df2e415d6c,site_2,fixed,service changed,ntp
2024-11-08 09:23:23_686,528aa8f9-aa37-4757-96cb-ee6f81609915,site_9,fixed,service changed,web-proxy
2024-11-08 09:25:20_093,99005115-6d60-4750-8754-858fe82b8235,site_8,detected,service changed,radius
2024-11-08 09:25:20_093,25c89339-0550-43dc-9273-f4934a770fc6,site_8,detected,service changed,web-proxy
2024-11-08 09:25:34_347,99005115-6d60-4750-8754-858fe82b8235,site_8,fixed,service changed,radius
2024-11-08 09:25:35_353,25c89339-0550-43dc-9273-f4934a770fc6,site_8,fixed,service changed,web-proxy
