site_8,Changing state of ntp6 from site_8,2024-11-08 09:51:50_432
site_1,Changing snmp profile for JG9IDARQJ3KGAEAF from site_1,2024-11-08 09:51:55_602
site_5,Changing gemport for 2AZXE1MK4NV3L3BG from site_5,2024-11-08 09:52:02_678
site_8,Changing s vlan for FZUQP5RHLSZ7B894 from site_8,2024-11-08 09:52:06_062
site_9,Changing c vlan for 5VA49J5A6ABJ984E from site_9,2024-11-08 09:52:07_783
site_3,Changing snmp profile for SEJH5GGN758AIUIX from site_3,2024-11-08 09:52:12_614
site_4,Unregistering 9S5LN5DKMJAFPJ75 from site_4,2024-11-08 09:52:16_452
site_2,Unregistering CN36OTBLQPD4JTCI from site_2,2024-11-08 09:52:18_171
site_7,Changing state of sftp-client from site_7,2024-11-08 09:52:22_734
site_1,Unregistering 2JL89QJCWDZX3IRN from site_1,2024-11-08 09:52:30_413
site_2,Unregistering 5CZ5TKDMS5SPYJFT from site_2,2024-11-08 09:52:32_689
site_10,Unregistering EVWKCTYTU98SV6QL from site_10,2024-11-08 09:52:35_825
site_6,Changing state of mqtt from site_6,2024-11-08 09:52:36_776
site_9,Changing snmp profile for WKP2P687X05IHTPI from site_9,2024-11-08 09:52:38_266
site_7,Changing s vlan for H9JS4C6SBQFOQ98A from site_7,2024-11-08 09:52:39_198
site_4,Changing s vlan for 1OA4K4Y29MGYJKMO from site_4,2024-11-08 09:52:41_152
site_2,Changing snmp profile for WLK4T58A7ZPGD3SV from site_2,2024-11-08 09:52:42_231
site_5,Changing vlan type for TOUJQ77TDDGXEAAM from site_5,2024-11-08 09:52:43_477
site_6,Changing vlan type for 0QVZW1B24Z4C2B0U from site_6,2024-11-08 09:52:49_773
site_9,Changing c vlan for PP8V0VIGADM3NU6W from site_9,2024-11-08 09:53:06_422
site_5,Changing snmp profile for HIHZZJWM68XU3ZKM from site_5,2024-11-08 09:53:15_742
site_4,Unregistering JEPXB2629RXBPGS9 from site_4,2024-11-08 09:53:19_741
site_8,Changing gemport for 9LNDDPECPAGBPFPV from site_8,2024-11-08 09:53:25_135
site_5,Unregistering M9KTZQ2KPVOK2S36 from site_5,2024-11-08 09:53:28_477
site_5,Changing gemport for UM6DF2EVH9NMJKRV from site_5,2024-11-08 09:53:31_853
site_2,Changing c vlan for UKPEIHKRKTJYIJFE from site_2,2024-11-08 09:53:32_940
site_7,Changing s vlan for WLK4T58A7ZPGD3SV from site_7,2024-11-08 09:53:36_109
site_7,Unregistering 925BAPK5ZC9E7S92 from site_7,2024-11-08 09:53:41_630
site_2,Changing snmp profile for FZUQP5RHLSZ7B894 from site_2,2024-11-08 09:53:47_516
site_7,Unregistering T3G91Q8CFRFOL115 from site_7,2024-11-08 09:53:49_117
site_3,Changing c vlan for 2X4KMG60IP4BDUF8 from site_3,2024-11-08 09:53:49_883
site_5,Changing snmp profile for 94ATDGJSE4NI9DG1 from site_5,2024-11-08 09:53:52_087
site_2,Changing state of sftp-client from site_2,2024-11-08 09:53:55_332
site_2,Changing snmp profile for T3G91Q8CFRFOL115 from site_2,2024-11-08 09:53:57_873
site_9,Changing vlan type for EHBGOYTV49O6SHTQ from site_9,2024-11-08 09:53:59_711
site_8,Changing c vlan for M9KTZQ2KPVOK2S36 from site_8,2024-11-08 09:54:02_176
site_3,Changing c vlan for 1OA4K4Y29MGYJKMO from site_3,2024-11-08 09:54:06_303
site_3,Changing state of portal from site_3,2024-11-08 09:54:10_147
site_7,Unregistering SAZVXFK258I4W9WV from site_7,2024-11-08 09:54:13_783
site_10,Changing vlan type for 2JL89QJCWDZX3IRN from site_10,2024-11-08 09:54:15_198
site_4,Changing s vlan for DQSRCJNVC5CDUODB from site_4,2024-11-08 09:54:21_637
site_6,Unregistering Q64ZY6AZA7P3F9R0 from site_6,2024-11-08 09:54:31_127
site_10,Changing s vlan for CBS8JTRFM18XXKIV from site_10,2024-11-08 09:54:34_391
site_1,Unregistering UM6DF2EVH9NMJKRV from site_1,2024-11-08 09:54:38_830
site_7,Unregistering 49B6J0R3X58NVIT1 from site_7,2024-11-08 09:54:39_839
site_2,Changing gemport for KBK7V3N50CVEYKAK from site_2,2024-11-08 09:54:43_126
site_1,Changing state of ftp-client from site_1,2024-11-08 09:54:50_182
site_1,Changing gemport for X8VDLO4L3ODBGI7B from site_1,2024-11-08 09:54:51_032
site_9,Changing state of sshv6 from site_9,2024-11-08 09:54:51_988
site_9,Changing gemport for 9MA8OX2UFNOH7WF4 from site_9,2024-11-08 09:54:53_584
site_8,Changing c vlan for N9YVLQQE29WBE3MV from site_8,2024-11-08 09:54:54_473
site_1,Changing gemport for 925BAPK5ZC9E7S92 from site_1,2024-11-08 09:54:57_226
site_1,Changing state of ipdr from site_1,2024-11-08 09:55:04_653
site_7,Changing c vlan for AMVSAFUR96D75KHX from site_7,2024-11-08 09:55:07_823
site_7,Changing snmp profile for 116VN094YR972XV3 from site_7,2024-11-08 09:55:08_418
site_1,Changing vlan type for QD2VX2FRP0E9QWWV from site_1,2024-11-08 09:55:14_235
site_3,Changing c vlan for 1J1NXDEWLQ3SKVGQ from site_3,2024-11-08 09:55:16_367
site_9,Changing gemport for HUFR7UEF1DJYSTPP from site_9,2024-11-08 09:55:19_046
site_10,Unregistering VM10N94AF389J3EH from site_10,2024-11-08 09:55:28_195
site_7,Changing gemport for UIYYSLIFOZ6TPCHY from site_7,2024-11-08 09:55:35_481
site_3,Unregistering O3MR053OAJQUCGM2 from site_3,2024-11-08 09:55:41_917
site_5,Changing snmp profile for N9YVLQQE29WBE3MV from site_5,2024-11-08 09:55:49_840
site_7,Changing s vlan for 5VA49J5A6ABJ984E from site_7,2024-11-08 09:55:49_974
site_10,Changing state of snmp from site_10,2024-11-08 09:55:51_769
site_3,Changing c vlan for IK4VXSIE798ZQW0J from site_3,2024-11-08 09:55:54_028
site_10,Changing snmp profile for 116VN094YR972XV3 from site_10,2024-11-08 09:55:55_511
site_8,Changing vlan type for PP8V0VIGADM3NU6W from site_8,2024-11-08 09:56:00_220
site_7,Unregistering 3TEJG7UA4XVG9I84 from site_7,2024-11-08 09:56:01_567
site_4,Changing vlan type for 49B6J0R3X58NVIT1 from site_4,2024-11-08 09:56:04_203
site_7,Changing gemport for 1Y4LM0SY0UFR2SPS from site_7,2024-11-08 09:56:07_273
site_7,Changing c vlan for 2X4KMG60IP4BDUF8 from site_7,2024-11-08 09:56:08_759
site_6,Unregistering SBYFPX4R771CVMPJ from site_6,2024-11-08 09:56:11_429
site_10,Unregistering 9MA8OX2UFNOH7WF4 from site_10,2024-11-08 09:56:16_053
site_3,Changing s vlan for GYVREU8QNVKS5QOY from site_3,2024-11-08 09:56:17_873
site_4,Changing gemport for 97HX2K0HCM6ZE07S from site_4,2024-11-08 09:56:19_953
site_7,Changing gemport for 925BAPK5ZC9E7S92 from site_7,2024-11-08 09:56:22_308
site_6,Changing snmp profile for OUJ1UUSVQ3HF4MLG from site_6,2024-11-08 09:56:29_447
site_6,Changing gemport for CBS8JTRFM18XXKIV from site_6,2024-11-08 09:56:31_862
site_9,Unregistering 3MGAC3SPZAOHXTRH from site_9,2024-11-08 09:56:35_055
site_6,Changing gemport for GUI3SDG89BOKFIVK from site_6,2024-11-08 09:56:37_751
site_2,Changing c vlan for NZOMZ55XA20AKKPR from site_2,2024-11-08 09:56:40_248
site_5,Changing state of sftp-client from site_5,2024-11-08 09:56:44_106
site_4,Unregistering L41STLW6JJ4T9GM2 from site_4,2024-11-08 09:56:51_045
site_8,Changing gemport for E4A9LQSZUAMY2968 from site_8,2024-11-08 09:56:52_910
site_2,Changing gemport for VYF9E057S04KLJ17 from site_2,2024-11-08 09:56:54_408
site_2,Changing c vlan for R44KLZFEKLNJIWZ0 from site_2,2024-11-08 09:57:01_033
site_10,Unregistering 3C1VJAH26GAXV1DC from site_10,2024-11-08 09:57:06_443
site_8,Changing vlan type for IC77B57LNJ6E6PAJ from site_8,2024-11-08 09:57:07_277
site_7,Changing c vlan for 5ER5IXCD3NH0ZJ3X from site_7,2024-11-08 09:57:12_583
site_1,Changing c vlan for N8HK828KLYTOWXBY from site_1,2024-11-08 09:57:14_393
site_1,Changing snmp profile for 92AD02GPGAG903YF from site_1,2024-11-08 09:57:19_573
site_3,Changing vlan type for 3VRMUZJ0Y1EFQHLD from site_3,2024-11-08 09:57:23_731
site_7,Changing s vlan for N9YVLQQE29WBE3MV from site_7,2024-11-08 09:57:28_624
site_8,Changing vlan type for 1FHCR19LS7V7FNL7 from site_8,2024-11-08 09:57:31_078
site_8,Changing vlan type for HM7MUPO1JEU6HQVK from site_8,2024-11-08 09:57:33_610
site_4,Changing c vlan for PYKVCDFK8KDPOB5U from site_4,2024-11-08 09:57:37_427
site_8,Unregistering 49B6J0R3X58NVIT1 from site_8,2024-11-08 09:57:40_120
site_5,Unregistering 7V17FV3EPWIEBHIC from site_5,2024-11-08 09:57:43_338
site_2,Changing vlan type for JJU8W22XYOCGWB2R from site_2,2024-11-08 09:57:45_455
site_5,Changing vlan type for CN36OTBLQPD4JTCI from site_5,2024-11-08 09:57:54_215
site_4,Changing state of ssh from site_4,2024-11-08 09:57:54_667
site_1,Changing vlan type for E4A9LQSZUAMY2968 from site_1,2024-11-08 09:57:56_671
site_8,Changing c vlan for DF209XS18GA2RXNP from site_8,2024-11-08 09:57:59_953
site_9,Changing state of snmpv6 from site_9,2024-11-08 09:58:00_366
site_8,Changing s vlan for O3MR053OAJQUCGM2 from site_8,2024-11-08 09:58:02_687
site_3,Changing vlan type for 19MXIO200NDAP7F8 from site_3,2024-11-08 09:58:03_450
site_3,Changing state of ntp from site_3,2024-11-08 09:58:15_740
site_9,Changing state of telnet from site_9,2024-11-08 09:58:16_980
site_1,Changing s vlan for PH1D00300ISHZ1J5 from site_1,2024-11-08 09:58:24_349
site_6,Changing c vlan for UIYYSLIFOZ6TPCHY from site_6,2024-11-08 09:58:26_622
site_4,Changing gemport for 2X4KMG60IP4BDUF8 from site_4,2024-11-08 09:58:28_880
site_2,Changing s vlan for CWLOPPMSS3UWFQ5D from site_2,2024-11-08 09:58:35_213
site_5,Changing state of dhcpv6-relay from site_5,2024-11-08 09:58:36_493
site_4,Changing state of telnetv6 from site_4,2024-11-08 09:58:37_540
site_2,Changing gemport for ZW9JYNCJAQQYJT9F from site_2,2024-11-08 09:58:38_569
site_7,Changing c vlan for 1FHCR19LS7V7FNL7 from site_7,2024-11-08 09:58:43_126
site_10,Changing state of dhcp-relay from site_10,2024-11-08 09:58:47_648
site_5,Changing vlan type for E4A9LQSZUAMY2968 from site_5,2024-11-08 09:58:50_821
site_10,Changing s vlan for CROX483TKNWJQNQB from site_10,2024-11-08 09:58:57_838
site_4,Unregistering JEPXB2629RXBPGS9 from site_4,2024-11-08 09:59:01_706
site_7,Unregistering 49B6J0R3X58NVIT1 from site_7,2024-11-08 09:59:03_586
site_3,Changing s vlan for JG9IDARQJ3KGAEAF from site_3,2024-11-08 09:59:12_896
site_3,Unregistering TOUJQ77TDDGXEAAM from site_3,2024-11-08 09:59:27_734
site_3,Changing state of dhcp-relay from site_3,2024-11-08 09:59:31_649
site_8,Changing s vlan for Y1RQA1ZTAKRYS604 from site_8,2024-11-08 09:59:38_752
site_1,Unregistering JEPXB2629RXBPGS9 from site_1,2024-11-08 09:59:48_064
site_2,Changing gemport for CBS8JTRFM18XXKIV from site_2,2024-11-08 09:59:58_121
site_5,Changing gemport for I1DKT4TAWEG0XTCI from site_5,2024-11-08 10:00:08_692
site_2,Changing snmp profile for YV32CC2QMTJBNIDH from site_2,2024-11-08 10:00:13_834
site_5,Unregistering V3OPFREJPIR1EY4M from site_5,2024-11-08 10:00:23_648
site_5,Changing c vlan for WKP2P687X05IHTPI from site_5,2024-11-08 10:00:24_662
site_8,Changing gemport for 2JL89QJCWDZX3IRN from site_8,2024-11-08 10:00:28_077
site_9,Changing state of ipdr from site_9,2024-11-08 10:00:29_149
site_6,Changing snmp profile for N8HK828KLYTOWXBY from site_6,2024-11-08 10:00:33_476
site_9,Changing s vlan for H0C66GGY0PFPON7J from site_9,2024-11-08 10:00:46_048
site_8,Changing state of ntp from site_8,2024-11-08 10:00:47_571
site_4,Changing snmp profile for TOUJQ77TDDGXEAAM from site_4,2024-11-08 10:01:00_952
site_4,Changing vlan type for QN4Y8ECQ90F17FA7 from site_4,2024-11-08 10:01:02_789
site_6,Changing s vlan for ZQYA561615GITY76 from site_6,2024-11-08 10:01:09_749
site_5,Changing vlan type for 370EROL6BFLA6XBP from site_5,2024-11-08 10:01:13_002
site_4,Changing c vlan for NZOMZ55XA20AKKPR from site_4,2024-11-08 10:01:16_183
site_6,Changing vlan type for 1Y4LM0SY0UFR2SPS from site_6,2024-11-08 10:01:17_151
site_9,Changing c vlan for 1Y4LM0SY0UFR2SPS from site_9,2024-11-08 10:01:18_298
site_6,Changing s vlan for 3VRMUZJ0Y1EFQHLD from site_6,2024-11-08 10:01:21_953
site_1,Changing c vlan for RGTOR4HB21ND365F from site_1,2024-11-08 10:01:24_357
site_9,Changing s vlan for 3MGAC3SPZAOHXTRH from site_9,2024-11-08 10:01:31_742
site_8,Unregistering HUFR7UEF1DJYSTPP from site_8,2024-11-08 10:01:34_098
site_2,Unregistering YP40W8HR6XHMAGRC from site_2,2024-11-08 10:01:41_903
site_4,Changing state of telnet from site_4,2024-11-08 10:01:43_294
site_9,Changing vlan type for 2JL89QJCWDZX3IRN from site_9,2024-11-08 10:01:48_682
site_4,Changing vlan type for LRF2F7CFOPGO2ZOF from site_4,2024-11-08 10:01:50_320
site_1,Changing s vlan for JA8CA8RENJVDBSCJ from site_1,2024-11-08 10:01:52_445
site_6,Changing state of telnet from site_6,2024-11-08 10:01:56_276
site_10,Changing c vlan for FZUQP5RHLSZ7B894 from site_10,2024-11-08 10:01:57_716
site_2,Changing c vlan for RIGMLFM35R7DYWG0 from site_2,2024-11-08 10:02:01_084
site_4,Changing snmp profile for DF209XS18GA2RXNP from site_4,2024-11-08 10:02:02_743
site_1,Changing snmp profile for YP40W8HR6XHMAGRC from site_1,2024-11-08 10:02:04_663
site_3,Changing vlan type for 3VRMUZJ0Y1EFQHLD from site_3,2024-11-08 10:02:10_236
site_6,Changing gemport for TOUJQ77TDDGXEAAM from site_6,2024-11-08 10:02:13_100
site_1,Changing snmp profile for SEJH5GGN758AIUIX from site_1,2024-11-08 10:02:14_746
site_9,Changing c vlan for 8ZGD7IOJ35EQH3M2 from site_9,2024-11-08 10:02:17_320
site_5,Unregistering L41STLW6JJ4T9GM2 from site_5,2024-11-08 10:02:23_022
site_2,Changing snmp profile for KBK7V3N50CVEYKAK from site_2,2024-11-08 10:02:30_455
site_7,Changing gemport for OUJ1UUSVQ3HF4MLG from site_7,2024-11-08 10:02:35_441
site_10,Changing state of sshv6 from site_10,2024-11-08 10:02:38_608
site_2,Changing state of telnet from site_2,2024-11-08 10:02:39_621
site_3,Changing c vlan for MTIWDHHQGVUVVAZ2 from site_3,2024-11-08 10:02:41_994
site_2,Changing c vlan for ENP84Q9RGGABROX5 from site_2,2024-11-08 10:02:44_728
site_5,Changing snmp profile for RGTOR4HB21ND365F from site_5,2024-11-08 10:02:50_569
site_3,Changing gemport for CN36OTBLQPD4JTCI from site_3,2024-11-08 10:02:54_688
site_3,Changing snmp profile for 9MA8OX2UFNOH7WF4 from site_3,2024-11-08 10:02:55_384
site_10,Changing vlan type for 92AD02GPGAG903YF from site_10,2024-11-08 10:02:59_850
site_6,Changing c vlan for 5VA49J5A6ABJ984E from site_6,2024-11-08 10:03:00_823
site_9,Changing c vlan for SEJH5GGN758AIUIX from site_9,2024-11-08 10:03:02_570
site_1,Changing c vlan for CBS8JTRFM18XXKIV from site_1,2024-11-08 10:03:02_996
site_9,Unregistering 96T2077CBVT7L9ET from site_9,2024-11-08 10:03:05_773
site_1,Changing gemport for 1L4ICVGBLMI8KTAB from site_1,2024-11-08 10:03:13_659
site_10,Changing state of netconf from site_10,2024-11-08 10:03:21_415
site_6,Changing vlan type for HUFR7UEF1DJYSTPP from site_6,2024-11-08 10:03:24_989
site_5,Changing s vlan for GYVREU8QNVKS5QOY from site_5,2024-11-08 10:03:30_220
site_6,Unregistering QD2VX2FRP0E9QWWV from site_6,2024-11-08 10:03:41_553
site_7,Changing c vlan for 9S5LN5DKMJAFPJ75 from site_7,2024-11-08 10:03:43_309
site_1,Unregistering X8VDLO4L3ODBGI7B from site_1,2024-11-08 10:03:44_504
site_3,Changing state of telnetv6 from site_3,2024-11-08 10:03:45_258
site_1,Unregistering 1OA4K4Y29MGYJKMO from site_1,2024-11-08 10:03:49_382
site_3,Changing c vlan for O1WSMRXE3X4O321L from site_3,2024-11-08 10:03:51_791
site_1,Changing snmp profile for CROX483TKNWJQNQB from site_1,2024-11-08 10:03:53_623
