time,site,event,timestamp
2024-11-08 14:13:58_620,e88495c7-6b79-468d-8ca2-911de26af87c,site_8,detected,service changed,web-proxy
2024-11-08 14:14:04_808,d73fa81a-4b94-443b-9128-ee3703c57eab,site_10,detected,unregistered,KBAB3OQKVPFWQ1GN
2024-11-08 14:14:12_933,e88495c7-6b79-468d-8ca2-911de26af87c,site_8,fixed,service changed,web-proxy
2024-11-08 14:14:30_802,3442cbe4-4113-45c5-8c19-da3307375f4f,site_9,detected,service changed,snmpv6
2024-11-08 14:14:45_983,3442cbe4-4113-45c5-8c19-da3307375f4f,site_9,fixed,service changed,snmpv6
2024-11-08 14:15:16_322,70d1c008-3c9d-46cd-86ad-363683f326ce,site_2,detected,service changed,ssh
2024-11-08 14:15:33_089,70d1c008-3c9d-46cd-86ad-363683f326ce,site_2,fixed,service changed,ssh
2024-11-08 14:15:46_015,eca4888e-5c6d-4031-9f97-fba15e39afa1,site_6,detected,service changed,ipdr
2024-11-08 14:15:46_015,7dbc3a84-eb4c-4a06-a64a-4a27d053d2fc,site_6,detected,service changed,radius
2024-11-08 14:16:02_155,eca4888e-5c6d-4031-9f97-fba15e39afa1,site_6,fixed,service changed,ipdr
2024-11-08 14:16:03_157,7dbc3a84-eb4c-4a06-a64a-4a27d053d2fc,site_6,fixed,service changed,radius
2024-11-08 14:16:37_764,a3d2a5c3-7213-43c0-bece-ace7c7bfade2,site_8,detected,service changed,snmp
2024-11-08 14:16:37_764,6f6feb38-188d-42c7-bda9-c7134998023a,site_8,detected,service changed,web-proxy
2024-11-08 14:16:52_251,a3d2a5c3-7213-43c0-bece-ace7c7bfade2,site_8,fixed,service changed,snmp
2024-11-08 14:16:53_255,6f6feb38-188d-42c7-bda9-c7134998023a,site_8,fixed,service changed,web-proxy
2024-11-08 14:16:57_708,728dc9b3-c7bf-4e8b-9d72-813061e8d373,site_10,detected,unregistered,R428K2UCP04QYJ3E
2024-11-08 14:16:57_729,c878a3ad-5b83-4944-9b48-f395738e2519,site_10,detected,gemport,KBK7V3N50CVEYKAK
2024-11-08 14:16:57_744,ce778e0b-6000-453e-82dc-15f7a0923ac8,site_10,detected,c_vlan,1Y4LM0SY0UFR2SPS
2024-11-08 14:16:57_745,9e3deeca-3a3b-4719-9771-c1c6fecc1fb6,site_10,detected,c_vlan,E4A9LQSZUAMY2968
2024-11-08 14:16:57_745,f20cf101-2703-407e-b194-abb8db30f18f,site_10,detected,c_vlan,110LZ5QYYNUJLQY5
2024-11-08 14:16:57_766,aa833d92-8cd0-45e3-8c79-7a615f88a9cf,site_10,detected,s_vlan,M9KTZQ2KPVOK2S36
2024-11-08 14:17:01_058,ffe894c9-a5d5-4911-a853-7655dd34c72d,site_10,detected,service changed,radius
2024-11-08 14:17:02_282,d73fa81a-4b94-443b-9128-ee3703c57eab,site_10,fixed,unregistered,KBAB3OQKVPFWQ1GN
2024-11-08 14:17:16_360,ffe894c9-a5d5-4911-a853-7655dd34c72d,site_10,fixed,service changed,radius
2024-11-08 14:18:17_216,ff8f4638-d172-4818-8adf-fed4d4a57d06,site_7,detected,service changed,capwap
2024-11-08 14:18:31_764,ff8f4638-d172-4818-8adf-fed4d4a57d06,site_7,fixed,service changed,capwap
2024-11-08 14:19:18_788,ee0cc817-aa58-4a73-9556-83a36a15416d,site_8,detected,service changed,web-proxy
