_,Starting chaos monkey,2024-11-07 21:12:29_750
site_9,Changing state of sftp-client from site_9,2024-11-07 21:12:31_773
site_7,Unregistering 5J5VCP3P5O8EE8XE from site_7,2024-11-07 21:12:37_279
site_2,Changing state of ssh from site_2,2024-11-07 21:12:38_918
site_1,Changing c vlan for K4S9J3M87CFOJ1W4 from site_1,2024-11-07 21:12:40_255
site_9,Changing gemport for POTBK5CX0BQS6X0S from site_9,2024-11-07 21:12:42_975
site_7,Changing s vlan for 3HJMAMSHC93LETDB from site_7,2024-11-07 21:12:55_550
site_6,Unregistering V3CJKZ2ZH8WSCOMG from site_6,2024-11-07 21:12:58_741
site_4,Changing state of ntp6 from site_4,2024-11-07 21:13:00_569
site_8,Changing vlan type for 4YERLTVEWD5PNV7J from site_8,2024-11-07 21:13:02_417
site_3,Unregistering F4XHVP2ZOTQWTVMT from site_3,2024-11-07 21:13:07_270
site_8,Changing gemport for S2UIT5T0SMPCEBMX from site_8,2024-11-07 21:13:17_834
site_9,Changing s vlan for I7OC5XK64NBHTYX5 from site_9,2024-11-07 21:13:21_073
site_7,Changing state of ssh from site_7,2024-11-07 21:13:21_393
site_9,Changing s vlan for 8H9K0GN3NNL10CHJ from site_9,2024-11-07 21:13:23_631
site_1,Changing c vlan for RI7635T3JVZGIUG1 from site_1,2024-11-07 21:13:24_666
site_2,Changing state of snmp from site_2,2024-11-07 21:13:29_685
site_7,Changing gemport for 26NA9C50IO2S6E58 from site_7,2024-11-07 21:13:30_037
site_5,Changing vlan type for 8QYQCPVL7UZD8GHJ from site_5,2024-11-07 21:13:32_731
site_2,Changing vlan type for 657SCU8BL4A34CBI from site_2,2024-11-07 21:13:33_785
site_2,Changing c vlan for I411ORYWMHLW8ZS9 from site_2,2024-11-07 21:13:34_600
site_2,Changing c vlan for OMK5I5FZPCRDMLKR from site_2,2024-11-07 21:13:36_009
site_4,Changing s vlan for UPR500OX3MSZZNCH from site_4,2024-11-07 21:13:42_003
site_1,Changing gemport for RPJ316FZR4MXAPTR from site_1,2024-11-07 21:13:42_929
site_3,Changing s vlan for 89UONC4WFL13W5UA from site_3,2024-11-07 21:14:00_617
site_4,Changing gemport for CB6LI6HCVAYWP8UK from site_4,2024-11-07 21:14:13_125
site_1,Changing snmp profile for 967UL18FFMPT3PC2 from site_1,2024-11-07 21:14:19_251
site_2,Changing s vlan for BB1XXE934V51DPFN from site_2,2024-11-07 21:14:22_571
site_4,Changing vlan type for 5MQQIZI87JJRC3UZ from site_4,2024-11-07 21:14:24_396
site_1,Changing snmp profile for W3MOJWQWMX6ONST2 from site_1,2024-11-07 21:14:27_117
site_2,Changing s vlan for NX6XH1QRXBJTG69I from site_2,2024-11-07 21:14:29_015
site_4,Changing s vlan for 7CS3PLBCQO1M2WOR from site_4,2024-11-07 21:14:31_452
site_2,Changing state of mqtt from site_2,2024-11-07 21:14:32_277
site_7,Changing s vlan for 1PRPKPTXA79YVRH0 from site_7,2024-11-07 21:14:33_656
site_6,Changing c vlan for G5I3UQL3NANCP3Z5 from site_6,2024-11-07 21:14:35_264
site_1,Changing c vlan for 5XK5XEMK6ZV14PZV from site_1,2024-11-07 21:14:38_721
site_8,Changing state of ntp6 from site_8,2024-11-07 21:14:41_708
site_3,Changing vlan type for BHTPEUFST1U9Z177 from site_3,2024-11-07 21:14:45_694
site_3,Changing gemport for WFXNYKKI41XPF5IQ from site_3,2024-11-07 21:14:48_322
site_5,Changing vlan type for JKAW8BWBEP16RS7Q from site_5,2024-11-07 21:14:53_976
site_3,Changing state of ftp-client from site_3,2024-11-07 21:14:58_538
site_7,Unregistering V3CJKZ2ZH8WSCOMG from site_7,2024-11-07 21:15:01_191
site_3,Unregistering M02MS1SUB898MZO0 from site_3,2024-11-07 21:15:06_985
site_8,Unregistering BDVLY6HL6KRZUYYN from site_8,2024-11-07 21:15:10_176
site_3,Changing vlan type for K3QFV9JKJGI2IFT4 from site_3,2024-11-07 21:15:12_631
site_3,Changing c vlan for D0Q948ZIB3HEU7TD from site_3,2024-11-07 21:15:16_002
site_8,Unregistering U21WHN42MANXYGBQ from site_8,2024-11-07 21:15:19_725
site_6,Changing c vlan for MDHAJ5EWKQ5834WO from site_6,2024-11-07 21:15:22_425
site_1,Changing s vlan for RM3L9PZIDHPRXY71 from site_1,2024-11-07 21:15:25_449
site_9,Changing s vlan for 83C3Y6W62JI2TBF0 from site_9,2024-11-07 21:15:34_533
site_5,Changing vlan type for 8XC7GW5Y0O9J4MFZ from site_5,2024-11-07 21:15:39_067
site_8,Changing c vlan for MUSN8Y4PE5BLQA98 from site_8,2024-11-07 21:15:41_406
site_2,Changing state of ssh from site_2,2024-11-07 21:15:42_829
site_2,Changing gemport for KAHEGAPAOMIAT6YH from site_2,2024-11-07 21:15:48_022
site_9,Changing vlan type for 4YILGKF1JYZDLKIE from site_9,2024-11-07 21:15:49_345
site_1,Changing vlan type for 89UONC4WFL13W5UA from site_1,2024-11-07 21:15:52_221
site_2,Changing s vlan for 06LVASYELU5A4TFT from site_2,2024-11-07 21:15:54_772
site_9,Changing s vlan for 6S18WZG17AECKKWX from site_9,2024-11-07 21:15:57_965
site_7,Unregistering BZ8XOD171FZRG044 from site_7,2024-11-07 21:16:00_144
site_1,Changing snmp profile for DKGILDYG58YUTCPT from site_1,2024-11-07 21:16:07_021
site_5,Changing c vlan for VM0HA4B5E4NKG7QB from site_5,2024-11-07 21:16:08_682
