_,Starting chaos monkey,2024-11-06 22:06:09_248
site_1,Changing c vlan for NGPU9MKX7FRAACK9 from site_1,2024-11-06 22:06:12_327
site_3,Changing state of netconf from site_3,2024-11-06 22:06:13_622
site_1,Changing vlan type for UL6TIQKVK57P9O6E from site_1,2024-11-06 22:06:17_834
site_4,Changing snmp profile for FDOOR30KFJ9RGKEB from site_4,2024-11-06 22:06:19_860
site_6,Unregistering CL91ZJE3JQ98UJSX from site_6,2024-11-06 22:06:31_890
site_4,Changing gemport for 1FJVWZ9IP8743WIA from site_4,2024-11-06 22:06:37_900
site_3,Unregistering LAGQ7F2UQBPQ11IT from site_3,2024-11-06 22:06:44_875
site_2,Changing gemport for 1FJVWZ9IP8743WIA from site_2,2024-11-06 22:06:49_505
site_5,Changing snmp profile for 8GSK89TF56OL6LDA from site_5,2024-11-06 22:06:50_594
site_6,Changing snmp profile for DPAUJ8FXPQJ5WP0E from site_6,2024-11-06 22:06:52_948
site_1,Changing state of radius from site_1,2024-11-06 22:06:57_553
site_3,Changing c vlan for 26SP1U80ZYQ76NJW from site_3,2024-11-06 22:07:09_438
site_1,Changing state of ssh from site_1,2024-11-06 22:07:17_756
site_1,Changing vlan type for ABKJ9KEDWMN7FEX8 from site_1,2024-11-06 22:07:27_331
site_1,Changing state of dhcpv6-relay from site_1,2024-11-06 22:07:32_218
site_5,Changing s vlan for Y7RCDNHOSPO5LXPR from site_5,2024-11-06 22:07:57_337
site_5,Changing c vlan for SLKZZO5DO1LDD0GW from site_5,2024-11-06 22:08:03_341
site_2,Changing s vlan for 2WD2CHO0FE2NIQI6 from site_2,2024-11-06 22:08:06_686
site_4,Changing gemport for F67SJS1JI0XF3NLA from site_4,2024-11-06 22:08:09_127
site_2,Changing state of sftp-client from site_2,2024-11-06 22:08:10_968
site_4,Changing snmp profile for NKMOUK7JSMJZNAOQ from site_4,2024-11-06 22:08:17_131
site_2,Changing snmp profile for 3MFCLVEMRHLCBQ77 from site_2,2024-11-06 22:08:20_078
site_1,Changing snmp profile for PBU27A3CP1HUHG5C from site_1,2024-11-06 22:08:21_330
site_5,Changing c vlan for C0RLC7ZLAR2CT8N9 from site_5,2024-11-06 22:08:25_355
site_1,Changing c vlan for ZNVYMWQ8R4KEOSRQ from site_1,2024-11-06 22:08:31_117
site_5,Changing vlan type for FSJJQ3U3ONSNW18H from site_5,2024-11-06 22:08:39_490
site_3,Changing snmp profile for 3NPAGNT8ZKIXKO2Y from site_3,2024-11-06 22:08:41_471
site_1,Changing snmp profile for IAANAQZBJJF26N5P from site_1,2024-11-06 22:08:45_354
site_4,Changing snmp profile for EPZ4F8XS0YFBIZFN from site_4,2024-11-06 22:08:49_053
site_5,Changing vlan type for NKMOUK7JSMJZNAOQ from site_5,2024-11-06 22:08:50_776
site_6,Unregistering T6MXVB8BVN9BDG36 from site_6,2024-11-06 22:08:58_796
site_5,Changing vlan type for 3Q5GHJ8D2GEM45WK from site_5,2024-11-06 22:09:02_365
site_5,Changing s vlan for NANGYNHU5YNHC9UA from site_5,2024-11-06 22:09:04_319
site_6,Changing gemport for R1G3BFUNV0ACVW8U from site_6,2024-11-06 22:09:07_571
site_1,Unregistering 8K9V9EYON2ZEZEXD from site_1,2024-11-06 22:09:13_157
site_2,Changing state of sshv6 from site_2,2024-11-06 22:09:18_069
site_2,Changing c vlan for HZ8RVCDRYA4G6YXC from site_2,2024-11-06 22:09:24_981
site_1,Changing c vlan for L27J7QXL70F3S0QG from site_1,2024-11-06 22:09:30_750
site_1,Unregistering MDKCNMJIZS3J96BL from site_1,2024-11-06 22:09:34_010
site_5,Changing vlan type for 5XTGVQURJUZHONUC from site_5,2024-11-06 22:09:39_718
site_6,Changing state of radius from site_6,2024-11-06 22:09:39_909
site_3,Changing snmp profile for ELLNDOT8PGYLI496 from site_3,2024-11-06 22:09:42_182
site_4,Changing snmp profile for 8KAAIND4KX7IO872 from site_4,2024-11-06 22:09:46_349
site_3,Changing s vlan for FSJJQ3U3ONSNW18H from site_3,2024-11-06 22:09:51_564
site_1,Changing state of snmp from site_1,2024-11-06 22:10:10_765
site_3,Changing gemport for KR12NS4D1EKKO8QP from site_3,2024-11-06 22:10:13_290
site_1,Changing s vlan for 0368FNRZBAZ3P6O7 from site_1,2024-11-06 22:10:15_842
site_5,Changing gemport for ZOPBJGZE10LG8VFS from site_5,2024-11-06 22:10:20_142
site_3,Unregistering NKMOUK7JSMJZNAOQ from site_3,2024-11-06 22:10:23_121
site_3,Changing snmp profile for OI7SXZ98H350MXW6 from site_3,2024-11-06 22:10:31_636
site_4,Changing snmp profile for DXXKS2LA55OLOXPJ from site_4,2024-11-06 22:10:35_017
site_4,Changing gemport for DPAUJ8FXPQJ5WP0E from site_4,2024-11-06 22:10:40_126
site_1,Changing s vlan for Z3B95WQ97FTPUJRN from site_1,2024-11-06 22:10:44_974
site_5,Changing vlan type for XI6SGK5MGCKO0C03 from site_5,2024-11-06 22:10:47_266
site_2,Changing s vlan for 7YLKAQ39JV1U3W7G from site_2,2024-11-06 22:10:50_446
site_3,Changing state of snmp from site_3,2024-11-06 22:10:54_119
site_5,Unregistering HP09XS956N8176NS from site_5,2024-11-06 22:10:58_012
site_3,Changing vlan type for PZ8ML6FQCR2D3ZWK from site_3,2024-11-06 22:11:03_261
site_4,Changing s vlan for Z0XVVJ3528HGWGF8 from site_4,2024-11-06 22:11:08_321
site_6,Changing vlan type for Z63GO8GD2T7E7GCU from site_6,2024-11-06 22:11:16_535
site_1,Changing snmp profile for DPAUJ8FXPQJ5WP0E from site_1,2024-11-06 22:11:24_912
site_1,Unregistering DV638SF4FHS1NK44 from site_1,2024-11-06 22:11:30_591
site_6,Unregistering R8AGOTGTDSGI8QWQ from site_6,2024-11-06 22:11:35_536
site_3,Changing state of ftp-client from site_3,2024-11-06 22:11:39_929
site_6,Changing c vlan for DIRF87KMCDSFK8Y7 from site_6,2024-11-06 22:11:42_419
site_2,Changing snmp profile for O588HN83ZC5FOD66 from site_2,2024-11-06 22:11:47_476
site_6,Changing state of sshv6 from site_6,2024-11-06 22:11:52_390
site_6,Changing vlan type for 1PFU6XVGK9LWB8CD from site_6,2024-11-06 22:11:56_386
site_6,Changing gemport for ELLNDOT8PGYLI496 from site_6,2024-11-06 22:11:58_112
site_1,Changing snmp profile for 2XUAPZBQOD8RRH6M from site_1,2024-11-06 22:12:01_580
site_1,Changing c vlan for FR9BDZ4J7LQ683GV from site_1,2024-11-06 22:12:03_354
site_5,Changing gemport for P8CH5S6K81QI40BJ from site_5,2024-11-06 22:12:04_417
site_2,Changing state of sshv6 from site_2,2024-11-06 22:12:05_763
site_2,Changing s vlan for NOS0O08FRENOELUX from site_2,2024-11-06 22:12:27_899
site_3,Unregistering 3LR9NHM3DD2VEIPJ from site_3,2024-11-06 22:12:41_906
site_3,Changing c vlan for Y17KNLHTA4AQ9PF5 from site_3,2024-11-06 22:12:52_894
site_3,Changing state of sftp-client from site_3,2024-11-06 22:12:56_427
site_5,Changing state of sshv6 from site_5,2024-11-06 22:13:05_268
site_6,Changing c vlan for DX56EQLTQDA4OQ68 from site_6,2024-11-06 22:13:14_487
site_2,Changing state of web-proxy from site_2,2024-11-06 22:13:18_150
site_5,Changing vlan type for PBU27A3CP1HUHG5C from site_5,2024-11-06 22:13:22_442
site_6,Changing snmp profile for NGPU9MKX7FRAACK9 from site_6,2024-11-06 22:13:31_690
