alcatel_aos,alcatel_sros,allied_telesis_awplus,arista_eos,aruba_os,avaya_ers,avaya_vsp,broadcom_icos,brocade_netiron,checkpoint_gaia,cisco_asa,cisco_ftd,cisco_ios,cisco_nxos,cisco_s300,cisco_xr,dell_force10,dlink_ds,eltex,ericsson_ipos,extreme_exos,hp_comware,hp_procurve,huawei_smartax,huawei_vrp,ipinfusion_ocnos,juniper_junos,linux,ubiquiti_edgerouter,ubiquiti_edgeswitch,vyatta_vyos,zyxel_os
0.10089325904846191,0.12428522109985352,0.11845231056213379,0.10702204704284668,0.1356358528137207,0.13451290130615234,0.14990520477294922,0.11582779884338379,0.12363600730895996,0.1280069351196289,0.11049079895019531,0.11191773414611816,0.12398719787597656,0.11734795570373535,0.16610312461853027,0.16492080688476562,0.12566184997558594,0.1362299919128418,0.14500999450683594,0.12883400917053223,0.15061688423156738,0.14663290977478027,0.18250703811645508,0.1705918312072754,0.1498889923095703,0.11876320838928223,0.1113889217376709,0.15321612358093262,0.10453367233276367,0.1027822494506836,0.1173698902130127,0.10871291160583496
0.11867380142211914,0.0998990535736084,0.10203289985656738,0.11236310005187988,0.11867880821228027,0.1608419418334961,0.13233518600463867,0.16051411628723145,0.12415218353271484,0.13462591171264648,0.12101411819458008,0.11098194122314453,0.10731291770935059,0.11443400382995605,0.1425948143005371,0.11913871765136719,0.14060497283935547,0.12404584884643555,0.1335132122039795,0.1201016902923584,0.1589491367340088,0.12269020080566406,0.1270909309387207,0.11489009857177734,0.12234997749328613,0.10635209083557129,0.13366484642028809,0.12948989868164062,0.10281705856323242,0.11156487464904785,0.13565802574157715,0.11930298805236816
0.11397099494934082,0.12628388404846191,0.1117391586303711,0.11878800392150879,0.12250709533691406,0.13704299926757812,0.14450311660766602,0.13397598266601562,0.14144587516784668,0.14812493324279785,0.11275792121887207,0.11681795120239258,0.10520482063293457,0.11505293846130371,0.12251091003417969,0.14998292922973633,0.17505288124084473,0.15014123916625977,0.12486910820007324,0.1292269229888916,0.1555018424987793,0.12162375450134277,0.1245579719543457,0.13165783882141113,0.14954495429992676,0.10275506973266602,0.10098910331726074,0.10385775566101074,0.11412286758422852,0.11807990074157715,0.10399222373962402,0.11326313018798828
0.11020398139953613,0.12176012992858887,0.10506868362426758,0.11309695243835449,0.09217381477355957,0.12070703506469727,0.16990089416503906,0.13295483589172363,0.13470196723937988,0.12552499771118164,0.1358637809753418,0.14027619361877441,0.11371898651123047,0.1093292236328125,0.11657333374023438,0.10255813598632812,0.14193201065063477,0.12392282485961914,0.12119913101196289,0.12511682510375977,0.1596999168395996,0.13077974319458008,0.13375091552734375,0.14384984970092773,0.1281452178955078,0.1327040195465088,0.1476728916168213,0.11471891403198242,0.10787677764892578,0.1139669418334961,0.1088099479675293,0.10900211334228516
0.11492919921875,0.1236412525177002,0.11824727058410645,0.11330103874206543,0.08954191207885742,0.11950325965881348,0.1331620216369629,0.14219188690185547,0.14095473289489746,0.13443827629089355,0.1502852439880371,0.14384102821350098,0.11541295051574707,0.11415314674377441,0.14377903938293457,0.11211514472961426,0.12360906600952148,0.1333298683166504,0.13451719284057617,0.13374018669128418,0.19028210639953613,0.13396692276000977,0.13115596771240234,0.1368567943572998,0.1277310848236084,0.14472103118896484,0.10893511772155762,0.11065173149108887,0.1455090045928955,0.11578178405761719,0.11827206611633301,0.10240793228149414
0.13472318649291992,0.09143781661987305,0.11554813385009766,0.1126399040222168,0.13762521743774414,0.12633609771728516,0.15805792808532715,0.12819290161132812,0.14231300354003906,0.13894200325012207,0.11406898498535156,0.14928007125854492,0.11874604225158691,0.11943578720092773,0.13499116897583008,0.11951303482055664,0.13445520401000977,0.12613606452941895,0.15601396560668945,0.13463902473449707,0.18569302558898926,0.13118815422058105,0.13358092308044434,0.14011597633361816,0.17235493659973145,0.10272002220153809,0.1498279571533203,0.11281704902648926,0.11402225494384766,0.10949492454528809,0.11467313766479492,0.15025711059570312
0.1117100715637207,0.12365603446960449,0.1029667854309082,0.10851788520812988,0.13223886489868164,0.1298518180847168,0.1408979892730713,0.13458681106567383,0.13892030715942383,0.14991998672485352,0.11503100395202637,0.11599087715148926,0.13578009605407715,0.1424109935760498,0.14551091194152832,0.11260104179382324,0.12429380416870117,0.1272742748260498,0.12990307807922363,0.13159465789794922,0.17773008346557617,0.09997320175170898,0.15839505195617676,0.12733197212219238,0.11591196060180664,0.14739513397216797,0.10234808921813965,0.11832880973815918,0.18983983993530273,0.14994192123413086,0.11531805992126465,0.11737489700317383
0.12384939193725586,0.12787604331970215,0.10981607437133789,0.10157918930053711,0.11641407012939453,0.1412041187286377,0.14023327827453613,0.12400317192077637,0.15168523788452148,0.127763032913208,0.1435079574584961,0.20422983169555664,0.11342000961303711,0.10163593292236328,0.12246012687683105,0.14262914657592773,0.17779898643493652,0.13019633293151855,0.13002920150756836,0.12598681449890137,0.15909814834594727,0.12482309341430664,0.12200927734375,0.1290721893310547,0.14145994186401367,0.11055207252502441,0.1375119686126709,0.10855722427368164,0.13645410537719727,0.11594390869140625,0.11960196495056152,0.15027403831481934
0.1058962345123291,0.13286304473876953,0.11248493194580078,0.11517500877380371,0.12769222259521484,0.11471009254455566,0.1532909870147705,0.12752008438110352,0.17003417015075684,0.14843320846557617,0.14360499382019043,0.11519193649291992,0.1256880760192871,0.11567926406860352,0.12115097045898438,0.10633540153503418,0.11489701271057129,0.13367414474487305,0.12659311294555664,0.1371910572052002,0.17304277420043945,0.12348508834838867,0.17308402061462402,0.13453316688537598,0.16957616806030273,0.12859106063842773,0.10246109962463379,0.1072690486907959,0.11375188827514648,0.11535906791687012,0.11076617240905762,0.11482906341552734
0.10877704620361328,0.11117720603942871,0.12094306945800781,0.09601616859436035,0.08926224708557129,0.13748598098754883,0.13792777061462402,0.12815618515014648,0.16068506240844727,0.10511207580566406,0.10706496238708496,0.11264705657958984,0.1186521053314209,0.1479201316833496,0.13000822067260742,0.11191892623901367,0.13315296173095703,0.148421049118042,0.16472816467285156,0.11860513687133789,0.2141718864440918,0.1230471134185791,0.12178921699523926,0.12058711051940918,0.13777613639831543,0.11881017684936523,0.10987591743469238,0.11686110496520996,0.1156620979309082,0.11084222793579102,0.11465191841125488,0.10815072059631348
0.11305117607116699,0.1246798038482666,0.13032889366149902,0.11229491233825684,0.09976792335510254,0.15694308280944824,0.1501927375793457,0.1719369888305664,0.13846564292907715,0.1398768424987793,0.12210679054260254,0.1183009147644043,0.1432209014892578,0.15561771392822266,0.12829899787902832,0.14427709579467773,0.1506807804107666,0.14774179458618164,0.13063406944274902,0.15902495384216309,0.1729736328125,0.1310441493988037,0.14537906646728516,0.1343541145324707,0.13537001609802246,0.11847496032714844,0.12218976020812988,0.10923075675964355,0.13125109672546387,0.11928701400756836,0.11971879005432129,0.11135578155517578
0.10330605506896973,0.12407875061035156,0.11153888702392578,0.11367082595825195,0.12602496147155762,0.13540887832641602,0.13611173629760742,0.13509511947631836,0.1341402530670166,0.15213894844055176,0.10976719856262207,0.10724687576293945,0.11168599128723145,0.1152040958404541,0.1221768856048584,0.12197613716125488,0.12442708015441895,0.1346299648284912,0.1350419521331787,0.1423799991607666,0.19099688529968262,0.13672709465026855,0.1334691047668457,0.1467599868774414,0.1668248176574707,0.11949992179870605,0.11556673049926758,0.1161351203918457,0.11246299743652344,0.11787796020507812,0.13957977294921875,0.14559316635131836
0.10550284385681152,0.1266188621520996,0.10770583152770996,0.11110997200012207,0.12567496299743652,0.1585400104522705,0.1538829803466797,0.13049077987670898,0.12287092208862305,0.13551020622253418,0.11072206497192383,0.14406228065490723,0.14293193817138672,0.12276887893676758,0.13248395919799805,0.14089703559875488,0.11739325523376465,0.12218332290649414,0.1187899112701416,0.13872694969177246,0.1732320785522461,0.12344884872436523,0.1284937858581543,0.21831679344177246,0.1766800880432129,0.11049294471740723,0.11278700828552246,0.1490941047668457,0.14590096473693848,0.10945892333984375,0.10558509826660156,0.10259604454040527
0.10290789604187012,0.09971189498901367,0.10676717758178711,0.11302399635314941,0.0882728099822998,0.11576509475708008,0.14207100868225098,0.12391495704650879,0.1240851879119873,0.11203885078430176,0.11450791358947754,0.11194491386413574,0.11671900749206543,0.10653901100158691,0.12714171409606934,0.12265706062316895,0.12681198120117188,0.13516807556152344,0.16041326522827148,0.15655517578125,0.16425299644470215,0.12354612350463867,0.1692337989807129,0.16410422325134277,0.15509390830993652,0.11432433128356934,0.10259079933166504,0.1124119758605957,0.10872077941894531,0.10131692886352539,0.10269522666931152,0.10454797744750977
0.11690688133239746,0.09487104415893555,0.13396811485290527,0.12488698959350586,0.12465596199035645,0.13534212112426758,0.12642693519592285,0.12571382522583008,0.14908289909362793,0.11772799491882324,0.10293817520141602,0.10291886329650879,0.10993695259094238,0.11602997779846191,0.12563014030456543,0.1108846664428711,0.16712284088134766,0.12950396537780762,0.12443304061889648,0.14449310302734375,0.18247413635253906,0.12510108947753906,0.14205312728881836,0.1273510456085205,0.12589812278747559,0.10298991203308105,0.11037993431091309,0.1029672622680664,0.10519194602966309,0.1346280574798584,0.11140203475952148,0.10655903816223145
0.11850190162658691,0.11954283714294434,0.11109304428100586,0.11093401908874512,0.12162399291992188,0.15413808822631836,0.12852025032043457,0.15423226356506348,0.1562061309814453,0.1286923885345459,0.11927604675292969,0.12934303283691406,0.12099623680114746,0.11696720123291016,0.1541118621826172,0.11931180953979492,0.15706110000610352,0.12058401107788086,0.1356828212738037,0.13712501525878906,0.20698189735412598,0.13057708740234375,0.1183018684387207,0.15505385398864746,0.12497115135192871,0.10949373245239258,0.1188657283782959,0.11422395706176758,0.11367583274841309,0.10704684257507324,0.10242605209350586,0.14457297325134277
0.10318279266357422,0.12038183212280273,0.10783696174621582,0.1085503101348877,0.13128209114074707,0.17211580276489258,0.1377708911895752,0.1608409881591797,0.14357495307922363,0.12525391578674316,0.10283875465393066,0.10277104377746582,0.17405295372009277,0.11511611938476562,0.1280958652496338,0.14977788925170898,0.14299798011779785,0.13327407836914062,0.12436032295227051,0.155714750289917,0.16704416275024414,0.12953400611877441,0.13799595832824707,0.1748642921447754,0.13633084297180176,0.10753202438354492,0.10667705535888672,0.10898685455322266,0.12165498733520508,0.1045839786529541,0.11552715301513672,0.11074590682983398
0.1499309539794922,0.11619305610656738,0.11177301406860352,0.10670995712280273,0.10306715965270996,0.13498520851135254,0.1264200210571289,0.12874317169189453,0.11882686614990234,0.14353108406066895,0.11644697189331055,0.14977526664733887,0.11356282234191895,0.11167788505554199,0.14989709854125977,0.11785387992858887,0.1747150421142578,0.16266512870788574,0.1351618766784668,0.12627410888671875,0.1651597023010254,0.11813926696777344,0.14608097076416016,0.1728377342224121,0.16599583625793457,0.10872101783752441,0.1073458194732666,0.1095428466796875,0.11545920372009277,0.1028900146484375,0.13829994201660156,0.11829304695129395
0.11877083778381348,0.1239309310913086,0.10411310195922852,0.10742902755737305,0.11597895622253418,0.13603711128234863,0.12237191200256348,0.14064908027648926,0.14248895645141602,0.15055108070373535,0.11590695381164551,0.10829687118530273,0.10558485984802246,0.11398911476135254,0.15726208686828613,0.10724091529846191,0.14381194114685059,0.14100003242492676,0.13807892799377441,0.16373825073242188,0.16284489631652832,0.10167717933654785,0.1307239532470703,0.14969325065612793,0.12146711349487305,0.11444091796875,0.11846804618835449,0.14314913749694824,0.10282492637634277,0.1053009033203125,0.11932730674743652,0.10428881645202637
0.10300588607788086,0.12359404563903809,0.11029505729675293,0.1155238151550293,0.1029210090637207,0.12792205810546875,0.12499308586120605,0.14180397987365723,0.1270461082458496,0.1391589641571045,0.11042523384094238,0.1435389518737793,0.11542010307312012,0.11544966697692871,0.1347029209136963,0.11659693717956543,0.14809393882751465,0.12919902801513672,0.13834381103515625,0.2081432342529297,0.16128301620483398,0.11992502212524414,0.1650559902191162,0.1450958251953125,0.17143011093139648,0.1417539119720459,0.11917614936828613,0.11125922203063965,0.11440706253051758,0.1083381175994873,0.10429692268371582,0.14461803436279297
0.11149334907531738,0.12932395935058594,0.14658212661743164,0.11052489280700684,0.1265881061553955,0.1266040802001953,0.16266703605651855,0.12523388862609863,0.12786030769348145,0.14093995094299316,0.10878396034240723,0.11740803718566895,0.11138772964477539,0.14483976364135742,0.1344470977783203,0.1117401123046875,0.12858223915100098,0.12651610374450684,0.14510893821716309,0.11771821975708008,0.2098071575164795,0.12415099143981934,0.12937378883361816,0.12058591842651367,0.1299290657043457,0.12868309020996094,0.11902999877929688,0.11931920051574707,0.1035301685333252,0.1302027702331543,0.1079862117767334,0.15087604522705078
0.15076112747192383,0.12095475196838379,0.11079716682434082,0.10086202621459961,0.12844491004943848,0.13124918937683105,0.12630200386047363,0.13440990447998047,0.13830184936523438,0.140488862991333,0.11210489273071289,0.1079859733581543,0.10760211944580078,0.10322904586791992,0.14482593536376953,0.11844205856323242,0.14985084533691406,0.12846803665161133,0.13835811614990234,0.15052103996276855,0.1574559211730957,0.1260690689086914,0.13440227508544922,0.12368631362915039,0.13701915740966797,0.1389617919921875,0.10997414588928223,0.10824394226074219,0.1177518367767334,0.16302013397216797,0.10871696472167969,0.10405993461608887
0.11482620239257812,0.09465503692626953,0.1085350513458252,0.11110186576843262,0.12445497512817383,0.13983702659606934,0.13573908805847168,0.15001702308654785,0.12616181373596191,0.13612699508666992,0.1152799129486084,0.11270308494567871,0.10645318031311035,0.11303997039794922,0.16738319396972656,0.1095428466796875,0.13454580307006836,0.12591791152954102,0.15001201629638672,0.14825892448425293,0.17340493202209473,0.12834620475769043,0.17220497131347656,0.13061785697937012,0.14432692527770996,0.12027096748352051,0.14136600494384766,0.11572909355163574,0.13592815399169922,0.1142277717590332,0.11939525604248047,0.11662697792053223
0.11493706703186035,0.13567709922790527,0.11993408203125,0.11694502830505371,0.135908842086792,0.1223151683807373,0.12190699577331543,0.1502823829650879,0.13640308380126953,0.13601160049438477,0.11722397804260254,0.14990711212158203,0.11696004867553711,0.11832189559936523,0.155487060546875,0.11314821243286133,0.1280839443206787,0.17548012733459473,0.16936087608337402,0.13317394256591797,0.18395686149597168,0.09704709053039551,0.12814092636108398,0.1425948143005371,0.12626886367797852,0.1138617992401123,0.11022591590881348,0.12845301628112793,0.10288524627685547,0.1146543025970459,0.10570907592773438,0.14424896240234375
0.1012430191040039,0.1202847957611084,0.1150972843170166,0.1067960262298584,0.13146710395812988,0.150101900100708,0.11595320701599121,0.1269359588623047,0.12346482276916504,0.13389015197753906,0.10331082344055176,0.10294222831726074,0.1101689338684082,0.10552692413330078,0.12247109413146973,0.10778021812438965,0.12154293060302734,0.1121981143951416,0.11465692520141602,0.1920318603515625,0.17852401733398438,0.10307192802429199,0.14307904243469238,0.14594101905822754,0.1299760341644287,0.11582112312316895,0.10263609886169434,0.14949703216552734,0.1165769100189209,0.1442859172821045,0.11271977424621582,0.1032857894897461
0.10292983055114746,0.09631109237670898,0.10295701026916504,0.10812711715698242,0.09889507293701172,0.16357088088989258,0.11162614822387695,0.13094592094421387,0.13746213912963867,0.1541731357574463,0.12003469467163086,0.10848093032836914,0.13804888725280762,0.21248221397399902,0.1433427333831787,0.14405608177185059,0.12357497215270996,0.11954283714294434,0.12828373908996582,0.13796019554138184,0.149885892868042,0.13021278381347656,0.12932419776916504,0.14583301544189453,0.14409232139587402,0.12380504608154297,0.10726809501647949,0.10293412208557129,0.10276627540588379,0.10780596733093262,0.11025309562683105,0.10812592506408691
0.13610601425170898,0.1231529712677002,0.11134791374206543,0.10877799987792969,0.12617707252502441,0.1292128562927246,0.13446903228759766,0.13989686965942383,0.1324148178100586,0.1362450122833252,0.11830902099609375,0.1266162395477295,0.1166682243347168,0.10463714599609375,0.13537096977233887,0.11907601356506348,0.16817808151245117,0.13182997703552246,0.1244051456451416,0.12420916557312012,0.14974498748779297,0.12429475784301758,0.17464804649353027,0.1240999698638916,0.1400299072265625,0.11581015586853027,0.11557793617248535,0.11674189567565918,0.10279297828674316,0.11310005187988281,0.12111711502075195,0.11206698417663574
0.11702203750610352,0.13772892951965332,0.14199209213256836,0.11940288543701172,0.10142207145690918,0.12700271606445312,0.11705517768859863,0.12812209129333496,0.13829588890075684,0.1339888572692871,0.11188006401062012,0.11950802803039551,0.12165570259094238,0.1186530590057373,0.17396211624145508,0.10295987129211426,0.13140106201171875,0.14166808128356934,0.13143706321716309,0.1314098834991455,0.18515920639038086,0.12461590766906738,0.13090777397155762,0.1436901092529297,0.1358320713043213,0.11096382141113281,0.14432835578918457,0.10983896255493164,0.11601114273071289,0.11075901985168457,0.10738301277160645,0.1201772689819336
0.1173408031463623,0.10281014442443848,0.12581896781921387,0.12163496017456055,0.11828994750976562,0.16169023513793945,0.13225603103637695,0.13532614707946777,0.12477588653564453,0.13450026512145996,0.11076211929321289,0.11558389663696289,0.10711503028869629,0.14977002143859863,0.13131403923034668,0.11300206184387207,0.13020610809326172,0.16996312141418457,0.1724529266357422,0.158919095993042,0.16283488273620605,0.11803007125854492,0.14349794387817383,0.13669514656066895,0.13413786888122559,0.1096181869506836,0.1139841079711914,0.11092400550842285,0.10291409492492676,0.12024807929992676,0.11088895797729492,0.11234879493713379
0.11201620101928711,0.11549520492553711,0.10107803344726562,0.14278864860534668,0.1251528263092041,0.14208173751831055,0.12339210510253906,0.1303091049194336,0.13632583618164062,0.11518573760986328,0.10942912101745605,0.11115789413452148,0.17132806777954102,0.1445908546447754,0.13377618789672852,0.1138768196105957,0.1284019947052002,0.14322924613952637,0.14122796058654785,0.13014602661132812,0.17183589935302734,0.1384880542755127,0.1430959701538086,0.12230205535888672,0.13254380226135254,0.10861515998840332,0.10866403579711914,0.11917781829833984,0.11786818504333496,0.10793304443359375,0.11736297607421875,0.1441819667816162
0.14408278465270996,0.12017989158630371,0.11370325088500977,0.1084742546081543,0.17335176467895508,0.12080812454223633,0.1286787986755371,0.1384580135345459,0.13451910018920898,0.14599180221557617,0.11903214454650879,0.13273191452026367,0.12131500244140625,0.12143802642822266,0.12428808212280273,0.11464691162109375,0.1206810474395752,0.12948083877563477,0.14329004287719727,0.12728023529052734,0.1569042205810547,0.12708306312561035,0.13058686256408691,0.13443613052368164,0.1241767406463623,0.11594700813293457,0.12107205390930176,0.11623716354370117,0.11917495727539062,0.11169099807739258,0.12100410461425781,0.10770297050476074
0.11910605430603027,0.13823413848876953,0.14569401741027832,0.10302209854125977,0.1268312931060791,0.1169731616973877,0.13590669631958008,0.1457221508026123,0.11794304847717285,0.13997387886047363,0.11540508270263672,0.10897421836853027,0.1489577293395996,0.11273813247680664,0.1295640468597412,0.10269689559936523,0.1272289752960205,0.13453388214111328,0.14292478561401367,0.14315319061279297,0.19299077987670898,0.12636327743530273,0.1156759262084961,0.11924910545349121,0.16022205352783203,0.11248016357421875,0.11429786682128906,0.13430118560791016,0.10614895820617676,0.10909390449523926,0.10162496566772461,0.10561370849609375
0.11030101776123047,0.13495898246765137,0.11004900932312012,0.12126302719116211,0.13370919227600098,0.11880087852478027,0.12789297103881836,0.131181001663208,0.12202906608581543,0.16666674613952637,0.11255407333374023,0.11076092720031738,0.11245083808898926,0.11860990524291992,0.16953682899475098,0.11578989028930664,0.16532301902770996,0.15729475021362305,0.14079904556274414,0.18478703498840332,0.16098308563232422,0.11893606185913086,0.11675691604614258,0.12999510765075684,0.13890624046325684,0.11203694343566895,0.14596199989318848,0.14521193504333496,0.1082010269165039,0.13240814208984375,0.1028127670288086,0.10322403907775879
0.1219489574432373,0.1245272159576416,0.11618876457214355,0.11632490158081055,0.13445401191711426,0.13247108459472656,0.1268458366394043,0.1355142593383789,0.1394660472869873,0.14624905586242676,0.118927001953125,0.10275673866271973,0.10288000106811523,0.10292387008666992,0.13479900360107422,0.1085655689239502,0.1253070831298828,0.1270160675048828,0.14346003532409668,0.13832783699035645,0.16261601448059082,0.1231698989868164,0.1271827220916748,0.1705169677734375,0.1285688877105713,0.10357379913330078,0.1109011173248291,0.1437361240386963,0.13848495483398438,0.1028299331665039,0.11675095558166504,0.11318516731262207
0.1256091594696045,0.13096880912780762,0.12104105949401855,0.11543583869934082,0.12533283233642578,0.1218569278717041,0.14651107788085938,0.13635802268981934,0.1719679832458496,0.12652111053466797,0.10425686836242676,0.11400818824768066,0.11682796478271484,0.14548730850219727,0.12672090530395508,0.10543084144592285,0.1586158275604248,0.13322019577026367,0.13440203666687012,0.1294231414794922,0.15014028549194336,0.12075376510620117,0.1121218204498291,0.15788602828979492,0.12923121452331543,0.14659476280212402,0.1060628890991211,0.11792612075805664,0.1323680877685547,0.10576510429382324,0.1412060260772705,0.10944795608520508
0.14121007919311523,0.12676095962524414,0.11062288284301758,0.11547398567199707,0.12053489685058594,0.13215899467468262,0.1345207691192627,0.13609790802001953,0.11319828033447266,0.11765813827514648,0.12164092063903809,0.115386962890625,0.11536693572998047,0.1499040126800537,0.12608981132507324,0.10071992874145508,0.11790800094604492,0.13905096054077148,0.11225199699401855,0.11386895179748535,0.16280317306518555,0.11700224876403809,0.12319302558898926,0.14687585830688477,0.13477826118469238,0.11061382293701172,0.10907816886901855,0.11844873428344727,0.11448121070861816,0.12050986289978027,0.11168098449707031,0.14603424072265625
