Number of mismatchs,Time Taken
0,5.7055864334106445
0,5.673001289367676
0,5.771416187286377
0,5.727257966995239
0,11.479866743087769
0,5.688074588775635
0,8.603430271148682
0,5.701511383056641
0,5.807783126831055
0,5.614361524581909
