alcatel_aos,alcatel_sros,allied_telesis_awplus,arista_eos,aruba_os,avaya_ers,avaya_vsp,broadcom_icos,brocade_netiron,checkpoint_gaia,cisco_asa,cisco_ftd,cisco_ios,cisco_nxos,cisco_s300,cisco_xr,dell_force10,dlink_ds,eltex,ericsson_ipos,extreme_exos,hp_comware,hp_procurve,huawei_smartax,huawei_vrp,ipinfusion_ocnos,juniper_junos,linux,ubiquiti_edgerouter,ubiquiti_edgeswitch,vyatta_vyos,yamaha,zyxel_os
0.24124479293823242,3.3710460662841797,2.7472710609436035,0.7896828651428223,0.5254149436950684,2.6858348846435547,2.728250026702881,2.8889598846435547,2.682497024536133,0.44769716262817383,1.2597100734710693,0.17629694938659668,0.8065979480743408,0.7861630916595459,2.860874891281128,10.674477815628052,0.4787259101867676,2.858707904815674,2.650557041168213,0.7099969387054443,2.996654987335205,2.7621049880981445,6.616904973983765,2.6881909370422363,2.7961559295654297,5.032657861709595,11.303065776824951,0.2240598201751709,5.2908759117126465,5.3060290813446045,5.425340175628662,0.5934481620788574,2.5225160121917725
0.1945509910583496,3.4055590629577637,2.744710922241211,0.8179938793182373,0.5213320255279541,2.7093169689178467,2.7232258319854736,2.909296751022339,2.627340078353882,0.4223451614379883,1.1485979557037354,0.20282483100891113,0.7402329444885254,0.7531812191009521,2.9369449615478516,10.764484167098999,0.4506058692932129,2.869824171066284,2.6321489810943604,0.6654531955718994,2.845964193344116,2.7412149906158447,6.52010703086853,2.6749770641326904,2.738539934158325,5.003242015838623,11.236285209655762,0.22851300239562988,5.319947004318237,5.265432834625244,5.438873767852783,0.6059539318084717,2.489990234375
0.21214723587036133,3.386302947998047,2.6987340450286865,0.7717421054840088,0.5184321403503418,2.655466079711914,2.710491895675659,2.859488010406494,2.6309609413146973,0.4615910053253174,1.1735038757324219,0.19637680053710938,0.7042150497436523,0.7311668395996094,2.8781330585479736,10.707182168960571,0.4381721019744873,2.871854066848755,2.6263458728790283,0.65830397605896,2.8472278118133545,2.696474075317383,6.53584623336792,2.681607961654663,2.785454034805298,5.025560140609741,11.359848260879517,0.257174015045166,5.338412046432495,5.237279891967773,5.409446954727173,0.5330250263214111,2.4984829425811768
0.20047903060913086,3.19301700592041,2.726454019546509,0.7679293155670166,0.5243918895721436,2.686328887939453,2.7004992961883545,2.8772268295288086,2.6645219326019287,0.40996575355529785,1.0950710773468018,0.21595072746276855,0.7041761875152588,0.7365350723266602,2.8718371391296387,10.677173137664795,0.4459569454193115,2.858135938644409,2.65585994720459,0.7131800651550293,2.9929158687591553,2.760895013809204,6.599092960357666,2.714195966720581,2.809689998626709,5.05228590965271,11.40024209022522,0.2324810028076172,5.3039329051971436,5.272175312042236,5.410153150558472,0.566931962966919,2.471143960952759
0.20057320594787598,3.3732528686523438,2.7158241271972656,0.7699260711669922,0.5625557899475098,2.6757638454437256,2.7054810523986816,2.9497649669647217,2.670305013656616,0.45410919189453125,1.2410471439361572,0.21596598625183105,0.8009159564971924,0.789010763168335,2.9205687046051025,10.730089902877808,0.43108510971069336,2.8287789821624756,2.6565749645233154,0.6808810234069824,2.842797040939331,2.7645461559295654,6.631659030914307,2.746365785598755,2.81264591217041,5.047545909881592,11.37678575515747,0.2120351791381836,5.27362585067749,5.250439167022705,5.416060924530029,0.6059651374816895,2.5084869861602783
0.20589685440063477,3.3863229751586914,2.7407729625701904,0.771233081817627,0.527022123336792,2.6526310443878174,2.722529888153076,2.9124209880828857,2.6782729625701904,0.4503970146179199,1.1916651725769043,0.22415924072265625,0.7749700546264648,0.785207986831665,2.9406261444091797,10.741467952728271,0.4557511806488037,2.880369186401367,2.626585006713867,0.6924893856048584,2.9782121181488037,2.749622106552124,6.617990016937256,2.6647820472717285,2.807518243789673,5.058092832565308,11.244200944900513,0.2235860824584961,5.335578918457031,5.261156797409058,5.4279632568359375,0.5768821239471436,2.5007901191711426
0.20381736755371094,3.414108991622925,2.7543609142303467,0.7832369804382324,0.5442800521850586,2.6603739261627197,2.700495958328247,2.833294153213501,2.6277198791503906,0.40361976623535156,1.228377103805542,0.21650195121765137,0.771557092666626,0.7703649997711182,2.923872947692871,10.741926908493042,0.4841887950897217,2.8582918643951416,2.6762943267822266,0.7341148853302002,2.98508620262146,2.7667300701141357,6.5723230838775635,2.70389723777771,2.802654981613159,5.059185266494751,11.291597127914429,0.23963594436645508,5.314625978469849,5.266118049621582,5.389668226242065,0.5558619499206543,2.5120089054107666
0.2106468677520752,3.4066319465637207,2.7377827167510986,0.7604880332946777,0.5153601169586182,2.6646010875701904,2.7004847526550293,2.916605234146118,2.673516035079956,0.42109107971191406,1.178391695022583,0.20869898796081543,0.8406112194061279,0.8024008274078369,2.9225757122039795,10.755061864852905,0.42948293685913086,2.8472468852996826,2.6682560443878174,0.714526891708374,2.9746217727661133,2.7314891815185547,6.612719774246216,2.7005550861358643,2.801755905151367,5.047736167907715,11.400464057922363,0.2220628261566162,5.3283069133758545,5.228163957595825,5.369784116744995,0.5648460388183594,2.5042848587036133
0.20966124534606934,3.4176509380340576,2.75982403755188,0.815526008605957,0.5243978500366211,2.6733810901641846,2.7307488918304443,2.930007219314575,2.6656839847564697,0.40149784088134766,1.0908310413360596,0.21287202835083008,0.7816240787506104,0.7634501457214355,2.8979318141937256,10.709126234054565,0.46239638328552246,2.8616650104522705,2.6863949298858643,0.7217371463775635,2.986147165298462,2.7511651515960693,6.606330871582031,2.714966058731079,2.779099941253662,5.029869079589844,11.3542160987854,0.23628711700439453,5.287729978561401,5.268204212188721,5.421643972396851,0.5917630195617676,2.4905900955200195
0.21369123458862305,3.437467098236084,2.6889710426330566,0.7585148811340332,0.5393872261047363,2.670152187347412,2.7088229656219482,2.859217882156372,2.649519205093384,0.4275839328765869,1.2752540111541748,0.1945950984954834,0.7778511047363281,0.7946929931640625,2.9247279167175293,10.70022201538086,0.4391970634460449,2.8847548961639404,2.6436920166015625,0.7130577564239502,2.9843850135803223,2.7525997161865234,6.626049041748047,2.680990219116211,2.768674612045288,4.995786905288696,11.350889921188354,0.226485013961792,5.316997289657593,5.28959584236145,5.4587178230285645,0.6001608371734619,2.4965598583221436
0.20582008361816406,3.3902220726013184,2.718980073928833,0.7419500350952148,0.5137720108032227,2.6502208709716797,2.6952931880950928,2.803842067718506,2.637572765350342,0.4125239849090576,1.2662689685821533,0.22101783752441406,0.8006021976470947,0.8138649463653564,2.948723077774048,10.691684007644653,0.42791104316711426,2.8517661094665527,2.6619060039520264,0.6951212882995605,2.966596841812134,2.7178571224212646,6.559804916381836,2.672429084777832,2.8139472007751465,5.046082019805908,11.446673154830933,0.20893478393554688,5.296435117721558,5.250638008117676,5.403016090393066,0.5875840187072754,2.511368989944458
0.20596933364868164,3.3866710662841797,2.7363457679748535,0.8352711200714111,0.5659217834472656,2.685903787612915,2.7255048751831055,2.9334120750427246,2.6935789585113525,0.4620361328125,1.2003200054168701,0.1843550205230713,0.7550687789916992,0.7612218856811523,2.912527084350586,10.724063873291016,0.48848605155944824,2.8856258392333984,2.6773698329925537,0.7412872314453125,2.9630730152130127,2.712374210357666,6.631041049957275,2.693488836288452,2.7715229988098145,5.026692867279053,11.315675258636475,0.2147359848022461,5.312148094177246,5.297013998031616,5.4446210861206055,0.5844156742095947,2.4873530864715576
0.2149980068206787,3.4389970302581787,2.7228012084960938,0.724553108215332,0.5666179656982422,2.6713500022888184,2.7005529403686523,2.8983731269836426,2.65047025680542,0.4399240016937256,1.2609028816223145,0.195512056350708,0.8175170421600342,0.8292999267578125,2.929058074951172,10.721859216690063,0.47477006912231445,2.889218807220459,2.650547981262207,0.6964519023895264,2.9928781986236572,2.7545979022979736,6.5447611808776855,2.686624050140381,2.7912068367004395,5.019572973251343,11.430783987045288,0.23432683944702148,5.333398103713989,5.315402984619141,5.335105895996094,0.5386509895324707,2.4871039390563965
0.20081496238708496,3.311052083969116,2.7035598754882812,0.7223889827728271,0.5533370971679688,2.676074981689453,2.694477081298828,2.852942943572998,2.6306099891662598,0.40900516510009766,1.1328959465026855,0.18723106384277344,0.7697041034698486,0.7370610237121582,2.9555978775024414,10.754750967025757,0.47568321228027344,2.88844895362854,2.6633448600769043,0.6754970550537109,2.9409098625183105,2.7290151119232178,6.583025217056274,2.7162818908691406,2.8001251220703125,5.047173976898193,11.364978790283203,0.2312009334564209,5.284312725067139,5.255695104598999,5.3552892208099365,0.572209358215332,2.5007376670837402
0.19428396224975586,3.1909658908843994,2.7429168224334717,0.7410848140716553,0.5201830863952637,2.6280291080474854,2.6776649951934814,2.812579870223999,2.636608123779297,0.431621789932251,1.200596809387207,0.21420073509216309,0.8087739944458008,0.8147659301757812,2.933264970779419,10.744218111038208,0.48520684242248535,2.877286195755005,2.6559479236602783,0.7417879104614258,2.9948301315307617,2.7497050762176514,6.550734996795654,2.7054760456085205,2.7770602703094482,4.982603073120117,11.278099775314331,0.2506847381591797,5.293280839920044,5.2613139152526855,5.371010065078735,0.5700209140777588,2.4984188079833984
0.19647693634033203,3.3632659912109375,2.701540946960449,0.7534322738647461,0.48235416412353516,2.702061653137207,2.727076292037964,2.8958380222320557,2.667076826095581,0.44484806060791016,1.273271083831787,0.20385384559631348,0.8101480007171631,0.772409200668335,2.9145829677581787,10.739698886871338,0.47790002822875977,2.8893320560455322,2.645221710205078,0.6682600975036621,3.0004286766052246,2.720529079437256,6.6126110553741455,2.7174949645996094,2.800929069519043,5.033114910125732,11.364446878433228,0.24393892288208008,5.310749053955078,5.318982839584351,5.410153150558472,0.5502321720123291,2.478929042816162
0.1892869472503662,3.2069201469421387,2.7113559246063232,0.7396252155303955,0.5406479835510254,2.6160120964050293,2.6860129833221436,2.8696651458740234,2.62176775932312,0.43703198432922363,1.1760361194610596,0.19219493865966797,0.7394711971282959,0.7378189563751221,2.8744492530822754,10.742624759674072,0.4695429801940918,2.8424782752990723,2.6543328762054443,0.6794276237487793,2.956645965576172,2.7181570529937744,6.626769781112671,2.6964967250823975,2.8130061626434326,5.056882858276367,11.383931159973145,0.21981000900268555,5.314060211181641,5.264644145965576,5.3760998249053955,0.584456205368042,2.508064031600952
0.20731282234191895,3.3671388626098633,2.728816032409668,0.7704191207885742,0.54233717918396,2.6879959106445312,2.7219438552856445,2.8841018676757812,2.6712141036987305,0.44215989112854004,1.1693618297576904,0.20578885078430176,0.828125,0.8027558326721191,2.953199863433838,10.705298900604248,0.4622039794921875,2.864737033843994,2.640775203704834,0.6501979827880859,2.948807954788208,2.7537949085235596,6.66392183303833,2.6961662769317627,2.809976100921631,5.05373477935791,11.344639301300049,0.23678970336914062,5.3043248653411865,5.205981016159058,5.439916133880615,0.5959570407867432,2.487578868865967
0.20058584213256836,3.3565549850463867,2.744499921798706,0.787092924118042,0.5793070793151855,2.67079496383667,2.74619197845459,2.9101808071136475,2.6397078037261963,0.43021202087402344,1.1899127960205078,0.19095587730407715,0.75724196434021,0.78153395652771,2.9145610332489014,10.71121096611023,0.5100469589233398,2.8965702056884766,2.670206069946289,0.6704230308532715,2.990773916244507,2.7582497596740723,6.59212589263916,2.698707103729248,2.7784299850463867,5.003118991851807,11.352954149246216,0.23052024841308594,5.334925174713135,5.288474082946777,5.438776731491089,0.5758037567138672,2.4929721355438232
