_,Starting chaos monkey,2024-11-13 21:30:17_063
site_2,Changing board state to Standby_active,2024-11-13 21:30:22_261
site_5,Changing voltage for XAAKRYV5STOCDIBR from site_5 to set_high_voltage,2024-11-13 21:30:28_437
site_1,Changing board state to Standby_active,2024-11-13 21:30:41_726
site_2,Changing voltage for D7BQPFCNVIT0VPSA from site_2 to set_high_voltage,2024-11-13 21:30:47_667
site_1,Changing voltage for TYAB7XMQN4GN62IG from site_1 to set_normal_voltage,2024-11-13 21:30:53_931
site_1,Changing voltage for KK0AFI1OFUM06147 from site_1 to set_low_voltage,2024-11-13 21:30:55_592
site_4,Changing voltage for UNLV77MI88MAD1B9 from site_4 to set_low_voltage,2024-11-13 21:31:01_644
site_1,Changing voltage for RW40U18DGD5V3S8X from site_1 to set_normal_voltage,2024-11-13 21:31:16_039
site_5,Changing board state to Standby_active,2024-11-13 21:31:20_657
site_4,Changing voltage for 7YUKFHKM2034VWOL from site_4 to set_normal_voltage,2024-11-13 21:31:39_744
site_5,Changing board state to Standby_failed,2024-11-13 21:31:44_421
site_4,Changing board state to Standby_active,2024-11-13 21:31:58_166
site_2,Changing board state to Standby_failed,2024-11-13 21:32:16_396
site_2,Changing board state to Standby_active,2024-11-13 21:32:16_455
site_4,Changing voltage for 7C6OGMLMT6R3X4JQ from site_4 to set_low_voltage,2024-11-13 21:32:21_597
site_4,Changing voltage for ZWDTNP08ASO86UNM from site_4 to set_normal_voltage,2024-11-13 21:32:27_582
site_4,Changing board state to Standby_failed,2024-11-13 21:32:32_516
site_2,Changing voltage for R9YDPT6LY1TXQQF6 from site_2 to set_high_voltage,2024-11-13 21:32:41_155
site_4,Changing board state to Standby_active,2024-11-13 21:32:56_265
site_5,Changing board state to Standby_active,2024-11-13 21:33:00_836
site_5,Changing board state to Standby_failed,2024-11-13 21:33:03_898
site_3,Changing voltage for V4HBE3KHG7C5EBMA from site_3 to set_normal_voltage,2024-11-13 21:33:05_184
site_1,Changing voltage for BHH3LRLMWL9MAB7B from site_1 to set_low_voltage,2024-11-13 21:33:06_769
site_3,Changing board state to Standby_active,2024-11-13 21:33:10_097
site_3,Changing board state to Standby_failed,2024-11-13 21:33:10_310
site_4,Changing board state to Standby_failed,2024-11-13 21:33:12_173
site_1,Changing board state to Standby_failed,2024-11-13 21:33:17_796
site_3,Changing board state to Standby_active,2024-11-13 21:33:20_433
site_3,Changing board state to Standby_failed,2024-11-13 21:33:26_737
site_5,Changing board state to Standby_active,2024-11-13 21:33:30_352
site_5,Changing voltage for XJ6NHO7DDX1KQWJG from site_5 to set_high_voltage,2024-11-13 21:33:47_123
site_3,Changing voltage for RT6HRY0TYRNP0IO0 from site_3 to set_low_voltage,2024-11-13 21:33:48_697
site_5,Changing voltage for OFJDBBB4ZM81EK5M from site_5 to set_high_voltage,2024-11-13 21:33:58_336
