_,Starting chaos monkey,2024-11-12 18:08:42_413
site_2,Changing board state to Standby_active,2024-11-12 18:09:07_664
site_2,Changing board state to Standby_failed,2024-11-12 18:09:33_971
site_2,Changing voltage for LUL2OWS12OXK8YR0 from site_2 to set_normal_voltage,2024-11-12 18:09:50_705
site_2,Changing voltage for LUL2OWS12OXK8YR0 from site_2 to set_high_voltage,2024-11-12 18:09:51_470
site_2,Changing board state to Standby_active,2024-11-12 18:10:11_115
site_2,Changing board state to Standby_failed,2024-11-12 18:10:27_565
site_1,Changing voltage for 9E4TQDCVXEQJ3YA1 from site_1 to set_normal_voltage,2024-11-12 18:10:37_386
site_2,Changing board state to Standby_active,2024-11-12 18:10:38_915
site_2,Changing voltage for F7B6PTNAS58LZMVU from site_2 to set_high_voltage,2024-11-12 18:11:03_188
site_2,Changing board state to Standby_failed,2024-11-12 18:11:26_548
site_1,Changing board state to Standby_active,2024-11-12 18:11:27_706
site_1,Changing board state to Standby_failed,2024-11-12 18:11:51_335
site_1,Changing voltage for R0DIXWSNKPZKLJV3 from site_1 to set_low_voltage,2024-11-12 18:11:57_241
site_1,Changing voltage for GY2Q3TGUGRCJ2D37 from site_1 to set_normal_voltage,2024-11-12 18:12:00_315
site_2,Changing board state to Standby_active,2024-11-12 18:12:10_173
site_1,Changing voltage for F6UZX9C32MYFACLX from site_1 to set_normal_voltage,2024-11-12 18:12:43_827
site_2,Changing voltage for 3GT6VEII49LJQ5EZ from site_2 to set_low_voltage,2024-11-12 18:12:52_087
site_2,Changing voltage for 88YE1G4RNP34MZ9B from site_2 to set_normal_voltage,2024-11-12 18:12:55_525
site_2,Changing board state to Standby_failed,2024-11-12 18:12:57_121
site_1,Changing voltage for JA7UYTTPNV043J06 from site_1 to set_normal_voltage,2024-11-12 18:13:15_236
site_2,Changing board state to Standby_active,2024-11-12 18:13:31_851
site_1,Changing board state to Standby_active,2024-11-12 18:13:47_273
site_2,Changing voltage for B8O006PV7MHVLB76 from site_2 to set_normal_voltage,2024-11-12 18:13:55_473
site_2,Changing board state to Standby_failed,2024-11-12 18:14:12_392
site_2,Changing voltage for 92ZXC4LOIZDV8SYJ from site_2 to set_high_voltage,2024-11-12 18:14:31_196
site_1,Changing board state to Standby_failed,2024-11-12 18:14:41_867
site_2,Changing voltage for FC9A7V2ZPN47LIT2 from site_2 to set_normal_voltage,2024-11-12 18:14:57_615
site_2,Changing voltage for X91W5N7B4LS40HLE from site_2 to set_low_voltage,2024-11-12 18:15:00_218
site_2,Changing voltage for JF909M2JOTBZ280Y from site_2 to set_normal_voltage,2024-11-12 18:15:07_508
site_1,Changing board state to Standby_active,2024-11-12 18:15:17_414
site_1,Changing voltage for MVCWL80I54NNGUPJ from site_1 to set_normal_voltage,2024-11-12 18:15:18_431
site_2,Changing board state to Standby_active,2024-11-12 18:15:24_793
site_1,Changing board state to Standby_failed,2024-11-12 18:15:32_936
site_2,Changing board state to Standby_failed,2024-11-12 18:15:54_436
site_1,Changing board state to Standby_active,2024-11-12 18:16:28_514
site_2,Changing voltage for 398ELE07KLL6FHW1 from site_2 to set_normal_voltage,2024-11-12 18:16:55_882
site_2,Changing voltage for EG7WFRXF3JVCO7IY from site_2 to set_normal_voltage,2024-11-12 18:17:24_071
site_1,Changing board state to Standby_failed,2024-11-12 18:17:28_706
site_1,Changing voltage for K1BJC05LVQHSC6O5 from site_1 to set_normal_voltage,2024-11-12 18:17:29_405
site_2,Changing voltage for NXY0WOCZIJGS6GH5 from site_2 to set_high_voltage,2024-11-12 18:17:54_565
site_2,Changing board state to Standby_active,2024-11-12 18:18:12_000
site_2,Changing board state to Standby_failed,2024-11-12 18:18:13_331
site_2,Changing voltage for RHBC8OCTHGN03U6G from site_2 to set_normal_voltage,2024-11-12 18:18:20_412
site_1,Changing board state to Standby_active,2024-11-12 18:18:24_441
site_2,Changing voltage for VFNOF44G8IXMIX9D from site_2 to set_high_voltage,2024-11-12 18:18:56_024
