_,Starting chaos monkey,2024-11-20 20:29:57_764
site_6,Changing board state to Standby_active,2024-11-20 20:29:59_309
site_2,Changing voltage for POTBK5CX0BQS6X0S from site_2 to set_high_voltage,2024-11-20 20:30:02_285
site_3,Changing voltage for BB1XXE934V51DPFN from site_3 to set_low_voltage,2024-11-20 20:30:06_298
site_9,Changing voltage for 23XPEVC38P86RARF from site_9 to set_normal_voltage,2024-11-20 20:30:18_474
site_3,Changing voltage for IDLG9JWOLVVCO0ZM from site_3 to set_high_voltage,2024-11-20 20:30:19_131
site_7,Changing voltage for FCR482OXKMUKA1FR from site_7 to set_normal_voltage,2024-11-20 20:30:21_097
site_1,Changing voltage for 5XK5XEMK6ZV14PZV from site_1 to set_normal_voltage,2024-11-20 20:30:22_598
site_2,Changing voltage for 9MX9LONLESX6AYSU from site_2 to set_low_voltage,2024-11-20 20:30:37_007
site_5,Changing voltage for R7ZEZKBQOBXAMFHF from site_5 to set_normal_voltage,2024-11-20 20:30:40_870
site_9,Changing board state to Standby_active,2024-11-20 20:30:44_570
site_2,Changing voltage for 36FJF9CYTGZAGV2A from site_2 to set_high_voltage,2024-11-20 20:30:46_905
site_6,Changing board state to Standby_failed,2024-11-20 20:30:47_483
site_7,Changing board state to Standby_active,2024-11-20 20:30:54_865
site_7,Changing voltage for VM0HA4B5E4NKG7QB from site_7 to set_normal_voltage,2024-11-20 20:30:56_698
site_6,Changing voltage for Q6BR7SWY9BVR8WTV from site_6 to set_normal_voltage,2024-11-20 20:30:59_569
site_1,Changing board state to Standby_active,2024-11-20 20:31:01_707
site_3,Changing voltage for 4YERLTVEWD5PNV7J from site_3 to set_normal_voltage,2024-11-20 20:31:02_420
site_5,Changing voltage for BHTPEUFST1U9Z177 from site_5 to set_normal_voltage,2024-11-20 20:31:04_369
site_1,Changing board state to Standby_failed,2024-11-20 20:31:11_266
site_3,Changing board state to Standby_active,2024-11-20 20:31:13_246
site_2,Changing voltage for 1QHSM2ADD6VAK631 from site_2 to set_normal_voltage,2024-11-20 20:31:22_863
site_8,Changing voltage for GM2D8L8XNPK2FLJ3 from site_8 to set_normal_voltage,2024-11-20 20:31:24_971
site_9,Changing board state to Standby_failed,2024-11-20 20:31:29_839
site_3,Changing board state to Standby_failed,2024-11-20 20:31:35_597
site_6,Changing voltage for RUIOHTX3YXPVM1X5 from site_6 to set_high_voltage,2024-11-20 20:31:36_642
site_3,Changing board state to Standby_active,2024-11-20 20:31:43_597
site_6,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 20:31:55_422
site_6,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-20 20:32:04_416
site_1,Changing voltage for U5YDBLZTJTQSEM0V from site_1 to set_normal_voltage,2024-11-20 20:32:10_350
site_4,Changing voltage for I1NVNT8EW1CKRG85 from site_4 to set_high_voltage,2024-11-20 20:32:18_770
