_,Starting chaos monkey,2024-11-19 22:22:34_638
site_6,Changing board state to Standby_active,2024-11-19 22:22:46_391
site_7,Changing board state to Standby_active,2024-11-19 22:22:49_284
site_1,Changing board state to Standby_active,2024-11-19 22:22:51_357
site_5,Changing voltage for PXUZ4FEV3HNWIA2I from site_5 to set_normal_voltage,2024-11-19 22:22:52_205
site_2,Changing board state to Standby_active,2024-11-19 22:22:57_538
site_3,Changing board state to Standby_active,2024-11-19 22:22:59_312
site_5,Changing voltage for 0BA8DSHOJRTAELSF from site_5 to set_low_voltage,2024-11-19 22:23:05_256
site_6,Changing voltage for Q1NYYSWIT0HLH6S7 from site_6 to set_low_voltage,2024-11-19 22:23:14_330
site_1,Changing voltage for ME5GAVCLWZZ8DD09 from site_1 to set_normal_voltage,2024-11-19 22:23:19_065
site_7,Changing board state to Standby_failed,2024-11-19 22:23:20_358
site_4,Changing board state to Standby_active,2024-11-19 22:23:26_443
site_2,Changing board state to Standby_failed,2024-11-19 22:23:29_190
site_3,Changing board state to Standby_failed,2024-11-19 22:23:30_487
site_4,Changing board state to Standby_failed,2024-11-19 22:23:34_339
site_3,Changing voltage for P5MLUDBTRDZTOQ54 from site_3 to set_low_voltage,2024-11-19 22:23:37_277
site_1,Changing board state to Standby_failed,2024-11-19 22:23:38_093
site_6,Changing board state to Standby_failed,2024-11-19 22:23:39_574
site_3,Changing board state to Standby_active,2024-11-19 22:23:39_613
site_7,Changing voltage for XBHRLS2QBE024EMT from site_7 to set_normal_voltage,2024-11-19 22:23:52_567
site_7,Changing board state to Standby_active,2024-11-19 22:23:53_967
site_1,Changing board state to Standby_active,2024-11-19 22:23:57_391
site_2,Changing board state to Standby_active,2024-11-19 22:24:01_152
site_2,Changing voltage for EBDFEQGT3FA5B6QG from site_2 to set_low_voltage,2024-11-19 22:24:01_304
site_3,Changing board state to Standby_failed,2024-11-19 22:24:02_498
site_5,Changing voltage for ZD98BY29VUQO6VTN from site_5 to set_low_voltage,2024-11-19 22:24:06_064
site_6,Changing voltage for GS2FSDE95YY3I2EQ from site_6 to set_low_voltage,2024-11-19 22:24:07_738
