_,Starting chaos monkey,2024-11-13 07:56:59_986
site_1,Changing board state to Standby_active,2024-11-13 07:57:11_443
site_3,Changing board state to Standby_active,2024-11-13 07:57:23_793
site_3,Changing board state to Standby_failed,2024-11-13 07:57:32_953
site_3,Changing board state to Standby_active,2024-11-13 07:57:36_366
site_2,Changing board state to Standby_active,2024-11-13 07:57:40_505
site_2,Changing board state to Standby_failed,2024-11-13 07:57:56_031
site_1,Changing voltage for FVUZ6CNMAY5UNPW8 from site_1 to set_high_voltage,2024-11-13 07:57:56_802
site_2,Changing voltage for MNHUYGDLDNMQE7FR from site_2 to set_high_voltage,2024-11-13 07:58:07_215
site_2,Changing board state to Standby_active,2024-11-13 07:58:09_825
site_1,Changing voltage for DCBW4X8BOFLQZCZV from site_1 to set_low_voltage,2024-11-13 07:58:15_248
site_2,Changing board state to Standby_failed,2024-11-13 07:58:28_308
site_2,Changing board state to Standby_active,2024-11-13 07:58:39_729
site_1,Changing board state to Standby_failed,2024-11-13 07:58:41_086
site_1,Changing board state to Standby_active,2024-11-13 07:58:44_357
site_1,Changing board state to Standby_failed,2024-11-13 07:58:51_438
site_3,Changing board state to Standby_failed,2024-11-13 07:59:03_128
site_2,Changing board state to Standby_failed,2024-11-13 07:59:08_457
site_1,Changing board state to Standby_active,2024-11-13 07:59:25_763
site_3,Changing board state to Standby_active,2024-11-13 07:59:31_796
site_2,Changing board state to Standby_active,2024-11-13 07:59:47_204
site_1,Changing voltage for B4XG4TFQY81LHECX from site_1 to set_low_voltage,2024-11-13 07:59:52_064
site_3,Changing board state to Standby_failed,2024-11-13 07:59:53_668
site_3,Changing board state to Standby_active,2024-11-13 08:00:00_906
site_2,Changing board state to Standby_failed,2024-11-13 08:00:23_880
site_3,Changing board state to Standby_failed,2024-11-13 08:00:38_551
site_3,Changing board state to Standby_active,2024-11-13 08:01:17_472
site_3,Changing voltage for E8DUW008JYR9NTXL from site_3 to set_normal_voltage,2024-11-13 08:01:23_985
site_1,Changing voltage for HLBXLATGBKRV5BY6 from site_1 to set_normal_voltage,2024-11-13 08:01:41_230
site_2,Changing board state to Standby_active,2024-11-13 08:01:52_556
site_3,Changing voltage for BDNRQT6YZ9E9GGJV from site_3 to set_high_voltage,2024-11-13 08:01:57_711
site_3,Changing board state to Standby_failed,2024-11-13 08:02:07_934
site_2,Changing voltage for LNK584GES7ESPYV6 from site_2 to set_normal_voltage,2024-11-13 08:02:14_080
site_1,Changing board state to Standby_failed,2024-11-13 08:02:14_634
site_2,Changing voltage for ZJZL266D3LOPY67S from site_2 to set_low_voltage,2024-11-13 08:02:24_456
site_2,Changing voltage for VZ4L619QAPX55CIU from site_2 to set_normal_voltage,2024-11-13 08:02:40_821
site_2,Changing voltage for 2JZXGB2VUYN3WIHK from site_2 to set_normal_voltage,2024-11-13 08:02:48_863
site_3,Changing board state to Standby_active,2024-11-13 08:03:01_779
site_1,Changing board state to Standby_active,2024-11-13 08:03:02_955
site_2,Changing board state to Standby_failed,2024-11-13 08:03:26_855
site_1,Changing board state to Standby_failed,2024-11-13 08:03:27_026
site_3,Changing voltage for M2IQWXXZGAR5UHMJ from site_3 to set_low_voltage,2024-11-13 08:03:30_043
site_1,Shutting down {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 08:03:41_464
site_1,Starting {'username': 'admin', 'password': 'admin', 'port': 9000, 'platform': 'huawei_smartax', 'running': True},2024-11-13 08:03:48_632
site_1,Changing board state to Standby_active,2024-11-13 08:03:57_974
site_1,Changing voltage for KC0JQF6GW90DPVRY from site_1 to set_normal_voltage,2024-11-13 08:04:03_654
site_1,Changing board state to Standby_failed,2024-11-13 08:04:11_559
