CPU time, RAM usage, Time taken
0.03605999999999998,132,0.04177355766296387
0.04283300000000001,68,0.04747128486633301
0.03568100000000002,68,0.03988957405090332
0.026451999999999976,132,0.040971994400024414
0.03750999999999999,2052,0.04162335395812988
0.03433900000000001,8,0.0403895378112793
0.035396999999999984,68,0.04049110412597656
0.03518600000000002,132,0.04022693634033203
0.036134,2052,0.04151272773742676
0.03520599999999999,8,0.04043745994567871
0.05569400000000002,132,0.06070566177368164
0.05363200000000001,2052,0.05829048156738281
0.03559999999999999,132,0.04060959815979004
0.046990000000000004,832,0.05206036567687988
0.035691,2876,0.04076123237609863
0.035318000000000016,2052,0.04075932502746582
0.05285300000000001,8,0.057648658752441406
0.03609999999999999,2052,0.041142940521240234
0.03478199999999998,2052,0.04052376747131348
0.02981399999999998,2052,0.044714927673339844
0.04015000000000002,2052,0.044881582260131836
0.035661,2052,0.04030132293701172
0.035108,132,0.04021811485290527
0.03668300000000002,2052,0.04001426696777344
0.03600099999999998,132,0.041031599044799805
0.03552099999999997,132,0.04057025909423828
0.039055000000000006,2052,0.044156789779663086
0.03486899999999998,68,0.03987622261047363
0.03551599999999999,132,0.04058122634887695
0.03500700000000001,8,0.041216135025024414
0.04142500000000002,68,0.04691171646118164
0.03584899999999999,8,0.04089951515197754
0.03519199999999997,2052,0.0406801700592041
0.03541999999999998,2052,0.04054713249206543
0.035855000000000026,2052,0.04078936576843262
0.034390000000000004,2052,0.04058027267456055
0.03543399999999999,2052,0.04050397872924805
0.03547799999999998,2052,0.04051518440246582
0.035167000000000004,2052,0.040529489517211914
0.035696000000000006,132,0.040436506271362305
0.035387,132,0.04047346115112305
0.03491899999999998,132,0.04077005386352539
0.034666,2052,0.040389060974121094
0.03519200000000003,2052,0.04032325744628906
0.03548899999999999,2052,0.04054570198059082
0.033972,2052,0.039164066314697266
0.035761000000000015,2052,0.039975643157958984
0.058672,2052,0.0637516975402832
0.03592100000000001,2052,0.04006695747375488
0.035657999999999995,2052,0.04072284698486328
0.035573999999999995,132,0.04017281532287598
0.03553499999999998,2876,0.04062008857727051
0.03565400000000002,2052,0.04031777381896973
0.058747999999999995,2876,0.06383204460144043
0.03486600000000001,132,0.04021859169006348
0.035192999999999974,2052,0.04041647911071777
0.03487899999999999,832,0.0395350456237793
0.035384,8,0.04023456573486328
0.034734000000000015,132,0.04053163528442383
0.035151000000000016,2052,0.041307926177978516
0.03554999999999997,132,0.04080963134765625
0.05152899999999999,2052,0.05678582191467285
0.034815999999999986,68,0.04033780097961426
0.03611199999999998,2052,0.04055666923522949
0.026133999999999963,832,0.04046916961669922
0.035442,68,0.0402224063873291
0.036508999999999986,2052,0.04158425331115723
0.03512800000000002,68,0.04063820838928223
0.03612499999999999,2052,0.040955305099487305
0.03484899999999999,132,0.04037213325500488
0.03579299999999999,2052,0.040524959564208984
0.035202999999999984,2052,0.03972983360290527
0.03524200000000002,132,0.04030108451843262
0.025534,2052,0.04048609733581543
0.03576299999999996,2052,0.040219783782958984
0.043185999999999974,2052,0.04867362976074219
0.03594900000000001,2052,0.04085588455200195
0.03498499999999999,132,0.039662837982177734
0.036066000000000015,2052,0.04106640815734863
0.03569099999999997,132,0.04082059860229492
0.04094899999999996,132,0.045656442642211914
0.035409000000000024,132,0.04046058654785156
0.03689999999999999,2052,0.042436838150024414
0.03490800000000002,2052,0.04069042205810547
0.036757999999999985,8,0.04184269905090332
0.03555199999999997,68,0.04079914093017578
0.035545999999999994,132,0.039764404296875
0.04385500000000003,2052,0.04865765571594238
0.04262900000000003,2052,0.04678082466125488
0.035555,132,0.040845632553100586
0.03575199999999998,2052,0.040862083435058594
0.03540800000000002,2052,0.04069995880126953
0.043011999999999995,2052,0.0466456413269043
0.03585800000000003,2052,0.04088115692138672
0.035724000000000006,2052,0.04075884819030762
0.036464000000000024,2052,0.04084920883178711
0.03537299999999996,132,0.04042172431945801
0.035511000000000015,8,0.0405576229095459
0.03548799999999999,68,0.04053544998168945
0.03518600000000002,2052,0.0406651496887207
