CPU time, RAM usage, Time taken
1.095145,7124,2.100794553756714
1.112922,5244,2.1180260181427
1.074034,3116,2.0796916484832764
1.145106,7160,2.1609864234924316
1.086426,6440,2.093015670776367
1.13477,3232,2.1394736766815186
1.091405,5180,2.097463846206665
1.154454,5184,2.169283390045166
1.130539,7164,2.144254446029663
1.059754,3064,2.064831018447876
1.1224990000000001,5236,2.137639045715332
1.1255629999999999,3116,2.1301827430725098
1.057578,3060,2.061964511871338
1.090296,3024,2.09535813331604
1.24442,5248,2.2491860389709473
1.0796519999999998,2376,2.105764150619507
1.103718,7160,2.1085610389709473
1.176809,7124,2.181215524673462
1.10304,5268,2.1081459522247314
1.058465,5180,2.0636215209960938
1.115002,3228,2.120722770690918
1.150155,3220,2.1660079956054688
1.159507,5184,2.1654834747314453
1.072361,5180,2.078400135040283
1.0711089999999999,5244,2.076669692993164
1.068791,3228,2.072575569152832
1.102367,3168,2.106998920440674
1.0657649999999999,5140,2.0705573558807373
1.4451379999999998,4404,3.4522674083709717
1.0696480000000002,5208,2.083621025085449
1.060491,3228,2.0751495361328125
1.080415,5192,2.085796594619751
1.1628109999999998,4460,2.1677086353302
1.065493,5276,2.0786378383636475
1.106208,7124,2.1113102436065674
1.087927,3060,2.0923569202423096
1.143415,3228,2.1480181217193604
1.152514,5236,2.1563541889190674
1.256585,3192,2.2605042457580566
1.064787,7228,2.070364475250244
1.062014,5092,2.076472282409668
1.069213,3224,2.0743372440338135
1.1390289999999998,3060,2.143308401107788
1.125672,5140,2.1343798637390137
1.089948,3128,2.0952465534210205
1.195738,3024,2.200603485107422
1.0654160000000001,3232,2.070080041885376
1.083399,2376,2.087325096130371
1.089549,5252,2.0944113731384277
1.079396,5132,2.0852127075195312
1.1607750000000001,5240,2.165667772293091
1.1108889999999998,3096,2.115077495574951
1.178048,5268,2.183135986328125
1.0875119999999998,5236,2.1012091636657715
1.205669,5096,2.2107903957366943
1.047829,3192,2.072343587875366
1.0588350000000002,5040,2.0633182525634766
1.0990870000000001,2360,2.105426073074341
1.087554,3152,2.1026365756988525
1.078703,2440,2.084737539291382
1.058794,3060,2.07328200340271
1.082956,5144,2.0880656242370605
1.07802,5112,2.0832149982452393
1.0890199999999999,3192,2.0946578979492188
1.067083,5248,2.0720982551574707
1.066697,7132,2.0730299949645996
1.121013,5092,2.1267707347869873
1.158703,5256,2.1634905338287354
1.06178,3096,2.0769693851470947
1.10519,5132,2.1106038093566895
1.149764,5164,2.1657984256744385
1.069208,3064,2.074235200881958
1.0858970000000001,7284,2.0893495082855225
1.0676759999999998,6384,2.0731585025787354
1.071298,7180,2.0766522884368896
1.106896,4392,2.1118853092193604
1.06677,3192,2.0710463523864746
1.074817,5244,2.0891919136047363
1.120372,3168,2.124704360961914
1.123941,3224,2.1379971504211426
1.079764,5060,2.0838348865509033
1.142198,6336,2.146512031555176
1.224498,5236,2.2290945053100586
1.123847,4392,2.128718614578247
1.095333,7108,2.1008338928222656
1.073562,7036,2.0888967514038086
1.122623,3128,2.1275551319122314
1.069386,5200,2.0746114253997803
1.0844779999999998,7288,2.099693536758423
1.150652,3232,2.1545569896698
1.076055,2272,2.091099739074707
1.294616,5212,2.299086570739746
1.0707550000000001,5132,2.0758838653564453
1.0781020000000001,7192,2.0925939083099365
1.0832650000000001,4376,2.08774733543396
1.0712760000000001,5248,2.076539993286133
1.05984,4476,2.0757477283477783
1.1059059999999998,4376,2.110077142715454
1.152177,5236,2.157790422439575
1.10395,3168,2.1080868244171143
