CPU time, RAM usage, Time taken
1.7965300000000002,12852,3.8061459064483643
1.767428,11812,3.782550096511841
1.705631,9624,3.7279205322265625
1.7296610000000001,9836,3.727544069290161
1.7466460000000001,13848,3.752643585205078
1.7640770000000001,13820,3.762019157409668
1.761777,13848,3.7599616050720215
1.6911129999999999,9672,3.690706491470337
1.749304,11740,3.795848846435547
1.696372,13876,3.709200859069824
1.711142,11832,3.7097482681274414
1.719805,11860,3.71490216255188
1.738218,11776,3.7464003562927246
1.7157140000000002,11632,3.7267367839813232
1.7037039999999999,13752,3.7052977085113525
1.6907789999999998,13808,3.7074813842773438
1.755751,11776,3.783742904663086
1.700733,13720,3.7019262313842773
1.722568,11756,3.720189332962036
1.7287109999999999,13820,3.740933418273926
1.7343689999999998,11780,3.7431094646453857
1.732883,11800,3.746274709701538
1.7087299999999999,11800,3.7360150814056396
1.692451,11852,3.7010467052459717
1.702896,11676,3.7025444507598877
1.722181,13772,3.7391233444213867
1.698219,11760,3.7151918411254883
1.717166,13784,3.7171847820281982
1.7426650000000001,9668,3.7408244609832764
1.740631,11836,3.7386531829833984
1.683926,11780,3.7185356616973877
1.714457,11780,3.7123122215270996
1.693759,11828,3.71418833732605
1.7152109999999998,13876,3.7328405380249023
1.716851,13820,3.72770094871521
1.713091,11836,3.723994016647339
1.72882,9768,3.736541509628296
1.699343,11832,3.72054386138916
1.7343570000000001,11780,3.7423272132873535
1.714774,9664,3.7363288402557373
1.7344709999999999,9832,3.7446186542510986
1.7282149999999998,13680,3.7365777492523193
1.745876,13752,3.747616767883301
1.784406,11780,3.785342216491699
1.704676,11828,3.7052266597747803
1.7171679999999998,9824,3.7249345779418945
1.7154310000000002,13880,3.733085870742798
1.725095,13752,3.74165940284729
1.737311,13680,3.744955539703369
1.713694,9772,3.723890542984009
1.735991,11828,3.735640048980713
1.735214,11696,3.752817392349243
1.7151269999999998,13876,3.7135653495788574
1.700907,11724,3.705928325653076
1.7190699999999999,9664,3.729271173477173
1.6821799999999998,13752,3.7097926139831543
1.728479,11784,3.7363274097442627
1.71481,11776,3.7424120903015137
1.689198,9668,3.6967978477478027
1.701845,11776,3.7041056156158447
1.721204,13888,3.7286975383758545
1.712462,11724,3.711545705795288
1.70438,9816,3.704808235168457
1.67759,9660,3.6963469982147217
1.6947539999999999,13824,3.7060585021972656
1.737975,9772,3.749476432800293
1.7021190000000002,13888,3.7106118202209473
1.739436,11676,3.748490571975708
1.669729,13880,3.6983864307403564
1.7979990000000001,9832,3.8090264797210693
1.698912,11864,3.711064100265503
1.726137,11852,3.7339909076690674
1.72176,9828,3.733882188796997
1.732739,9720,3.740025281906128
1.723546,11856,3.7212297916412354
1.7332649999999998,11760,3.7329282760620117
1.721127,9692,3.7192678451538086
1.7110079999999999,13772,3.7080914974212646
1.7062590000000002,11836,3.704381227493286
1.7215939999999998,11844,3.7277474403381348
1.7049729999999998,11864,3.7125632762908936
1.724871,11804,3.732579231262207
1.697769,11744,3.705496072769165
1.7009029999999998,9660,3.7118518352508545
1.7081009999999999,9828,3.715529203414917
