CPU time, RAM usage, Time taken
0.5549689999999999,6888,1.5693094730377197
0.5513159999999999,6900,1.5584535598754883
0.5728800000000001,6752,1.5789415836334229
0.556364,4920,1.5626447200775146
0.552295,6744,1.5670008659362793
0.607208,6752,1.6130247116088867
0.570616,6948,1.5763611793518066
0.556323,6792,1.5619380474090576
0.540597,6948,1.5555286407470703
0.543561,6848,1.5592010021209717
0.549739,4924,1.5554864406585693
0.5609149999999999,6780,1.5657680034637451
0.643905,4784,1.649822473526001
0.550481,6952,1.5561463832855225
0.569668,6884,1.5749878883361816
0.556583,6948,1.561955213546753
0.5808249999999999,6740,1.585946798324585
0.57408,6940,1.5805201530456543
0.593446,6816,1.599283218383789
0.554093,4880,1.5592641830444336
0.5396179999999999,6884,1.5551111698150635
0.576454,6872,1.5922205448150635
0.577821,6952,1.5842654705047607
0.578577,6948,1.5840327739715576
0.5517719999999999,6884,1.5566298961639404
0.56613,6956,1.5720279216766357
0.619537,6888,1.624880313873291
0.5461269999999999,6960,1.5718345642089844
0.549799,6952,1.5556426048278809
0.571507,6960,1.576831340789795
0.569092,6924,1.5845437049865723
0.629343,4948,1.6356408596038818
0.56636,6952,1.5817067623138428
0.5607,6952,1.5770087242126465
0.562329,4912,1.568364143371582
0.5633330000000001,4908,1.5684826374053955
0.690229,8936,1.6957917213439941
0.576311,6956,1.5909688472747803
0.556999,6940,1.5627906322479248
0.558024,6904,1.5629971027374268
0.575011,4916,1.5904629230499268
0.572655,4740,1.5773632526397705
0.547705,4912,1.5527429580688477
0.547558,6956,1.5524845123291016
0.546796,6888,1.5625460147857666
0.569153,6884,1.5839786529541016
0.562344,6948,1.5671627521514893
0.554051,6940,1.5598416328430176
0.5797209999999999,6780,1.5959863662719727
0.616826,6952,1.622556209564209
0.552881,6952,1.5586256980895996
0.546757,6960,1.5615205764770508
0.555613,6844,1.5612058639526367
0.544051,6904,1.5600650310516357
0.577371,6792,1.5826990604400635
0.550655,6904,1.5575807094573975
0.569067,6752,1.5750019550323486
0.652479,6904,1.6677377223968506
0.5916819999999999,6872,1.6055588722229004
0.5819190000000001,4856,1.5869245529174805
0.6101019999999999,6912,1.614159345626831
0.586276,6900,1.5903854370117188
0.643075,6752,1.6474089622497559
0.571981,6956,1.576758861541748
0.5523629999999999,4916,1.5687165260314941
0.5533,4816,1.558441400527954
0.5876649999999999,6884,1.5932064056396484
0.5882369999999999,6960,1.6038365364074707
0.53731,6844,1.5521812438964844
0.5568690000000001,4916,1.5637953281402588
0.547562,6844,1.5537097454071045
0.5716760000000001,6924,1.5776636600494385
0.6002859999999999,6948,1.6044597625732422
0.562276,6888,1.568713903427124
0.553947,6844,1.5683705806732178
0.552303,6752,1.5582928657531738
0.5753569999999999,4856,1.5915708541870117
0.556071,6780,1.5618762969970703
0.5545559999999999,4912,1.5795934200286865
0.551959,4856,1.5579681396484375
0.558406,4812,1.5640227794647217
0.537839,6968,1.5533599853515625
0.580224,6924,1.595320701599121
0.57675,6780,1.581784725189209
0.561493,4748,1.5770084857940674
0.550673,8940,1.556488037109375
0.6078269999999999,4812,1.6134395599365234
0.572865,6888,1.5781028270721436
0.5555119999999999,6872,1.5628657341003418
0.5602739999999999,6964,1.5661392211914062
0.5533469999999999,6836,1.5590226650238037
0.563292,6872,1.5695083141326904
0.5491820000000001,6776,1.554915189743042
0.606882,6888,1.6216578483581543
0.551762,6956,1.5575180053710938
0.593554,6948,1.6001920700073242
0.550375,6756,1.5541965961456299
0.592484,6792,1.6086535453796387
0.55236,6952,1.55806303024292
0.546505,6756,1.552083969116211
