CPU time, RAM usage, Time taken
0.09670499999999999,468,1.1024272441864014
0.09097899999999998,2500,1.0965461730957031
0.08243999999999999,2320,1.088021993637085
0.07444999999999999,2320,1.0886709690093994
0.08274900000000002,464,1.087615966796875
0.08207699999999998,284,1.0872089862823486
0.08246000000000003,2500,1.088026762008667
0.08256099999999997,2500,1.0881338119506836
0.08465699999999998,2500,1.0897128582000732
0.08267299999999997,468,1.0884528160095215
0.10239300000000001,340,1.1068530082702637
0.083148,2380,1.0888762474060059
0.082483,2500,1.088378667831421
0.085311,284,1.0901403427124023
0.08201799999999998,468,1.0869669914245605
0.08299900000000002,2508,1.088331937789917
0.08495200000000003,2380,1.089735746383667
0.08350599999999997,2320,1.089097023010254
0.08242700000000003,284,1.0872254371643066
0.082294,344,1.0875945091247559
0.084309,340,1.090073823928833
0.083373,4424,1.0884382724761963
0.08230000000000001,468,1.0880732536315918
0.08205300000000001,468,1.0868926048278809
0.08185199999999998,2500,1.0879530906677246
0.08285399999999998,2500,1.0887465476989746
0.08199999999999999,2500,1.0870106220245361
0.08354899999999996,2380,1.0884389877319336
0.083404,4368,1.0882823467254639
0.07230099999999998,464,1.0873405933380127
0.08240399999999998,2504,1.0878872871398926
0.08225899999999997,2328,1.087146282196045
0.08227499999999999,2380,1.0874145030975342
0.08221799999999999,284,1.0880186557769775
0.082533,2380,1.088287353515625
0.08233000000000001,2512,1.0880696773529053
0.08238799999999999,340,1.088249683380127
0.08246600000000001,464,1.0882303714752197
0.08232799999999998,2320,1.0881288051605225
0.08236599999999997,2500,1.0882551670074463
0.08365399999999998,2500,1.0894737243652344
0.095355,468,1.1009819507598877
0.08234299999999997,2500,1.088080644607544
0.08309599999999998,468,1.0886223316192627
0.08275100000000002,2500,1.0876095294952393
0.08187799999999998,464,1.0879886150360107
0.08196,2508,1.088212013244629
0.08250199999999999,2500,1.0875420570373535
0.08268,4428,1.0885729789733887
0.08176799999999998,464,1.087599754333496
0.08289599999999997,2376,1.0888309478759766
0.08259000000000002,468,1.0886635780334473
0.08449300000000001,4424,1.0902202129364014
0.081672,468,1.0874435901641846
0.08333000000000002,2500,1.0886740684509277
0.082423,464,1.0881521701812744
0.08861,464,1.094332218170166
0.08307500000000001,2500,1.0883095264434814
0.08196899999999999,2376,1.0874073505401611
0.10192599999999999,2380,1.1075785160064697
0.082597,2500,1.0872926712036133
0.08253800000000003,2384,1.0879051685333252
0.08215699999999998,2500,1.0878911018371582
0.08216299999999999,2508,1.0878949165344238
0.08338500000000001,2380,1.0891814231872559
0.08243500000000001,2500,1.0874311923980713
0.08185400000000001,2500,1.0882079601287842
0.08241399999999996,464,1.0881984233856201
0.08479300000000004,340,1.0901966094970703
0.083043,464,1.0880181789398193
0.09232600000000002,2512,1.0974876880645752
0.08213900000000002,464,1.0880188941955566
0.08237299999999997,2376,1.0877413749694824
0.08253100000000002,2512,1.0882885456085205
0.08553200000000002,2508,1.092017412185669
0.082678,2380,1.0883841514587402
0.082235,468,1.0867195129394531
0.08227300000000001,2320,1.0868737697601318
0.08237399999999998,2500,1.0874762535095215
0.08237099999999997,464,1.0869324207305908
0.09993499999999997,340,1.105675220489502
0.09267800000000001,2500,1.0980777740478516
0.082376,2500,1.0880801677703857
0.08273599999999998,340,1.0883965492248535
0.083737,464,1.0881452560424805
0.08287200000000003,344,1.0857529640197754
0.08222899999999997,340,1.0873568058013916
0.08214199999999997,464,1.087904930114746
0.08216700000000002,2500,1.0883152484893799
0.10528499999999999,2376,1.1102542877197266
0.08977299999999999,340,1.094088077545166
0.08230599999999999,468,1.0869247913360596
0.08374400000000001,4424,1.089017629623413
0.0744,4368,1.089109182357788
0.08230300000000002,468,1.0880250930786133
0.092862,464,1.097888708114624
0.101555,464,1.1073784828186035
0.08245999999999998,2320,1.0874736309051514
0.07378699999999999,2500,1.0880227088928223
0.08370899999999998,2380,1.088937520980835
