CPU time, RAM usage, Time taken
2.129844,21732,9.157253980636597
2.108287,19780,9.134476661682129
2.136637,21628,5.1438658237457275
2.120021,21804,5.140590190887451
2.1484870000000003,19720,5.153599977493286
2.103738,19756,7.137387037277222
2.13056,19784,7.153532981872559
2.123017,21740,6.13875937461853
2.123389,19788,5.13823390007019
2.1685999999999996,19796,8.172111749649048
2.131014,19624,5.127319812774658
2.091,19692,5.12375545501709
2.1088649999999998,21696,6.124717950820923
2.129792,19624,6.127617597579956
2.117049,19616,6.1322760581970215
2.118381,19680,5.130427598953247
2.116759,19760,5.139514446258545
2.2001429999999997,19684,6.189037799835205
2.171664,21636,5.157480001449585
2.1453849999999997,19792,7.1488518714904785
2.152831,19692,6.159695863723755
2.14252,19620,5.129844427108765
2.126756,19716,6.133082389831543
2.1245849999999997,19720,8.145853281021118
2.135368,19588,6.1445794105529785
2.138248,21792,6.135033845901489
2.145851,19588,6.13254189491272
2.135139,21760,5.131958246231079
2.142857,21688,5.130427598953247
2.142755,21700,6.1400697231292725
2.139808,21804,9.147064924240112
2.109495,17684,6.126400709152222
2.0946900000000004,21736,5.129430532455444
2.102369,19692,8.129949569702148
2.1525220000000003,19752,8.155229806900024
2.122652,19776,6.130447864532471
2.108413,19704,7.133192300796509
2.128956,19792,5.126161336898804
2.125387,21800,5.122856855392456
2.131677,19784,5.1203062534332275
2.1299870000000003,19788,6.125445365905762
2.148819,21700,5.137123346328735
2.137702,19756,5.125176668167114
2.105891,21804,5.131974697113037
2.1019270000000003,21792,6.119756698608398
2.15632,19660,6.14414119720459
2.0925409999999998,21740,5.1174139976501465
2.128778,19604,6.12800669670105
2.1233169999999997,19744,5.120344161987305
2.125623,21700,7.135248422622681
2.112809,19628,5.129522085189819
2.1411670000000003,19732,6.1502227783203125
2.103096,19744,5.128548622131348
2.114117,21740,7.1429808139801025
2.126239,19636,7.132854700088501
2.077113,19712,6.121356964111328
2.120392,21740,7.1364521980285645
2.122642,19692,5.120262145996094
2.1208679999999998,19776,6.138318061828613
2.132756,21760,5.129732131958008
2.1296,19772,6.134284257888794
2.212022,19624,8.208200931549072
2.1282430000000003,21632,7.143462657928467
2.107701,19756,6.1270668506622314
2.128326,19792,7.136043548583984
2.173553,17748,7.159563064575195
2.141044,21764,6.146342754364014
2.1482040000000002,19788,6.144872188568115
2.1302339999999997,19796,5.127213716506958
2.123684,21684,5.119359016418457
2.1382120000000002,21788,7.139422178268433
2.138357,19752,6.1349287033081055
2.11602,19724,6.1332597732543945
2.135507,21796,8.142766237258911
2.1201119999999998,21804,7.128212928771973
2.124384,19588,5.141870498657227
2.173908,21760,10.210496425628662
2.113395,21596,6.129811763763428
2.145658,21804,8.14201045036316
2.1332359999999997,21668,7.167819261550903
2.110757,19716,6.146864175796509
2.115864,19732,5.123638391494751
2.3258829999999997,17748,7.318528652191162
2.134386,19708,5.158952713012695
2.1352529999999996,19764,6.157142639160156
2.1260440000000003,21668,6.17900013923645
2.2727049999999998,19784,7.299749851226807
2.24045,19700,7.270063161849976
2.144762,17748,6.165649890899658
2.1620559999999998,19708,6.198034048080444
2.144777,19708,8.130987405776978
2.129431,19620,7.127156019210815
2.11125,21804,9.127650260925293
2.135449,17612,5.125314474105835
2.108848,19588,5.132311582565308
2.232861,19616,7.233266592025757
2.150397,21792,10.165316343307495
2.186368,19784,7.174726724624634
2.1462830000000004,19640,11.144030809402466
2.1958260000000003,19620,7.195491313934326
