CPU time, RAM usage, Time taken
0.05801200000000001,456,0.0626828670501709
0.066303,336,0.07191896438598633
0.064938,2376,0.07007980346679688
0.059024999999999994,2380,0.06409525871276855
0.05961300000000003,2376,0.06463074684143066
0.057869000000000004,2376,0.06277298927307129
0.07077100000000003,276,0.07485342025756836
0.056393000000000026,2376,0.061434268951416016
0.05730699999999997,2376,0.06236433982849121
0.056804999999999994,332,0.061852455139160156
0.05735999999999997,2320,0.0624079704284668
0.06811000000000003,2320,0.08274626731872559
0.057028999999999996,460,0.06208038330078125
0.05720699999999998,336,0.06228995323181152
0.057131000000000015,336,0.061888694763183594
0.056922,276,0.06148171424865723
0.057425000000000004,456,0.06243276596069336
0.057354000000000016,456,0.06238842010498047
0.056922,336,0.061457157135009766
0.05728999999999998,2380,0.06232810020446777
0.05747699999999997,2320,0.06061577796936035
0.05676300000000001,336,0.06141805648803711
0.05891099999999999,2320,0.0637514591217041
0.057396999999999976,2380,0.06247091293334961
0.056699,336,0.06177663803100586
0.058223,2380,0.06231856346130371
0.05640400000000001,456,0.06186270713806152
0.05717899999999998,2376,0.06225085258483887
0.056938000000000016,2376,0.06202101707458496
0.05784500000000001,2380,0.06287026405334473
0.06849199999999997,332,0.07385706901550293
0.05698499999999998,460,0.06202363967895508
0.060276000000000024,2376,0.06533598899841309
0.05755500000000002,2376,0.06206917762756348
0.060531999999999975,2320,0.06562590599060059
0.05627400000000002,460,0.06067347526550293
0.05764200000000003,2320,0.061876535415649414
0.05794599999999997,460,0.06209158897399902
0.05640099999999998,336,0.06157493591308594
0.05688700000000002,460,0.06145119667053223
0.056171,460,0.06192898750305176
0.05738599999999999,456,0.06241750717163086
0.059126999999999985,460,0.06430768966674805
0.05719899999999997,2376,0.06155967712402344
0.05661700000000003,2376,0.062314748764038086
0.05737800000000001,460,0.06151247024536133
0.06540299999999999,2320,0.07019758224487305
0.05735100000000001,456,0.0611879825592041
0.058071999999999985,456,0.06314420700073242
0.058324000000000015,2380,0.06205105781555176
0.05705100000000002,2376,0.062056541442871094
0.057062,460,0.06213021278381348
0.057587,2380,0.06267189979553223
0.05759500000000001,2376,0.06185460090637207
0.05663199999999996,276,0.06165194511413574
0.05907100000000001,2320,0.06412720680236816
0.05740100000000001,460,0.06274294853210449
0.05723199999999998,2320,0.06194448471069336
0.055973999999999996,460,0.061774253845214844
0.05609300000000003,276,0.06205439567565918
0.06540899999999997,2376,0.07060027122497559
0.05691499999999999,332,0.061959028244018555
0.05723499999999998,2376,0.06163930892944336
0.056910000000000016,276,0.06195211410522461
0.05671300000000001,2376,0.06156349182128906
0.05640700000000001,2320,0.0614471435546875
0.07186699999999999,2376,0.07742953300476074
0.057175000000000004,2376,0.06227254867553711
0.05715399999999998,332,0.062075138092041016
0.05795900000000001,2376,0.06298112869262695
0.05742999999999998,2320,0.06159615516662598
0.114866,460,0.11826086044311523
0.05709800000000001,456,0.062148332595825195
0.057144,2320,0.06205630302429199
0.05784499999999998,336,0.06288647651672363
0.05824800000000002,456,0.06329154968261719
0.05674699999999999,2320,0.06180906295776367
0.05680500000000002,336,0.0612025260925293
0.05700299999999997,456,0.0628814697265625
0.056989999999999985,460,0.06155753135681152
0.05746799999999999,2376,0.06250905990600586
0.04742199999999999,2320,0.06205940246582031
0.06482799999999997,2376,0.0698709487915039
0.05728299999999997,276,0.061868906021118164
0.05793800000000002,456,0.06316471099853516
0.05992399999999998,332,0.06408405303955078
0.05704999999999999,456,0.0618741512298584
0.056927000000000005,2320,0.06196761131286621
0.05724800000000002,2320,0.0622713565826416
0.05774699999999999,2376,0.06280636787414551
0.06639700000000001,276,0.07253909111022949
0.05611599999999997,2320,0.0618138313293457
0.06315300000000001,2320,0.06882691383361816
0.05729899999999996,2376,0.06235837936401367
0.05848400000000001,2376,0.06355786323547363
0.057141,456,0.06217026710510254
0.07677700000000001,2376,0.08103179931640625
0.063474,2380,0.06822848320007324
0.055917999999999995,2320,0.062354087829589844
0.05734500000000001,456,0.06242537498474121
