CPU time, RAM usage, Time taken
4.682853,32864,17.715602159500122
4.7487569999999995,35012,16.75920867919922
4.850178,32904,21.82517433166504
5.048049,33072,18.016030073165894
4.730862999999999,32944,20.750136375427246
4.665776999999999,34980,18.650232791900635
4.647102,33072,18.65998411178589
4.794238,36992,19.81770086288452
4.6564499999999995,31060,22.628607749938965
4.655084,30852,18.653080224990845
4.730243,35036,14.753052949905396
4.551406,33068,15.618740320205688
4.778991,31064,17.786726236343384
4.666818,35092,15.675640344619751
4.579021999999999,35076,14.617220878601074
4.617089,34980,15.630955696105957
4.603831,37056,12.627026796340942
4.611398,35052,14.657877683639526
4.592746,34960,15.634655952453613
4.6104639999999995,37148,16.673807382583618
4.657534999999999,32900,15.661109447479248
4.601917,30892,15.61871886253357
4.609833999999999,37096,17.662078380584717
4.833816000000001,33016,12.878146648406982
4.241284,31124,12.564675092697144
4.299246,33024,17.577258586883545
4.377899,33040,21.59426999092102
4.333019999999999,35008,16.632649660110474
4.818302,33028,21.14946484565735
4.522455,31032,21.950748682022095
4.370344,33000,17.768848180770874
4.5476030000000005,30984,16.964463233947754
5.015734,32996,23.568642616271973
4.226698,35032,17.585695266723633
4.393095,32984,16.77688717842102
4.276326,33088,16.6135835647583
