timestamp,uuid,site,fixed_detected,event_type,sn
2024-10-27 14:23:49_206,2b022fab-93f7-43ca-807a-065e78319aa1,site_1,detected,unregistered,DZ8SCSCJH6FCK6EV
2024-10-27 14:23:49_207,d855388c-486e-4277-8dc6-2e91e9e1a77d,site_1,detected,unregistered,H87NY8AT5W561Y01
2024-10-27 14:23:49_261,1f14a72b-318a-47ce-bd72-27085f6b4ecd,site_1,detected,c_vlan,9JB704R97YIQWECV
2024-10-27 14:23:49_262,0864db9f-5466-4af6-b553-f9d5189a50b4,site_1,detected,c_vlan,KWG44DXJEVJ4Y8E4
2024-10-27 14:23:49_284,b4b7a6be-21a5-439d-b8a2-d98e4c1b5caf,site_1,detected,s_vlan,WVQ0WR1YCLK2XECN
2024-10-27 14:23:49_303,d6f0aa38-b62b-4bf5-94f0-63053b7d7eb9,site_1,detected,vlan_type,P1BMAYU75LZT9QGF
2024-10-27 14:23:49_331,def02ef4-99e7-4a81-b7fc-8bbafebd2203,site_1,detected,snmp_profile,F6BA4B97S4PY0GK8
2024-10-27 14:26:21_397,d6f0aa38-b62b-4bf5-94f0-63053b7d7eb9,site_1,fixed,vlan_type,P1BMAYU75LZT9QGF
2024-10-27 14:27:09_626,d855388c-486e-4277-8dc6-2e91e9e1a77d,site_1,fixed,unregistered,H87NY8AT5W561Y01
2024-10-27 14:28:03_849,def02ef4-99e7-4a81-b7fc-8bbafebd2203,site_1,fixed,snmp_profile,F6BA4B97S4PY0GK8
2024-10-27 14:28:18_896,2b022fab-93f7-43ca-807a-065e78319aa1,site_1,fixed,unregistered,DZ8SCSCJH6FCK6EV
2024-10-27 14:28:42_965,b4b7a6be-21a5-439d-b8a2-d98e4c1b5caf,site_1,fixed,s_vlan,WVQ0WR1YCLK2XECN
2024-10-27 14:28:45_971,0864db9f-5466-4af6-b553-f9d5189a50b4,site_1,fixed,c_vlan,KWG44DXJEVJ4Y8E4
2024-10-27 14:29:15_009,1f14a72b-318a-47ce-bd72-27085f6b4ecd,site_1,fixed,c_vlan,9JB704R97YIQWECV
2024-10-27 14:30:07_419,7aa6658b-7bf2-44f4-8b58-346dfe678d13,site_1,detected,unregistered,J6N88GDV24H8Q7RK
2024-10-27 14:30:07_451,01e5b23a-01fe-4336-b975-8c03f9071006,site_1,detected,gemport,3DUNF6MKQEZ2N04N
