timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-06 19:09:50_797,291031a5-92e2-40c6-a987-b278b865a386,site_2,detected,service changed,dhcpv6-relay
2024-11-06 19:10:06_449,291031a5-92e2-40c6-a987-b278b865a386,site_2,fixed,service changed,dhcpv6-relay
2024-11-06 19:11:04_200,e876566b-bf24-4704-840f-b021d24a8a46,site_4,detected,service changed,portal
2024-11-06 19:11:19_503,e876566b-bf24-4704-840f-b021d24a8a46,site_4,fixed,service changed,portal
2024-11-06 19:12:38_876,23a2e341-9899-4425-85b3-5059b5d19b09,site_1,detected,service changed,sshv6
2024-11-06 19:12:54_558,23a2e341-9899-4425-85b3-5059b5d19b09,site_1,fixed,service changed,sshv6
2024-11-06 19:13:10_095,2ad010ab-0805-4eb0-bf64-8f77469f959f,site_3,detected,service changed,portal
2024-11-06 19:13:10_095,e84b0f4a-3f44-4f6f-9fe0-ab33b4725016,site_3,detected,service changed,snmp
2024-11-06 19:13:10_095,d992d45c-fa2f-413e-bbd8-8c0f0073fd8f,site_3,detected,service changed,telnetv6
2024-11-06 19:13:24_601,e84b0f4a-3f44-4f6f-9fe0-ab33b4725016,site_3,fixed,service changed,snmp
2024-11-06 19:13:25_603,2ad010ab-0805-4eb0-bf64-8f77469f959f,site_3,fixed,service changed,portal
2024-11-06 19:13:27_605,d992d45c-fa2f-413e-bbd8-8c0f0073fd8f,site_3,fixed,service changed,telnetv6
2024-11-06 19:13:39_819,63f8ae5f-1ea6-4ddd-b7e0-4d6277e11cd5,site_5,detected,vlan_type,8J07TU681J4E16Z8
2024-11-06 19:13:39_841,1d4de505-e372-4294-802b-afa3fc469df7,site_5,detected,snmp_profile,23FSSXH3A7H9NCUJ
2024-11-06 19:13:43_099,e0364840-4640-4ec7-a63a-83c9a0b43f18,site_5,detected,service changed,portal
2024-11-06 19:13:43_099,cdf64407-b81f-497f-990f-a32d9f5a31f5,site_5,detected,service changed,telnetv6
2024-11-06 19:13:58_659,e0364840-4640-4ec7-a63a-83c9a0b43f18,site_5,fixed,service changed,portal
2024-11-06 19:13:59_659,cdf64407-b81f-497f-990f-a32d9f5a31f5,site_5,fixed,service changed,telnetv6
2024-11-06 19:17:12_991,63f8ae5f-1ea6-4ddd-b7e0-4d6277e11cd5,site_5,fixed,vlan_type,8J07TU681J4E16Z8
2024-11-06 19:17:38_008,4bb96d69-7c59-453c-b930-2bec06b2737f,site_2,detected,service changed,snmpv6
2024-11-06 19:17:41_031,1d4de505-e372-4294-802b-afa3fc469df7,site_5,fixed,snmp_profile,23FSSXH3A7H9NCUJ
2024-11-06 19:17:46_258,bb7b788a-8a19-4b25-88d3-3c66436916c4,site_1,detected,service changed,netconf
2024-11-06 19:17:46_258,9c0e3cd2-4a18-44b3-9160-7eb0d22cd1dd,site_1,detected,service changed,ntp
2024-11-06 19:17:46_258,bef4f7ce-6252-4584-a40c-fe79ac7d16da,site_1,detected,service changed,sshv6
