timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-08 13:17:53_791,683565fc-6ddc-4ed6-a559-11bf095343b8,site_10,detected,unregistered,97HX2K0HCM6ZE07S
2024-11-08 13:17:53_850,7a578502-58f2-4018-a3a5-12aacc7b6c46,site_10,detected,s_vlan,JJU8W22XYOCGWB2R
2024-11-08 13:17:57_205,3b827886-b277-4c63-a26d-8777c3a86acb,site_10,detected,service changed,sshv6
2024-11-08 13:18:08_589,f611f5d1-c917-44f9-9be6-90390d7e58bb,site_4,detected,service changed,dhcpv6-relay
2024-11-08 13:18:11_311,3b827886-b277-4c63-a26d-8777c3a86acb,site_10,fixed,service changed,sshv6
2024-11-08 13:18:28_354,f611f5d1-c917-44f9-9be6-90390d7e58bb,site_4,fixed,service changed,dhcpv6-relay
2024-11-08 13:19:56_054,70b9c017-77af-4a29-971f-e9ad91cbf267,site_9,detected,service changed,ftp-client
2024-11-08 13:20:12_556,70b9c017-77af-4a29-971f-e9ad91cbf267,site_9,fixed,service changed,ftp-client
2024-11-08 13:20:32_591,683565fc-6ddc-4ed6-a559-11bf095343b8,site_10,fixed,unregistered,97HX2K0HCM6ZE07S
2024-11-08 13:20:40_576,f4b98018-3a6b-4c33-8f5a-47a7510d883f,site_5,detected,service changed,sshv6
2024-11-08 13:20:50_396,cbf46b21-41c7-4d3a-ad63-83f92326cc36,site_3,detected,service changed,capwap
2024-11-08 13:20:50_396,75357a57-89ad-48b6-9e82-93e4480ebb02,site_3,detected,service changed,netconf
2024-11-08 13:20:54_636,7a578502-58f2-4018-a3a5-12aacc7b6c46,site_10,fixed,s_vlan,JJU8W22XYOCGWB2R
2024-11-08 13:20:55_638,f4b98018-3a6b-4c33-8f5a-47a7510d883f,site_5,fixed,service changed,sshv6
2024-11-08 13:20:57_393,9325f74b-60d1-4d39-bf02-2ddd87260333,site_2,detected,service changed,ntp6
2024-11-08 13:20:57_393,4967a328-aa93-4cb2-9e9c-07cf284a6ad9,site_2,detected,service changed,snmp
2024-11-08 13:21:07_673,cbf46b21-41c7-4d3a-ad63-83f92326cc36,site_3,fixed,service changed,capwap
2024-11-08 13:21:08_678,75357a57-89ad-48b6-9e82-93e4480ebb02,site_3,fixed,service changed,netconf
