timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-06 18:07:00_160,2bf9fcf6-aceb-44ec-b3ba-00cc4c12f95a,site_3,detected,service changed,twamp
2024-11-06 18:07:16_143,2bf9fcf6-aceb-44ec-b3ba-00cc4c12f95a,site_3,fixed,service changed,twamp
2024-11-06 18:07:40_889,b863a64d-bb2e-4fa1-a6a3-0157fe2136a9,site_5,detected,unregistered,EN6V8BDB0W7DJKSU
2024-11-06 18:07:40_892,eab90e8c-73a5-4737-bc85-0732fb256254,site_5,detected,unregistered,7VXPTPRP66TCWI9J
2024-11-06 18:07:40_919,ad826719-8477-487b-bd38-2df80db55ef0,site_5,detected,gemport,N58T11AW1AALHLWR
2024-11-06 18:07:40_944,8c5c875b-dd68-4806-b0dc-3476b3db70b9,site_5,detected,c_vlan,V4HBE3KHG7C5EBMA
2024-11-06 18:07:40_945,6d136bd9-d16c-4da8-a693-ad4d1ff7878c,site_5,detected,c_vlan,MHAY6ZV6Z22J1E97
2024-11-06 18:07:40_963,7ddbd670-b931-4441-8444-f3f35419359d,site_5,detected,s_vlan,WAX6INK96QTW546U
2024-11-06 18:07:41_004,4e5602d4-6c02-4cbc-b1e5-ac5f3d83ee3c,site_5,detected,snmp_profile,6GT1A15VNC0B92QR
2024-11-06 18:07:41_005,42fb8055-a8ac-4fc3-a96d-108f9752bd11,site_5,detected,snmp_profile,2JQY2XSMO8410ZJX
2024-11-06 18:09:17_539,32ee8e86-e78b-4e82-8ea5-5eab7e15d91e,site_4,detected,service changed,mqtt
2024-11-06 18:09:32_728,32ee8e86-e78b-4e82-8ea5-5eab7e15d91e,site_4,fixed,service changed,mqtt
2024-11-06 18:11:44_094,aaf7844d-83cb-4490-a04b-925c7c418b49,site_2,detected,service changed,ntp
2024-11-06 18:11:52_083,db830440-f81e-4c5e-88ca-8fe1c139ccf1,site_1,detected,service changed,sftp-client
2024-11-06 18:11:58_517,aaf7844d-83cb-4490-a04b-925c7c418b49,site_2,fixed,service changed,ntp
2024-11-06 18:12:02_533,6d136bd9-d16c-4da8-a693-ad4d1ff7878c,site_5,fixed,c_vlan,MHAY6ZV6Z22J1E97
2024-11-06 18:12:07_559,db830440-f81e-4c5e-88ca-8fe1c139ccf1,site_1,fixed,service changed,sftp-client
2024-11-06 18:12:08_563,8c5c875b-dd68-4806-b0dc-3476b3db70b9,site_5,fixed,c_vlan,V4HBE3KHG7C5EBMA
2024-11-06 18:12:23_620,eab90e8c-73a5-4737-bc85-0732fb256254,site_5,fixed,unregistered,7VXPTPRP66TCWI9J
2024-11-06 18:12:26_630,b863a64d-bb2e-4fa1-a6a3-0157fe2136a9,site_5,fixed,unregistered,EN6V8BDB0W7DJKSU
2024-11-06 18:12:27_621,05aac2e4-05e8-433d-ac45-8d8c25869a61,site_3,detected,service changed,ftp-client
2024-11-06 18:12:27_621,d110ef16-1b0c-4195-846d-171988199d60,site_3,detected,service changed,radius
2024-11-06 18:12:34_671,ad826719-8477-487b-bd38-2df80db55ef0,site_5,fixed,gemport,N58T11AW1AALHLWR
2024-11-06 18:12:41_698,05aac2e4-05e8-433d-ac45-8d8c25869a61,site_3,fixed,service changed,ftp-client
2024-11-06 18:12:42_701,d110ef16-1b0c-4195-846d-171988199d60,site_3,fixed,service changed,radius
2024-11-06 18:12:53_732,4e5602d4-6c02-4cbc-b1e5-ac5f3d83ee3c,site_5,fixed,snmp_profile,6GT1A15VNC0B92QR
2024-11-06 18:12:58_741,7ddbd670-b931-4441-8444-f3f35419359d,site_5,fixed,s_vlan,WAX6INK96QTW546U
