timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-06 20:21:27_305,42626a59-c974-45f7-b30f-60a665076d35,site_2,detected,service changed,dhcpv6-relay
2024-11-06 20:21:27_305,2ee7e20e-07a7-49a5-9d89-9447626a460a,site_2,detected,service changed,netconf
2024-11-06 20:21:43_296,2ee7e20e-07a7-49a5-9d89-9447626a460a,site_2,fixed,service changed,netconf
2024-11-06 20:21:44_298,42626a59-c974-45f7-b30f-60a665076d35,site_2,fixed,service changed,dhcpv6-relay
2024-11-06 20:21:46_754,4e176c72-be29-4f29-90b0-f4018e053673,site_6,detected,snmp_profile,1R27HZZ2VD6UQSPQ
2024-11-06 20:21:50_015,64608bfd-9ed5-4e38-8e30-5a287a5658ee,site_6,detected,service changed,ftp-client
2024-11-06 20:21:50_015,a2b76a1e-b64e-4893-8d58-1f8404fed48e,site_6,detected,service changed,mqtt
2024-11-06 20:22:05_345,64608bfd-9ed5-4e38-8e30-5a287a5658ee,site_6,fixed,service changed,ftp-client
2024-11-06 20:22:07_349,a2b76a1e-b64e-4893-8d58-1f8404fed48e,site_6,fixed,service changed,mqtt
2024-11-06 20:24:21_784,41f9ac88-0c75-44a1-8995-152f3699fe05,site_1,detected,service changed,telnetv6
2024-11-06 20:24:38_589,41f9ac88-0c75-44a1-8995-152f3699fe05,site_1,fixed,service changed,telnetv6
2024-11-06 20:24:42_880,0b904cd9-846e-41b1-98f0-41e59bae337d,site_3,detected,service changed,trace
2024-11-06 20:24:42_881,f0516aa0-0c87-4c17-a83e-a36e48f5b965,site_3,detected,service changed,web-proxy
2024-11-06 20:24:59_656,0b904cd9-846e-41b1-98f0-41e59bae337d,site_3,fixed,service changed,trace
2024-11-06 20:25:00_658,f0516aa0-0c87-4c17-a83e-a36e48f5b965,site_3,fixed,service changed,web-proxy
2024-11-06 20:25:14_584,4be4dc47-e893-4560-93c9-788be87753e8,site_5,detected,service changed,netconf
2024-11-06 20:25:28_447,69f96df5-48f8-4c6a-b4a8-457a5ddab66c,site_2,detected,service changed,sftp-client
2024-11-06 20:25:28_722,4e176c72-be29-4f29-90b0-f4018e053673,site_6,fixed,snmp_profile,1R27HZZ2VD6UQSPQ
2024-11-06 20:25:29_724,4be4dc47-e893-4560-93c9-788be87753e8,site_5,fixed,service changed,netconf
2024-11-06 20:25:42_742,69f96df5-48f8-4c6a-b4a8-457a5ddab66c,site_2,fixed,service changed,sftp-client
2024-11-06 20:26:09_637,a3bc3264-7899-432c-8ae2-c9393bf45ba2,site_6,detected,unregistered,RQ7XKQY0W5TDZ01Y
2024-11-06 20:26:09_640,d8714602-aa0b-4b14-b9f9-73907cb6f3ab,site_6,detected,unregistered,DMFR1DXXNH7P5SO1
2024-11-06 20:26:09_682,daf8c364-315f-4b0b-b1a5-8f5e9cb4b548,site_6,detected,gemport,EUP4QSF4DSKS6QNP
2024-11-06 20:26:09_723,a156dec9-0dfb-43e3-9d67-749c1f806c8b,site_6,detected,c_vlan,CT04UIAMRETQ1465
2024-11-06 20:26:09_724,e563991c-27bd-4cf7-834e-ca392309966c,site_6,detected,c_vlan,05NAESQN6IHL15XZ
2024-11-06 20:26:09_760,6aa1bdc3-ef1e-41e7-84dc-10c5d342a3d8,site_6,detected,s_vlan,TH0R1UUUWEXD7UMA
2024-11-06 20:26:09_832,b9b31b82-3d96-4333-a7ce-73543d40ff6e,site_6,detected,snmp_profile,5XTGVQURJUZHONUC
2024-11-06 20:26:13_129,cbbfe9a7-7953-43f5-897d-0fbd6754f9c7,site_6,detected,service changed,ftp-client
2024-11-06 20:26:13_129,fb70a25d-5402-4bce-9a98-ebdac417a8f9,site_6,detected,service changed,trace
2024-11-06 20:26:31_882,cbbfe9a7-7953-43f5-897d-0fbd6754f9c7,site_6,fixed,service changed,ftp-client
2024-11-06 20:26:46_956,fb70a25d-5402-4bce-9a98-ebdac417a8f9,site_6,fixed,service changed,trace
2024-11-06 20:27:06_361,aaf5317c-1b71-4e7d-b51f-ff48107f603f,site_4,detected,service changed,ipdr
2024-11-06 20:27:06_361,a396abcb-9618-400b-89d5-7c1ed9dd3cb5,site_4,detected,service changed,netconf
2024-11-06 20:27:24_226,aaf5317c-1b71-4e7d-b51f-ff48107f603f,site_4,fixed,service changed,ipdr
2024-11-06 20:27:25_231,a396abcb-9618-400b-89d5-7c1ed9dd3cb5,site_4,fixed,service changed,netconf
2024-11-06 20:28:09_442,b9b31b82-3d96-4333-a7ce-73543d40ff6e,site_6,fixed,snmp_profile,5XTGVQURJUZHONUC
2024-11-06 20:28:57_678,6aa1bdc3-ef1e-41e7-84dc-10c5d342a3d8,site_6,fixed,s_vlan,TH0R1UUUWEXD7UMA
2024-11-06 20:29:32_413,8c8c5da0-49c5-4be2-a73d-23463fee5216,site_2,detected,service changed,ntp6
2024-11-06 20:29:32_413,81cff1ba-0171-4a0f-a998-e4922aec7e5b,site_2,detected,service changed,sftp-client
2024-11-06 20:29:32_413,0eb6ac7f-2da1-4a48-9ff1-df3cdfa51c70,site_2,detected,service changed,snmp
