time,site,event,timestamp
2024-11-06 16:56:45_082,6e5f21ac-669e-4d93-90ae-d38cac26b02f,site_5,detected,service changed,ssh
2024-11-06 16:56:47_086,1c631d6d-1b91-460c-9c92-d06241adb70e,site_2,detected,service changed,telnetv6
2024-11-06 16:57:00_594,6e5f21ac-669e-4d93-90ae-d38cac26b02f,site_5,fixed,service changed,ssh
2024-11-06 16:57:01_595,1c631d6d-1b91-460c-9c92-d06241adb70e,site_2,fixed,service changed,telnetv6
2024-11-06 16:59:25_665,417a8913-5eab-4ac0-ad18-23066394bc8e,site_1,detected,service changed,ipdr
2024-11-06 16:59:42_670,417a8913-5eab-4ac0-ad18-23066394bc8e,site_1,fixed,service changed,ipdr
2024-11-06 16:59:47_649,d54a2a13-733e-4c7b-b9d0-e2e2962cf721,site_3,detected,service changed,ftp-client
2024-11-06 16:59:47_649,17e5705b-0a28-49e7-9498-861df8f3ef9c,site_3,detected,service changed,snmp
2024-11-06 16:59:47_649,f347e073-c591-43ca-ac52-e775bea14ec0,site_3,detected,service changed,snmpv6
2024-11-06 16:59:47_649,f6aef243-3756-4504-8e6b-165cb28d9f25,site_3,detected,service changed,telnet
2024-11-06 16:59:47_649,02edcb45-0d4d-4fff-a2c6-68f5adcf108f,site_3,detected,service changed,web-proxy
2024-11-06 17:00:02_728,d54a2a13-733e-4c7b-b9d0-e2e2962cf721,site_3,fixed,service changed,ftp-client
2024-11-06 17:00:02_729,f347e073-c591-43ca-ac52-e775bea14ec0,site_3,fixed,service changed,snmpv6
2024-11-06 17:00:02_730,02edcb45-0d4d-4fff-a2c6-68f5adcf108f,site_3,fixed,service changed,web-proxy
2024-11-06 17:00:03_731,17e5705b-0a28-49e7-9498-861df8f3ef9c,site_3,fixed,service changed,snmp
2024-11-06 17:00:04_733,f6aef243-3756-4504-8e6b-165cb28d9f25,site_3,fixed,service changed,telnet
2024-11-06 17:00:31_933,b2f83fec-b9a1-4965-9ed1-c9f2a401b494,site_5,detected,c_vlan,58EGACMXXDA3BGNT
2024-11-06 17:00:31_933,35902222-cc89-4f38-a7c2-eebe55f55e81,site_5,detected,c_vlan,09RV7EVIOV6QJ4E3
2024-11-06 17:00:31_957,8c69d388-f2ea-4524-a2b7-f02f6eba8a6e,site_5,detected,s_vlan,MCOI13795VUAIRRH
2024-11-06 17:00:32_004,f9e2ad38-acc3-4a4e-81e0-825902b8572f,site_5,detected,snmp_profile,WN5CTO3667HWXNID
2024-11-06 17:00:32_004,5111c86a-b826-484f-b402-7cc07dd810d2,site_5,detected,snmp_profile,TC73EYVLNTRC4RZR
2024-11-06 17:00:35_205,6c76c72f-7809-489e-8a57-1559b48fd546,site_5,detected,service changed,ssh
2024-11-06 17:00:51_822,6c76c72f-7809-489e-8a57-1559b48fd546,site_5,fixed,service changed,ssh
2024-11-06 17:02:13_460,402fc560-1669-4094-9e0b-a52b08a52173,site_4,detected,service changed,ftp-client
2024-11-06 17:02:13_460,f3dccd74-afc5-4543-b92d-a7459ceb6090,site_4,detected,service changed,radius
2024-11-06 17:02:29_249,402fc560-1669-4094-9e0b-a52b08a52173,site_4,fixed,service changed,ftp-client
2024-11-06 17:02:30_253,f3dccd74-afc5-4543-b92d-a7459ceb6090,site_4,fixed,service changed,radius
2024-11-06 17:03:47_520,35902222-cc89-4f38-a7c2-eebe55f55e81,site_5,fixed,c_vlan,09RV7EVIOV6QJ4E3
2024-11-06 17:04:21_625,f9e2ad38-acc3-4a4e-81e0-825902b8572f,site_5,fixed,snmp_profile,WN5CTO3667HWXNID
2024-11-06 17:04:40_289,3c78b7d7-c480-4d27-b86f-fa3447d1723d,site_1,detected,service changed,telnet
2024-11-06 17:04:46_698,b2f83fec-b9a1-4965-9ed1-c9f2a401b494,site_5,fixed,c_vlan,58EGACMXXDA3BGNT
2024-11-06 17:04:53_724,8c69d388-f2ea-4524-a2b7-f02f6eba8a6e,site_5,fixed,s_vlan,MCOI13795VUAIRRH
2024-11-06 17:04:54_727,3c78b7d7-c480-4d27-b86f-fa3447d1723d,site_1,fixed,service changed,telnet
2024-11-06 17:05:09_744,5111c86a-b826-484f-b402-7cc07dd810d2,site_5,fixed,snmp_profile,TC73EYVLNTRC4RZR
2024-11-06 17:05:21_211,1bfdddb3-dcb3-4d52-9e3c-1ad6c4d9bba8,site_3,detected,service changed,dhcp-relay
2024-11-06 17:05:21_211,bed876aa-859c-4da4-896e-c5b0edd31968,site_3,detected,service changed,ftp-client
2024-11-06 17:05:21_211,73644e8b-b829-43ce-9a07-ef8918c8ecda,site_3,detected,service changed,ipdr
2024-11-06 17:05:21_211,aca6f1a0-fca0-450c-a8cb-b3d6327d0834,site_3,detected,service changed,sftp-client
2024-11-06 17:05:21_211,38b19d2c-7e63-415a-9174-5944d2947f87,site_3,detected,service changed,ssh
2024-11-06 17:05:21_211,e9319fb8-b49b-4367-a1f4-cbd71a053920,site_3,detected,service changed,web-proxy
2024-11-06 17:05:33_933,f8f04e30-afcb-4f43-9d94-be20cc34eb82,site_5,detected,c_vlan,VKF19Q15PSYF2UTV
2024-11-06 17:05:33_957,c945acbd-f3de-4b59-bc37-ab068fc624a4,site_5,detected,s_vlan,6TJZ0D5D72S2334M
2024-11-06 17:05:33_979,d998eda1-fa29-44a3-b3ac-34803ab81e59,site_5,detected,vlan_type,7VXPTPRP66TCWI9J
2024-11-06 17:05:36_820,bed876aa-859c-4da4-896e-c5b0edd31968,site_3,fixed,service changed,ftp-client
2024-11-06 17:05:36_821,aca6f1a0-fca0-450c-a8cb-b3d6327d0834,site_3,fixed,service changed,sftp-client
2024-11-06 17:05:37_223,34f06f9c-74a4-4360-9832-c5bdb3a240bd,site_5,detected,service changed,dhcp-relay
2024-11-06 17:05:37_223,d63a4f6b-3ad1-43ba-8933-795c47cffafd,site_5,detected,service changed,ssh
2024-11-06 17:05:37_224,38d02793-d30d-4607-b348-5b33399e4503,site_5,detected,service changed,trace
2024-11-06 17:05:37_224,7009b9de-42bb-40d7-85b3-d8f8ffba1305,site_5,detected,service changed,web-proxy
