timestamp,uuid,site,fixed_detected,event_type,sn
2024-10-27 01:09:44_772,bfc77eec-226f-41c1-a889-1d49f5aa627f,site_1,detected,vlan_type,4TUWBEQ3J2C3M9AS
2024-10-27 01:09:44_798,a6b3355f-9f53-4c33-b10c-85f7e2947d07,site_1,detected,snmp_profile,PHF1HHUREFH27B74
2024-10-27 01:09:44_799,7ec5fe33-e207-4b0a-83a9-f349bfc52597,site_1,detected,snmp_profile,WZGPEM96TI81SNPU
2024-10-27 01:09:48_014,85aab2af-d0d6-4aa2-ad8c-f291b96651c3,site_1,detected,service changed,ipdr
2024-10-27 01:10:03_957,85aab2af-d0d6-4aa2-ad8c-f291b96651c3,site_1,fixed,service changed,ipdr
2024-10-27 01:11:22_163,7ec5fe33-e207-4b0a-83a9-f349bfc52597,site_1,fixed,snmp_profile,WZGPEM96TI81SNPU
2024-10-27 01:12:36_300,a6b3355f-9f53-4c33-b10c-85f7e2947d07,site_1,fixed,snmp_profile,PHF1HHUREFH27B74
2024-10-27 01:12:54_322,bfc77eec-226f-41c1-a889-1d49f5aa627f,site_1,fixed,vlan_type,4TUWBEQ3J2C3M9AS
2024-10-27 01:14:44_672,8a83db4a-a692-4e8c-9006-04c543e0f5e8,site_1,detected,unregistered,LYB5R6JOQT5HJIVF
2024-10-27 01:14:44_694,6263bc25-150f-4097-b9fd-e9208b133b93,site_1,detected,gemport,6UGZTW1M2UXO38AC
2024-10-27 01:14:44_714,3828223f-772d-479e-80c3-53261e0ef75c,site_1,detected,c_vlan,IMZQ7S39P8LQ52WD
2024-10-27 01:14:44_714,924315d9-bbed-417f-85a3-c92c079782a2,site_1,detected,c_vlan,HBR6KQIINT9UINFY
2024-10-27 01:14:44_731,cadb52e8-5fcf-4a45-b652-43685f1aed10,site_1,detected,s_vlan,OW8UUTYSDVXXX1VC
2024-10-27 01:14:44_749,14e4e6ca-e862-404b-b76d-60a0f0753464,site_1,detected,vlan_type,14HNRJ1LAGEEVYWS
2024-10-27 01:14:44_785,86bd7efe-e883-4bb6-bd62-13a6eacfd960,site_1,detected,snmp_profile,DZ8SCSCJH6FCK6EV
2024-10-27 01:14:44_786,5a134c80-eb24-46b2-9b08-46d08d9f719b,site_1,detected,snmp_profile,H3L800CWWWPL1LE9
2024-10-27 01:14:44_787,763a7e9a-8c88-45cf-b661-414028d65ad8,site_1,detected,snmp_profile,R6HBAJZAIRWQZOWH
2024-10-27 01:17:27_406,cadb52e8-5fcf-4a45-b652-43685f1aed10,site_1,fixed,s_vlan,OW8UUTYSDVXXX1VC
2024-10-27 01:17:45_503,6263bc25-150f-4097-b9fd-e9208b133b93,site_1,fixed,gemport,6UGZTW1M2UXO38AC
2024-10-27 01:18:13_642,5a134c80-eb24-46b2-9b08-46d08d9f719b,site_1,fixed,snmp_profile,H3L800CWWWPL1LE9
2024-10-27 01:18:40_752,8a83db4a-a692-4e8c-9006-04c543e0f5e8,site_1,fixed,unregistered,LYB5R6JOQT5HJIVF
2024-10-27 01:19:25_923,14e4e6ca-e862-404b-b76d-60a0f0753464,site_1,fixed,vlan_type,14HNRJ1LAGEEVYWS
2024-10-27 01:19:33_949,86bd7efe-e883-4bb6-bd62-13a6eacfd960,site_1,fixed,snmp_profile,DZ8SCSCJH6FCK6EV
2024-10-27 01:20:05_033,924315d9-bbed-417f-85a3-c92c079782a2,site_1,fixed,c_vlan,HBR6KQIINT9UINFY
2024-10-27 01:20:36_101,3828223f-772d-479e-80c3-53261e0ef75c,site_1,fixed,c_vlan,IMZQ7S39P8LQ52WD
2024-10-27 01:20:45_117,763a7e9a-8c88-45cf-b661-414028d65ad8,site_1,fixed,snmp_profile,R6HBAJZAIRWQZOWH
2024-10-27 01:21:00_159,0fc7f92e-01fa-4d36-ab53-ebef0e8cd7d7,site_1,detected,unregistered,KWG44DXJEVJ4Y8E4
2024-10-27 01:21:00_238,c8caae90-bfae-44ee-9314-2199bf40d6a4,site_1,detected,vlan_type,HFVAXWOSQWHH0W1T
2024-10-27 01:21:00_258,054e1996-b29d-4535-ae59-aed326b3e64a,site_1,detected,snmp_profile,WNF6ILOOEI81RHZ1
2024-10-27 01:21:00_259,926ca4a8-f25f-4ce8-b18f-eb9edc2ba98d,site_1,detected,snmp_profile,QXPFSOM6UM6I6G7L
2024-10-27 01:23:26_587,926ca4a8-f25f-4ce8-b18f-eb9edc2ba98d,site_1,fixed,snmp_profile,QXPFSOM6UM6I6G7L
2024-10-27 01:24:39_784,c8caae90-bfae-44ee-9314-2199bf40d6a4,site_1,fixed,vlan_type,HFVAXWOSQWHH0W1T
2024-10-27 01:25:02_829,0fc7f92e-01fa-4d36-ab53-ebef0e8cd7d7,site_1,fixed,unregistered,KWG44DXJEVJ4Y8E4
2024-10-27 01:25:34_869,054e1996-b29d-4535-ae59-aed326b3e64a,site_1,fixed,snmp_profile,WNF6ILOOEI81RHZ1
2024-10-27 01:26:26_699,561a1d54-7100-4409-bfe3-c590a3f173be,site_1,detected,unregistered,QCBBPLGAI1F4TGHI
2024-10-27 01:26:26_723,b3e1aaa5-fbac-422f-b604-a70ee2f0a20f,site_1,detected,gemport,S9R6GZ60X0L5OFU7
2024-10-27 01:26:26_723,0e875b46-1494-4ed2-8897-e576f9a869d3,site_1,detected,gemport,UHNE3B0SRBF400LT
2024-10-27 01:26:26_744,4664ddf4-d924-428a-938c-c4a03885059f,site_1,detected,c_vlan,2VUT6UYDMAQJZ03X
2024-10-27 01:26:26_745,d4d74cea-3f4a-4694-a0e6-b6a5515519f0,site_1,detected,c_vlan,FG5D75FJZY4ZKN7N
2024-10-27 01:26:26_746,e900f625-441f-4529-b200-2e849068eca8,site_1,detected,c_vlan,PHF1HHUREFH27B74
2024-10-27 01:26:26_764,4fea7d6a-c4c3-4317-9233-e7bea2ce91bd,site_1,detected,s_vlan,ML2H1LH4LNB4JIRF
2024-10-27 01:26:26_781,8b28794f-77d4-4233-bf14-bad59131c60a,site_1,detected,vlan_type,Q956SFI25D3WCKBM
2024-10-27 01:26:26_802,0139e64e-6d8a-46ed-9886-1c66c08b9a68,site_1,detected,snmp_profile,IUIFA2ILQTX0QFQE
2024-10-27 01:26:30_047,bda28c48-bced-45fe-8716-2124d0dcaaa8,site_1,detected,service changed,sftp-client
2024-10-27 01:26:30_048,36e0f969-36a6-4e91-bdfc-91044a7f005c,site_1,detected,service changed,snmp
2024-10-27 01:28:47_917,561a1d54-7100-4409-bfe3-c590a3f173be,site_1,fixed,unregistered,QCBBPLGAI1F4TGHI
2024-10-27 01:29:08_149,0e875b46-1494-4ed2-8897-e576f9a869d3,site_1,fixed,gemport,UHNE3B0SRBF400LT
2024-10-27 01:29:19_220,4fea7d6a-c4c3-4317-9233-e7bea2ce91bd,site_1,fixed,s_vlan,ML2H1LH4LNB4JIRF
2024-10-27 01:29:21_228,b3e1aaa5-fbac-422f-b604-a70ee2f0a20f,site_1,fixed,gemport,S9R6GZ60X0L5OFU7
2024-10-27 01:29:23_241,bda28c48-bced-45fe-8716-2124d0dcaaa8,site_1,fixed,service changed,sftp-client
