timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-07 13:26:06_722,2daeb5c7-d8a5-45ea-886d-5848894a5211,site_7,detected,unregistered,W9DRQARTHT44P08K
2024-11-07 13:26:06_750,d82717e5-1639-43e5-a4f7-badd1c8dfbac,site_7,detected,s_vlan,Q7NXBMSU01KBW3JS
2024-11-07 13:26:06_763,6feb79e3-153a-470a-aa6b-3799c13e395d,site_7,detected,snmp_profile,WFTK2XMFVVK032SA
2024-11-07 13:26:06_765,b6565ff5-8db0-4a0b-9e9d-6f29b419e09d,site_7,detected,snmp_profile,62JKDTNI1P8XBBXU
2024-11-07 13:26:10_138,a6a3493b-0d83-4115-9b0f-a9a9952f891c,site_7,detected,service changed,mqtt
2024-11-07 13:26:25_033,a6a3493b-0d83-4115-9b0f-a9a9952f891c,site_7,fixed,service changed,mqtt
2024-11-07 13:26:38_042,b095d2ae-20e8-4704-b51c-87928a752610,site_5,detected,service changed,sshv6
2024-11-07 13:26:38_042,3e37260b-6b78-4c55-9709-911b16bb0943,site_5,detected,service changed,twamp
2024-11-07 13:26:42_995,79ae8bf3-539c-47a5-acc7-297f77d465b7,site_2,detected,service changed,mqtt
2024-11-07 13:26:42_995,48ec03c7-a5eb-4525-9f59-42dee947dc6a,site_2,detected,service changed,ntp
2024-11-07 13:26:53_184,b095d2ae-20e8-4704-b51c-87928a752610,site_5,fixed,service changed,sshv6
2024-11-07 13:26:54_188,3e37260b-6b78-4c55-9709-911b16bb0943,site_5,fixed,service changed,twamp
2024-11-07 13:26:58_204,48ec03c7-a5eb-4525-9f59-42dee947dc6a,site_2,fixed,service changed,ntp
2024-11-07 13:26:59_208,79ae8bf3-539c-47a5-acc7-297f77d465b7,site_2,fixed,service changed,mqtt
2024-11-07 13:27:07_588,dff18d3f-32bf-4d2f-b9d0-4760d0af638c,site_6,detected,service changed,telnetv6
2024-11-07 13:27:24_350,dff18d3f-32bf-4d2f-b9d0-4760d0af638c,site_6,fixed,service changed,telnetv6
2024-11-07 13:27:46_435,d82717e5-1639-43e5-a4f7-badd1c8dfbac,site_7,fixed,s_vlan,Q7NXBMSU01KBW3JS
2024-11-07 13:27:53_451,b6565ff5-8db0-4a0b-9e9d-6f29b419e09d,site_7,fixed,snmp_profile,62JKDTNI1P8XBBXU
2024-11-07 13:28:24_519,2daeb5c7-d8a5-45ea-886d-5848894a5211,site_7,fixed,unregistered,W9DRQARTHT44P08K
2024-11-07 13:28:31_529,6feb79e3-153a-470a-aa6b-3799c13e395d,site_7,fixed,snmp_profile,WFTK2XMFVVK032SA
2024-11-07 13:28:51_083,c57d4f97-d20e-44ef-bc40-e9c40b07ca72,site_7,detected,unregistered,L1G2ITV851O5KXWI
2024-11-07 13:28:51_100,805fa61e-7ee9-4b39-a001-7179736ea272,site_7,detected,gemport,ZK0MG8FQWMPKCZNI
2024-11-07 13:28:51_101,18da1bd5-152c-43b6-914e-dc7402527034,site_7,detected,gemport,RBQQLRUTJ1SV96ZX
2024-11-07 13:28:51_144,df3a96d4-a545-42e3-be64-27d92ee4bf69,site_7,detected,snmp_profile,72SD9F2T0RZ400AK
2024-11-07 13:28:54_555,99b5ba7d-f841-420d-8ef5-e67ee5081986,site_7,detected,service changed,web-proxy
2024-11-07 13:29:09_613,99b5ba7d-f841-420d-8ef5-e67ee5081986,site_7,fixed,service changed,web-proxy
2024-11-07 13:30:30_298,96ddad42-f5a1-4f88-81a0-394ae28c4859,site_3,detected,service changed,snmp
2024-11-07 13:30:30_298,48653065-2107-46b2-9f57-b165f73456d5,site_3,detected,service changed,sshv6
2024-11-07 13:30:30_298,6742b7b5-b9fe-4414-b8bf-c114169047b2,site_3,detected,service changed,web-proxy
2024-11-07 13:30:37_905,c57d4f97-d20e-44ef-bc40-e9c40b07ca72,site_7,fixed,unregistered,L1G2ITV851O5KXWI
2024-11-07 13:30:41_930,805fa61e-7ee9-4b39-a001-7179736ea272,site_7,fixed,gemport,ZK0MG8FQWMPKCZNI
2024-11-07 13:30:45_947,6742b7b5-b9fe-4414-b8bf-c114169047b2,site_3,fixed,service changed,web-proxy
2024-11-07 13:30:46_950,48653065-2107-46b2-9f57-b165f73456d5,site_3,fixed,service changed,sshv6
2024-11-07 13:30:48_110,18da1bd5-152c-43b6-914e-dc7402527034,site_7,fixed,gemport,RBQQLRUTJ1SV96ZX
2024-11-07 13:30:48_112,96ddad42-f5a1-4f88-81a0-394ae28c4859,site_3,fixed,service changed,snmp
2024-11-07 13:30:51_429,14798090-dbde-4c54-8120-266f72aba3bc,site_5,detected,service changed,sshv6
2024-11-07 13:30:55_569,fc5844eb-34cf-4d09-b2f7-fccf5e6a5ff9,site_2,detected,service changed,ipdr
2024-11-07 13:30:55_569,bf16a638-fb0d-4848-b6ef-128627f39707,site_2,detected,service changed,snmp
2024-11-07 13:31:07_165,14798090-dbde-4c54-8120-266f72aba3bc,site_5,fixed,service changed,sshv6
2024-11-07 13:31:10_179,fc5844eb-34cf-4d09-b2f7-fccf5e6a5ff9,site_2,fixed,service changed,ipdr
2024-11-07 13:31:11_181,df3a96d4-a545-42e3-be64-27d92ee4bf69,site_7,fixed,snmp_profile,72SD9F2T0RZ400AK
2024-11-07 13:31:12_182,bf16a638-fb0d-4848-b6ef-128627f39707,site_2,fixed,service changed,snmp
2024-11-07 13:31:30_683,d0595022-794f-4d91-a1e6-c270774a52dd,site_6,detected,service changed,trace
2024-11-07 13:31:35_027,5d81c203-3f38-4999-a4b4-327b1b3da6aa,site_7,detected,gemport,EBDFEQGT3FA5B6QG
2024-11-07 13:31:35_030,43ac9a19-c11d-46ff-b450-6cce7726cb23,site_7,detected,gemport,41LQF3Y32EW7JW1E
2024-11-07 13:31:35_042,2597dc5b-269a-4be8-8d62-4731e5b1c77c,site_7,detected,c_vlan,WEDLT70M7OZIMZV5
2024-11-07 13:31:35_054,6ddb81a4-233f-4644-8ecd-3b82d67c74d7,site_7,detected,s_vlan,3EW0CWX46TAPWDZ3
2024-11-07 13:31:35_067,3e4c1602-040d-40f5-a708-0c5fdf678376,site_7,detected,vlan_type,JICDZRAF72U9MZOB
2024-11-07 13:31:35_082,26067318-73e8-4372-a99b-c2ec4ae0d844,site_7,detected,snmp_profile,6342QJX1G8BK3CXO
2024-11-07 13:31:38_404,aa305609-a135-4ad8-a8fb-19469b3f9e8f,site_7,detected,service changed,mqtt
2024-11-07 13:31:38_404,90f08fcf-bb5d-431e-bd09-25824f6111d0,site_7,detected,service changed,telnet
2024-11-07 13:31:38_404,51d469a7-af1a-4d39-bf6c-482b39ffa151,site_7,detected,service changed,web-proxy
2024-11-07 13:31:48_277,d0595022-794f-4d91-a1e6-c270774a52dd,site_6,fixed,service changed,trace
2024-11-07 13:31:53_314,90f08fcf-bb5d-431e-bd09-25824f6111d0,site_7,fixed,service changed,telnet
2024-11-07 13:31:54_320,aa305609-a135-4ad8-a8fb-19469b3f9e8f,site_7,fixed,service changed,mqtt
2024-11-07 13:32:07_377,51d469a7-af1a-4d39-bf6c-482b39ffa151,site_7,fixed,service changed,web-proxy
2024-11-07 13:33:04_687,6ddb81a4-233f-4644-8ecd-3b82d67c74d7,site_7,fixed,s_vlan,3EW0CWX46TAPWDZ3
2024-11-07 13:33:23_769,43ac9a19-c11d-46ff-b450-6cce7726cb23,site_7,fixed,gemport,41LQF3Y32EW7JW1E
2024-11-07 13:33:26_778,2597dc5b-269a-4be8-8d62-4731e5b1c77c,site_7,fixed,c_vlan,WEDLT70M7OZIMZV5
2024-11-07 13:33:27_780,5d81c203-3f38-4999-a4b4-327b1b3da6aa,site_7,fixed,gemport,EBDFEQGT3FA5B6QG
2024-11-07 13:34:22_885,3e4c1602-040d-40f5-a708-0c5fdf678376,site_7,fixed,vlan_type,JICDZRAF72U9MZOB
2024-11-07 13:34:28_210,d398f4b0-7719-453b-851b-93fafb475cea,site_7,detected,unregistered,FR8I24HB0WB7T468
2024-11-07 13:34:28_238,e5ddf167-af12-4be5-976b-90ccee52b68b,site_7,detected,s_vlan,GS2FSDE95YY3I2EQ
2024-11-07 13:34:28_250,9c09eddf-1066-46e4-a77e-b4e51589953e,site_7,detected,vlan_type,5NTA3OQAOLIYYOQU
2024-11-07 13:34:28_261,219f998a-d23a-4627-a4fc-2eb9af335283,site_7,detected,snmp_profile,MV3JB3Z9RV6ACC8C
2024-11-07 13:34:31_641,27fae2f7-8a34-4815-bfd3-8bd6f7893111,site_7,detected,service changed,web-proxy
2024-11-07 13:34:44_961,27fae2f7-8a34-4815-bfd3-8bd6f7893111,site_7,fixed,service changed,web-proxy
2024-11-07 13:34:49_980,26067318-73e8-4372-a99b-c2ec4ae0d844,site_7,fixed,snmp_profile,6342QJX1G8BK3CXO
2024-11-07 13:35:06_757,a785a1b2-b4fc-4d56-9d17-8d3d2c6f3e1f,site_5,detected,service changed,dhcp-relay
2024-11-07 13:35:06_757,7e17e9ac-bc54-48a8-9ced-5abb900a70fc,site_5,detected,service changed,ftp-client
2024-11-07 13:35:06_757,cbe41785-9b0d-44ca-adac-d6b3865c0f49,site_5,detected,service changed,sshv6
2024-11-07 13:35:21_117,a785a1b2-b4fc-4d56-9d17-8d3d2c6f3e1f,site_5,fixed,service changed,dhcp-relay
2024-11-07 13:35:22_121,7e17e9ac-bc54-48a8-9ced-5abb900a70fc,site_5,fixed,service changed,ftp-client
2024-11-07 13:35:23_125,cbe41785-9b0d-44ca-adac-d6b3865c0f49,site_5,fixed,service changed,sshv6
2024-11-07 13:35:37_552,7ecabd89-41ca-42f2-9063-7c43a3eca9b6,site_1,detected,service changed,ntp
2024-11-07 13:35:37_552,e645e826-cfd0-4b85-b87a-bf2665f2f372,site_1,detected,service changed,radius
2024-11-07 13:35:37_552,b7babb95-a4bb-43dc-9a4d-0f1ae5ce78a3,site_1,detected,service changed,snmp
2024-11-07 13:35:38_212,e5ddf167-af12-4be5-976b-90ccee52b68b,site_7,fixed,s_vlan,GS2FSDE95YY3I2EQ
2024-11-07 13:35:43_240,9c09eddf-1066-46e4-a77e-b4e51589953e,site_7,fixed,vlan_type,5NTA3OQAOLIYYOQU
2024-11-07 13:35:50_265,219f998a-d23a-4627-a4fc-2eb9af335283,site_7,fixed,snmp_profile,MV3JB3Z9RV6ACC8C
2024-11-07 13:35:54_276,7ecabd89-41ca-42f2-9063-7c43a3eca9b6,site_1,fixed,service changed,ntp
2024-11-07 13:35:54_277,b7babb95-a4bb-43dc-9a4d-0f1ae5ce78a3,site_1,fixed,service changed,snmp
2024-11-07 13:35:55_279,e645e826-cfd0-4b85-b87a-bf2665f2f372,site_1,fixed,service changed,radius
2024-11-07 13:36:07_294,d398f4b0-7719-453b-851b-93fafb475cea,site_7,fixed,unregistered,FR8I24HB0WB7T468
2024-11-07 13:36:32_181,2004c865-7f0c-4f32-b15a-fc9c5fdba50d,site_7,detected,gemport,S9QGGZOCYEFMLWHS
2024-11-07 13:36:32_195,99fadae1-b518-4663-8fc8-ec7eac78c8e4,site_7,detected,c_vlan,HDD7216U0MFKYXVJ
2024-11-07 13:36:32_205,c7bc1fd6-bb22-48bb-a5e1-9a59c726ae0c,site_7,detected,s_vlan,P3D20LT6DTV7R1RS
