timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-07 17:55:31_699,4de69df8-f300-42ec-923d-282bbd48a403,site_5,detected,service changed,web-proxy
2024-11-07 17:55:47_638,4de69df8-f300-42ec-923d-282bbd48a403,site_5,fixed,service changed,web-proxy
2024-11-07 17:55:59_358,3dc19c30-47ba-41e1-b5ef-92006e11e5a3,site_6,detected,service changed,snmpv6
2024-11-07 17:56:14_664,3dc19c30-47ba-41e1-b5ef-92006e11e5a3,site_6,fixed,service changed,snmpv6
2024-11-07 17:56:54_499,595994d2-e10e-4625-9751-c4b2d67aebf5,site_7,detected,service changed,snmp
2024-11-07 17:56:57_326,48fcd1c6-29b2-460d-a52d-e9b32d48abfe,site_4,detected,service changed,mqtt
2024-11-07 17:56:59_490,83a01c90-cc56-4611-a30c-de8bdea2262c,site_8,detected,c_vlan,Z6RROEY7T6ULNNE1
2024-11-07 17:56:59_532,3ac75645-99cc-476b-bed8-95bdaa43233e,site_8,detected,vlan_type,BZH8CY15MGBBT58G
2024-11-07 17:57:08_727,595994d2-e10e-4625-9751-c4b2d67aebf5,site_7,fixed,service changed,snmp
2024-11-07 17:57:13_747,48fcd1c6-29b2-460d-a52d-e9b32d48abfe,site_4,fixed,service changed,mqtt
2024-11-07 17:59:08_995,83a01c90-cc56-4611-a30c-de8bdea2262c,site_8,fixed,c_vlan,Z6RROEY7T6ULNNE1
2024-11-07 17:59:21_638,0def43ac-208d-4ca8-b34d-24f548ad73d4,site_3,detected,service changed,sftp-client
2024-11-07 17:59:21_638,ad8abc9f-1d61-406c-b7e1-8c982c4ad9ac,site_3,detected,service changed,telnet
2024-11-07 17:59:38_053,0def43ac-208d-4ca8-b34d-24f548ad73d4,site_3,fixed,service changed,sftp-client
2024-11-07 17:59:39_055,ad8abc9f-1d61-406c-b7e1-8c982c4ad9ac,site_3,fixed,service changed,telnet
2024-11-07 17:59:43_874,8f813d65-7bdb-479a-9f39-731fe6a37e9c,site_5,detected,service changed,dhcp-relay
2024-11-07 17:59:43_874,520ec380-9ef9-466e-8d8c-98027a6e7450,site_5,detected,service changed,ipdr
2024-11-07 17:59:43_874,52b8241f-46af-4381-95eb-c8e293fa27c6,site_5,detected,service changed,mqtt
2024-11-07 17:59:43_874,f9809180-9a20-4100-8f85-6f1e68a15861,site_5,detected,service changed,ssh
2024-11-07 17:59:43_874,f7aafab1-009d-4f59-90c9-be220693928a,site_5,detected,service changed,trace
2024-11-07 17:59:43_874,5b3c8984-d4a3-4794-acc4-56fa0d6e3712,site_5,detected,service changed,web-proxy
2024-11-07 17:59:49_089,3ac75645-99cc-476b-bed8-95bdaa43233e,site_8,fixed,vlan_type,BZH8CY15MGBBT58G
2024-11-07 17:59:50_206,19d11cc5-79b1-4692-ab64-7dd37aeb6efb,site_2,detected,service changed,portal
2024-11-07 17:59:59_138,8f813d65-7bdb-479a-9f39-731fe6a37e9c,site_5,fixed,service changed,dhcp-relay
2024-11-07 18:00:00_143,520ec380-9ef9-466e-8d8c-98027a6e7450,site_5,fixed,service changed,ipdr
2024-11-07 18:00:00_144,f9809180-9a20-4100-8f85-6f1e68a15861,site_5,fixed,service changed,ssh
2024-11-07 18:00:00_145,5b3c8984-d4a3-4794-acc4-56fa0d6e3712,site_5,fixed,service changed,web-proxy
2024-11-07 18:00:01_147,52b8241f-46af-4381-95eb-c8e293fa27c6,site_5,fixed,service changed,mqtt
2024-11-07 18:00:02_149,f7aafab1-009d-4f59-90c9-be220693928a,site_5,fixed,service changed,trace
2024-11-07 18:00:07_155,19d11cc5-79b1-4692-ab64-7dd37aeb6efb,site_2,fixed,service changed,portal
2024-11-07 18:00:14_533,dcf216fd-4bea-4454-a9bd-5f60d8db0f83,site_8,detected,s_vlan,HUIRFWVIICY5ICKU
2024-11-07 18:00:14_575,a75bd320-fe06-4517-a441-95df9a456021,site_8,detected,snmp_profile,JNF8W8T9D1X0Q052
2024-11-07 18:00:14_576,c75ab138-14c0-4561-8355-701dac7bae01,site_8,detected,snmp_profile,0P34OTM1BOCMTVSP
2024-11-07 18:01:52_873,5506a80b-15c8-498d-ac20-2d20b7c87125,site_4,detected,service changed,capwap
2024-11-07 18:01:52_873,f78f1d81-76da-46ef-87bb-e86970d8e175,site_4,detected,service changed,dhcp-relay
2024-11-07 18:01:52_873,00eb109b-cca1-41cd-bc31-1995a103e98b,site_4,detected,service changed,netconf
2024-11-07 18:01:52_873,fe980e21-1019-40a0-9fa4-7422a009d0b4,site_4,detected,service changed,web-proxy
2024-11-07 18:02:08_489,5506a80b-15c8-498d-ac20-2d20b7c87125,site_4,fixed,service changed,capwap
2024-11-07 18:02:09_497,f78f1d81-76da-46ef-87bb-e86970d8e175,site_4,fixed,service changed,dhcp-relay
2024-11-07 18:02:10_500,fe980e21-1019-40a0-9fa4-7422a009d0b4,site_4,fixed,service changed,web-proxy
2024-11-07 18:02:11_504,00eb109b-cca1-41cd-bc31-1995a103e98b,site_4,fixed,service changed,netconf
2024-11-07 18:02:52_411,cc50de5a-2d49-43cd-845f-6a30ca50d4fa,site_7,detected,service changed,radius
2024-11-07 18:02:52_411,5e2deee5-68ee-4d96-899f-2e626f8887c8,site_7,detected,service changed,sftp-client
2024-11-07 18:02:52_411,4532f95d-baf8-4c0d-bba5-98002e573f24,site_7,detected,service changed,telnet
2024-11-07 18:03:05_692,cc50de5a-2d49-43cd-845f-6a30ca50d4fa,site_7,fixed,service changed,radius
2024-11-07 18:03:06_698,5e2deee5-68ee-4d96-899f-2e626f8887c8,site_7,fixed,service changed,sftp-client
2024-11-07 18:03:07_700,4532f95d-baf8-4c0d-bba5-98002e573f24,site_7,fixed,service changed,telnet
2024-11-07 18:03:26_763,dcf216fd-4bea-4454-a9bd-5f60d8db0f83,site_8,fixed,s_vlan,HUIRFWVIICY5ICKU
2024-11-07 18:03:33_776,a75bd320-fe06-4517-a441-95df9a456021,site_8,fixed,snmp_profile,JNF8W8T9D1X0Q052
2024-11-07 18:03:57_814,c75ab138-14c0-4561-8355-701dac7bae01,site_8,fixed,snmp_profile,0P34OTM1BOCMTVSP
2024-11-07 18:04:00_859,353fb8b5-35fe-48b9-97a5-e4d7279912e5,site_5,detected,service changed,ssh
2024-11-07 18:04:00_859,f4810d96-9ba0-456d-b3d6-5ae440cd500a,site_5,detected,service changed,telnet
2024-11-07 18:04:00_859,125d3e03-01ff-4034-923f-a43ef887825e,site_5,detected,service changed,web-proxy
2024-11-07 18:04:05_284,b7c7131c-34b4-45bf-a202-c63fc37c329e,site_8,detected,unregistered,PMZNZZ4MSFUQWQFQ
2024-11-07 18:04:05_306,0fca9807-73c0-49cd-a13d-897c897b0426,site_8,detected,gemport,NIWU3TOWGFK9JK7X
2024-11-07 18:04:05_359,435266ca-37a7-4ee2-8614-b50c186e19cc,site_8,detected,snmp_profile,SVAKP416MMF6LABI
2024-11-07 18:04:05_360,bca2a227-ecdd-4bfb-8e3d-57a2f4d72f17,site_8,detected,snmp_profile,D14BT211Q501ZN0P
2024-11-07 18:04:09_713,963884af-3012-4019-8b3d-c33607e65e39,site_2,detected,service changed,snmpv6
2024-11-07 18:04:16_885,353fb8b5-35fe-48b9-97a5-e4d7279912e5,site_5,fixed,service changed,ssh
2024-11-07 18:04:16_885,125d3e03-01ff-4034-923f-a43ef887825e,site_5,fixed,service changed,web-proxy
2024-11-07 18:04:17_889,f4810d96-9ba0-456d-b3d6-5ae440cd500a,site_5,fixed,service changed,telnet
2024-11-07 18:04:23_913,963884af-3012-4019-8b3d-c33607e65e39,site_2,fixed,service changed,snmpv6
2024-11-07 18:04:48_363,f02a25e7-ea92-4f81-8b39-3230d6ac30eb,site_1,detected,service changed,snmpv6
2024-11-07 18:04:50_306,ff643c95-47bf-4b02-894a-fc0c249032b5,site_7,detected,service changed,dhcp-relay
2024-11-07 18:04:50_306,9f483ee6-f9cf-4c38-ac88-5add5238de27,site_7,detected,service changed,ftp-client
2024-11-07 18:04:50_306,031029d4-35b6-4176-b186-aaa6cefce70b,site_7,detected,service changed,sftp-client
2024-11-07 18:05:00_265,bad1aa75-2200-4457-afad-a796bd2cba8c,site_6,detected,service changed,netconf
2024-11-07 18:05:00_265,55308897-00c2-4785-9e67-1c9a2c8093e5,site_6,detected,service changed,ntp6
2024-11-07 18:05:00_265,d51622b1-a083-4444-9b7e-e2e1420cd951,site_6,detected,service changed,snmp
2024-11-07 18:05:05_143,ff643c95-47bf-4b02-894a-fc0c249032b5,site_7,fixed,service changed,dhcp-relay
2024-11-07 18:05:05_144,031029d4-35b6-4176-b186-aaa6cefce70b,site_7,fixed,service changed,sftp-client
2024-11-07 18:05:06_148,f02a25e7-ea92-4f81-8b39-3230d6ac30eb,site_1,fixed,service changed,snmpv6
2024-11-07 18:05:07_152,9f483ee6-f9cf-4c38-ac88-5add5238de27,site_7,fixed,service changed,ftp-client
2024-11-07 18:05:17_194,bad1aa75-2200-4457-afad-a796bd2cba8c,site_6,fixed,service changed,netconf
2024-11-07 18:05:18_198,55308897-00c2-4785-9e67-1c9a2c8093e5,site_6,fixed,service changed,ntp6
2024-11-07 18:05:19_202,d51622b1-a083-4444-9b7e-e2e1420cd951,site_6,fixed,service changed,snmp
2024-11-07 18:05:31_603,a74f0f8f-411b-435c-b1f9-64ba1b972dac,site_3,detected,service changed,ntp6
2024-11-07 18:05:31_603,428569e1-d7d0-4adc-9475-51aa8ec73eba,site_3,detected,service changed,sftp-client
2024-11-07 18:05:48_342,428569e1-d7d0-4adc-9475-51aa8ec73eba,site_3,fixed,service changed,sftp-client
2024-11-07 18:05:49_345,a74f0f8f-411b-435c-b1f9-64ba1b972dac,site_3,fixed,service changed,ntp6
2024-11-07 18:06:43_506,0fca9807-73c0-49cd-a13d-897c897b0426,site_8,fixed,gemport,NIWU3TOWGFK9JK7X
2024-11-07 18:06:48_681,9e3d9ad5-5677-449b-a225-d2f1b460c929,site_4,detected,service changed,dhcpv6-relay
2024-11-07 18:06:48_681,28eeb5e6-0f4d-43c2-ae7a-0e712ab47bce,site_4,detected,service changed,web-proxy
2024-11-07 18:06:50_551,85040941-13ba-4196-ac4d-a29931506104,site_7,detected,service changed,ftp-client
2024-11-07 18:06:50_551,d8870507-f5a2-47d9-b975-06b00b9c3fd3,site_7,detected,service changed,sftp-client
2024-11-07 18:07:05_587,9e3d9ad5-5677-449b-a225-d2f1b460c929,site_4,fixed,service changed,dhcpv6-relay
2024-11-07 18:07:05_588,85040941-13ba-4196-ac4d-a29931506104,site_7,fixed,service changed,ftp-client
2024-11-07 18:07:06_590,28eeb5e6-0f4d-43c2-ae7a-0e712ab47bce,site_4,fixed,service changed,web-proxy
2024-11-07 18:07:07_593,d8870507-f5a2-47d9-b975-06b00b9c3fd3,site_7,fixed,service changed,sftp-client
2024-11-07 18:07:14_611,bca2a227-ecdd-4bfb-8e3d-57a2f4d72f17,site_8,fixed,snmp_profile,D14BT211Q501ZN0P
2024-11-07 18:07:27_632,b7c7131c-34b4-45bf-a202-c63fc37c329e,site_8,fixed,unregistered,PMZNZZ4MSFUQWQFQ
2024-11-07 18:07:28_634,435266ca-37a7-4ee2-8614-b50c186e19cc,site_8,fixed,snmp_profile,SVAKP416MMF6LABI
