timestamp,uuid,site,fixed_detected,event_type,sn
2024-10-27 17:23:16_549,d4e165a0-debd-4dca-b696-5902debd0f3f,site_1,detected,c_vlan,1SKHXX1PO6ECH1FI
2024-10-27 17:23:16_549,818b38ff-6ac8-409b-ba53-cb2f02136d28,site_1,detected,c_vlan,9XWHK2Q1I8CA2KML
2024-10-27 17:23:16_628,c17ffc62-bea4-47a3-b50b-74d2f5b0dd90,site_1,detected,snmp_profile,J5NNQ8S7E8F2OF4T
2024-10-27 17:23:16_629,ebdb397b-8c14-4732-bf69-c5fa8cc05d9f,site_1,detected,snmp_profile,KBQQ72AQOA1NNELP
2024-10-27 17:23:19_817,266a51b9-cc3f-4ef7-9c40-5fe78887e5fb,site_1,detected,service changed,sftp-client
2024-10-27 17:23:19_817,a5087ec6-bce2-4451-93dc-2729fe890404,site_1,detected,service changed,web-proxy
2024-10-27 17:23:35_398,266a51b9-cc3f-4ef7-9c40-5fe78887e5fb,site_1,fixed,service changed,sftp-client
2024-10-27 17:23:37_413,a5087ec6-bce2-4451-93dc-2729fe890404,site_1,fixed,service changed,web-proxy
2024-10-27 17:25:45_921,c17ffc62-bea4-47a3-b50b-74d2f5b0dd90,site_1,fixed,snmp_profile,J5NNQ8S7E8F2OF4T
2024-10-27 17:26:28_065,d4e165a0-debd-4dca-b696-5902debd0f3f,site_1,fixed,c_vlan,1SKHXX1PO6ECH1FI
2024-10-27 17:27:43_237,818b38ff-6ac8-409b-ba53-cb2f02136d28,site_1,fixed,c_vlan,9XWHK2Q1I8CA2KML
2024-10-27 17:28:16_291,ebdb397b-8c14-4732-bf69-c5fa8cc05d9f,site_1,fixed,snmp_profile,KBQQ72AQOA1NNELP
2024-10-27 17:29:20_624,75e61895-1f5a-4ee5-ada6-2aa413fa534c,site_1,detected,service changed,ntp6
2024-10-27 17:29:20_624,d6b02f5f-97a5-4757-843e-ca1676ec01b0,site_1,detected,service changed,sftp-client
2024-10-27 17:29:20_624,74e30578-848c-4630-8147-621079da1f22,site_1,detected,service changed,web-proxy
2024-10-27 17:29:37_374,75e61895-1f5a-4ee5-ada6-2aa413fa534c,site_1,fixed,service changed,ntp6
2024-10-27 17:29:37_375,74e30578-848c-4630-8147-621079da1f22,site_1,fixed,service changed,web-proxy
2024-10-27 17:29:38_376,d6b02f5f-97a5-4757-843e-ca1676ec01b0,site_1,fixed,service changed,sftp-client
2024-10-27 17:34:38_138,cde1bb26-8c4a-4769-93fb-b18235ea55db,site_1,detected,service changed,sftp-client
2024-10-27 17:34:38_138,06505599-c306-48cc-bf29-ea04c6768edf,site_1,detected,service changed,ssh
2024-10-27 17:34:38_138,f0187b50-5479-4023-bfc8-01f613312f48,site_1,detected,service changed,web-proxy
2024-10-27 17:34:53_562,cde1bb26-8c4a-4769-93fb-b18235ea55db,site_1,fixed,service changed,sftp-client
2024-10-27 17:34:53_563,f0187b50-5479-4023-bfc8-01f613312f48,site_1,fixed,service changed,web-proxy
2024-10-27 17:34:54_564,06505599-c306-48cc-bf29-ea04c6768edf,site_1,fixed,service changed,ssh
2024-10-27 17:40:01_860,6917bb08-db0c-49c8-a5a2-bd4de16fb1aa,site_1,detected,service changed,dhcp-relay
2024-10-27 17:40:01_860,8302bc26-da1a-413e-b84e-999233a11cf7,site_1,detected,service changed,sftp-client
2024-10-27 17:40:01_860,dac474f2-3e25-40ff-a18f-40b8848f19c3,site_1,detected,service changed,ssh
2024-10-27 17:40:01_860,6611b9f1-13cd-4fbe-a17e-b748d0c35794,site_1,detected,service changed,sshv6
2024-10-27 17:40:01_860,a7445707-8c08-4fb7-8a56-d2791bcbf8d4,site_1,detected,service changed,web-proxy
2024-10-27 17:40:17_771,6917bb08-db0c-49c8-a5a2-bd4de16fb1aa,site_1,fixed,service changed,dhcp-relay
2024-10-27 17:40:17_772,dac474f2-3e25-40ff-a18f-40b8848f19c3,site_1,fixed,service changed,ssh
2024-10-27 17:40:17_772,a7445707-8c08-4fb7-8a56-d2791bcbf8d4,site_1,fixed,service changed,web-proxy
2024-10-27 17:40:18_775,8302bc26-da1a-413e-b84e-999233a11cf7,site_1,fixed,service changed,sftp-client
2024-10-27 17:40:19_777,6611b9f1-13cd-4fbe-a17e-b748d0c35794,site_1,fixed,service changed,sshv6
2024-10-27 17:45:18_978,6f412b3d-e42d-4409-b62b-908e340e4435,site_1,detected,service changed,sftp-client
2024-10-27 17:45:18_978,a1c199ef-a85e-432e-b257-97bfafd651cd,site_1,detected,service changed,ssh
2024-10-27 17:45:18_978,dca93461-d43b-4029-9662-f054f155c825,site_1,detected,service changed,sshv6
2024-10-27 17:45:18_978,49e311aa-950b-4d22-8f1a-98ccf5d62ee1,site_1,detected,service changed,web-proxy
2024-10-27 17:45:36_002,6f412b3d-e42d-4409-b62b-908e340e4435,site_1,fixed,service changed,sftp-client
2024-10-27 17:45:36_003,dca93461-d43b-4029-9662-f054f155c825,site_1,fixed,service changed,sshv6
2024-10-27 17:45:37_005,a1c199ef-a85e-432e-b257-97bfafd651cd,site_1,fixed,service changed,ssh
2024-10-27 17:45:38_007,49e311aa-950b-4d22-8f1a-98ccf5d62ee1,site_1,fixed,service changed,web-proxy
2024-10-27 17:50:33_445,1e9c83ba-6947-4560-9209-fde8e567717f,site_1,detected,service changed,mqtt
2024-10-27 17:50:33_445,56cc1826-ec0c-466e-b34e-0ebdda0bc5d0,site_1,detected,service changed,sftp-client
2024-10-27 17:50:33_445,6ab9ee82-25f8-4eb8-87d2-a8a24bb650a0,site_1,detected,service changed,ssh
2024-10-27 17:50:33_445,6284f1e3-c20f-4e43-88ab-fb858020a185,site_1,detected,service changed,sshv6
2024-10-27 17:50:33_445,11fa88c2-49f5-4be3-b8e6-43571bbb79e3,site_1,detected,service changed,web-proxy
2024-10-27 17:50:50_262,56cc1826-ec0c-466e-b34e-0ebdda0bc5d0,site_1,fixed,service changed,sftp-client
2024-10-27 17:50:50_264,6284f1e3-c20f-4e43-88ab-fb858020a185,site_1,fixed,service changed,sshv6
2024-10-27 17:50:51_266,1e9c83ba-6947-4560-9209-fde8e567717f,site_1,fixed,service changed,mqtt
2024-10-27 17:50:51_268,11fa88c2-49f5-4be3-b8e6-43571bbb79e3,site_1,fixed,service changed,web-proxy
2024-10-27 17:50:52_269,6ab9ee82-25f8-4eb8-87d2-a8a24bb650a0,site_1,fixed,service changed,ssh
2024-10-27 17:55:40_477,0142a081-ec2c-445f-bd9b-889d1161c3ee,site_1,detected,service changed,capwap
2024-10-27 17:55:40_477,4fec8f02-dd19-4dad-9943-bbab2832e043,site_1,detected,service changed,sftp-client
2024-10-27 17:55:40_477,ecce1533-14fd-44e6-ba9d-6970a202c305,site_1,detected,service changed,ssh
2024-10-27 17:55:40_477,8434c45a-09b0-4e30-9c07-90aa9bb17d68,site_1,detected,service changed,sshv6
2024-10-27 17:55:40_477,e36307b0-d241-4299-af1c-2570555d4c49,site_1,detected,service changed,web-proxy
2024-10-27 17:55:56_466,0142a081-ec2c-445f-bd9b-889d1161c3ee,site_1,fixed,service changed,capwap
2024-10-27 17:55:56_468,8434c45a-09b0-4e30-9c07-90aa9bb17d68,site_1,fixed,service changed,sshv6
