timestamp,uuid,site,fixed_detected,event_type,sn
2024-12-07 13:14:10_840,116cfb07-4720-456e-9ec0-a54683c71b6f,site_2,detected,service changed,capwap
2024-12-07 13:14:10_840,03e0da08-922f-4440-93fd-c2e5b4089b90,site_2,detected,service changed,telnet
2024-12-07 13:14:26_118,116cfb07-4720-456e-9ec0-a54683c71b6f,site_2,fixed,service changed,capwap
2024-12-07 13:14:27_120,03e0da08-922f-4440-93fd-c2e5b4089b90,site_2,fixed,service changed,telnet
2024-12-07 13:14:37_627,68c7611f-af35-425e-9456-50e9232d2d98,site_6,detected,snmp_profile,7ZBGTZERWOPUJ0FI
2024-12-07 13:14:40_846,62f5988a-aa83-4819-bfb2-8d02e8a86963,site_6,detected,service changed,telnetv6
2024-12-07 13:14:40_846,e8dacd7e-5e74-4db6-bb96-b5ab1b356bff,site_6,detected,service changed,web-proxy
2024-12-07 13:14:56_167,62f5988a-aa83-4819-bfb2-8d02e8a86963,site_6,fixed,service changed,telnetv6
2024-12-07 13:14:57_169,e8dacd7e-5e74-4db6-bb96-b5ab1b356bff,site_6,fixed,service changed,web-proxy
2024-12-07 13:15:26_357,3e003485-0ca8-44ab-bc83-c8534e53a14c,site_4,detected,service changed,sftp-client
2024-12-07 13:15:26_357,dd90e62c-bc81-4d3b-93aa-bdeea6773050,site_4,detected,service changed,telnetv6
2024-12-07 13:15:44_256,3e003485-0ca8-44ab-bc83-c8534e53a14c,site_4,fixed,service changed,sftp-client
2024-12-07 13:15:45_258,dd90e62c-bc81-4d3b-93aa-bdeea6773050,site_4,fixed,service changed,telnetv6
2024-12-07 13:17:07_967,feac5453-e32a-4eb7-861d-05072816c76a,site_1,detected,service changed,ftp-client
2024-12-07 13:17:07_967,a5dc5b57-1969-435e-85f7-d138ddf62fe5,site_1,detected,service changed,netconf
2024-12-07 13:17:07_967,96d5edf8-58d3-4982-b9f9-aa4271261fa2,site_1,detected,service changed,snmpv6
2024-12-07 13:17:23_405,feac5453-e32a-4eb7-861d-05072816c76a,site_1,fixed,service changed,ftp-client
2024-12-07 13:17:23_405,96d5edf8-58d3-4982-b9f9-aa4271261fa2,site_1,fixed,service changed,snmpv6
2024-12-07 13:17:24_407,a5dc5b57-1969-435e-85f7-d138ddf62fe5,site_1,fixed,service changed,netconf
2024-12-07 13:17:36_758,b94048d0-29ce-4815-82a1-e805e7ed07ca,site_3,detected,service changed,radius
2024-12-07 13:17:36_758,9ee03f3b-6b15-411d-8bf4-66f6315842de,site_3,detected,service changed,sftp-client
2024-12-07 13:17:36_758,4bb43af1-73e5-47a7-a512-c2614a5c8591,site_3,detected,service changed,trace
2024-12-07 13:17:36_758,ab15e803-1b78-4b07-9df0-d4793f9ec2ef,site_3,detected,service changed,web-proxy
2024-12-07 13:17:53_506,b94048d0-29ce-4815-82a1-e805e7ed07ca,site_3,fixed,service changed,radius
