timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-08 12:44:53_897,e5a02479-a266-4fdc-8330-22014dc68790,site_10,detected,unregistered,KHD9THK5R0Z5J5GU
2024-11-08 12:44:53_986,fa8612ea-684b-424c-ace9-bf94c8c27eb7,site_10,detected,vlan_type,GDVL4RQKYBRQETXY
2024-11-08 12:47:00_229,e6f8acad-68c0-4545-8e5b-89e857fe7d8d,site_7,detected,service changed,telnet
2024-11-08 12:47:15_231,e6f8acad-68c0-4545-8e5b-89e857fe7d8d,site_7,fixed,service changed,telnet
2024-11-08 12:47:49_310,e5a02479-a266-4fdc-8330-22014dc68790,site_10,fixed,unregistered,KHD9THK5R0Z5J5GU
2024-11-08 12:47:52_053,ecdab051-a578-4fe6-a4df-aa83045f0cbe,site_4,detected,service changed,ssh
2024-11-08 12:47:58_335,fa8612ea-684b-424c-ace9-bf94c8c27eb7,site_10,fixed,vlan_type,GDVL4RQKYBRQETXY
2024-11-08 12:48:09_350,ecdab051-a578-4fe6-a4df-aa83045f0cbe,site_4,fixed,service changed,ssh
2024-11-08 12:48:32_407,570d0a38-a9a1-417c-af72-22a3d5f8f8d8,site_10,detected,unregistered,YV32CC2QMTJBNIDH
2024-11-08 12:48:32_472,c93adcbd-9258-40a2-8e57-ab2b76209477,site_10,detected,s_vlan,94ATDGJSE4NI9DG1
2024-11-08 12:48:32_490,d4cbfb06-6046-463b-b082-34b183bf6825,site_10,detected,vlan_type,EVWKCTYTU98SV6QL
2024-11-08 12:48:32_506,3e388ac7-f993-41b1-805a-077ae12f0995,site_10,detected,snmp_profile,CNA6V09X4ADZMNCT
2024-11-08 12:48:35_778,2ecb46f4-6c0b-437e-803b-03f5def5663f,site_10,detected,service changed,ipdr
2024-11-08 12:48:51_441,2ecb46f4-6c0b-437e-803b-03f5def5663f,site_10,fixed,service changed,ipdr
2024-11-08 12:49:36_424,fc8b6992-0e73-4d30-bd9d-198875f341d5,site_9,detected,service changed,sftp-client
2024-11-08 12:49:36_424,f0e4cee2-7a25-4e60-9307-bd9aa39f7f53,site_9,detected,service changed,snmp
2024-11-08 12:49:51_699,fc8b6992-0e73-4d30-bd9d-198875f341d5,site_9,fixed,service changed,sftp-client
2024-11-08 12:49:52_703,f0e4cee2-7a25-4e60-9307-bd9aa39f7f53,site_9,fixed,service changed,snmp
2024-11-08 12:50:03_436,3dddac2b-e22b-48f5-96cb-a11e343ea7dd,site_1,detected,service changed,dhcpv6-relay
2024-11-08 12:50:03_436,1fbaf949-5437-4853-9ea0-662825c55fd0,site_1,detected,service changed,ipdr
2024-11-08 12:50:19_807,3dddac2b-e22b-48f5-96cb-a11e343ea7dd,site_1,fixed,service changed,dhcpv6-relay
2024-11-08 12:50:21_812,1fbaf949-5437-4853-9ea0-662825c55fd0,site_1,fixed,service changed,ipdr
2024-11-08 12:50:26_948,83124dd6-5096-496a-b79d-ba3d47c8a840,site_3,detected,service changed,portal
2024-11-08 12:50:26_949,e40b4b6d-5fbd-436f-9bed-620a95d95290,site_3,detected,service changed,sftp-client
2024-11-08 12:50:26_949,3b8f1510-e72d-4d6d-883d-32fc178d627a,site_3,detected,service changed,snmp
2024-11-08 12:50:26_949,9b697eb5-9510-496a-95d6-c128971e6838,site_3,detected,service changed,snmpv6
2024-11-08 12:50:44_970,9b697eb5-9510-496a-95d6-c128971e6838,site_3,fixed,service changed,snmpv6
2024-11-08 12:50:45_975,3b8f1510-e72d-4d6d-883d-32fc178d627a,site_3,fixed,service changed,snmp
2024-11-08 12:50:46_979,83124dd6-5096-496a-b79d-ba3d47c8a840,site_3,fixed,service changed,portal
2024-11-08 12:50:47_986,e40b4b6d-5fbd-436f-9bed-620a95d95290,site_3,fixed,service changed,sftp-client
2024-11-08 12:51:28_107,3e388ac7-f993-41b1-805a-077ae12f0995,site_10,fixed,snmp_profile,CNA6V09X4ADZMNCT
