time,site,event,timestamp
2024-11-07 20:15:50_972,0f68c334-edde-4ead-8bab-15a477ee299c,site_7,detected,service changed,telnetv6
2024-11-07 20:16:05_830,0f68c334-edde-4ead-8bab-15a477ee299c,site_7,fixed,service changed,telnetv6
2024-11-07 20:16:41_834,f7e949a6-4c4d-47b0-b26d-b5825e8f39eb,site_5,detected,service changed,telnetv6
2024-11-07 20:16:57_872,f7e949a6-4c4d-47b0-b26d-b5825e8f39eb,site_5,fixed,service changed,telnetv6
2024-11-07 20:17:16_592,237c3d84-d675-4e7b-861b-c38e1840ce21,site_6,detected,service changed,telnetv6
2024-11-07 20:17:33_905,237c3d84-d675-4e7b-861b-c38e1840ce21,site_6,fixed,service changed,telnetv6
2024-11-07 20:18:05_004,623a598b-4dec-42ab-8053-c567de03f4fa,site_8,detected,service changed,sftp-client
2024-11-07 20:18:22_948,623a598b-4dec-42ab-8053-c567de03f4fa,site_8,fixed,service changed,sftp-client
2024-11-07 20:18:29_738,103bd1af-51b1-4268-baee-c066ee5b04fc,site_4,detected,service changed,mqtt
2024-11-07 20:18:44_980,103bd1af-51b1-4268-baee-c066ee5b04fc,site_4,fixed,service changed,mqtt
2024-11-07 20:20:22_264,821076a1-6bbc-45eb-ba00-3028314bb9b9,site_9,detected,unregistered,5J5VCP3P5O8EE8XE
2024-11-07 20:20:22_265,02ab3491-ef73-43a7-bafb-508facf4abaf,site_9,detected,unregistered,DKGILDYG58YUTCPT
2024-11-07 20:20:22_266,c7a31c03-c50f-4970-96cd-89446e2d55df,site_9,detected,unregistered,M9OADY5O009NWYT0
2024-11-07 20:20:22_307,3cda1b7c-f4f1-4dcd-a52b-20a3b6545c85,site_9,detected,c_vlan,7CB4FJ7NHCE3W62J
2024-11-07 20:20:22_308,41c9c02a-5e48-4605-99a2-1bec402397eb,site_9,detected,c_vlan,E9I3LGQDMFLODP65
2024-11-07 20:20:22_308,b09f450f-bd06-4d55-b803-bf4459fbf8a9,site_9,detected,c_vlan,KAUNSMQTONAJZGMJ
