timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-06 10:26:53_144,d322d2ed-da41-419c-96cb-b557ac0aa101,site_4,detected,c_vlan,FG60GQG97T5409X7
2024-11-06 10:26:56_437,ed9778a1-0632-4dd7-9e19-ad66d8d60339,site_4,detected,service changed,dhcp-relay
2024-11-06 10:26:56_437,5af6e40e-2093-4ce6-b894-894c47e7d1bb,site_4,detected,service changed,ipdr
2024-11-06 10:27:11_828,ed9778a1-0632-4dd7-9e19-ad66d8d60339,site_4,fixed,service changed,dhcp-relay
2024-11-06 10:27:12_830,5af6e40e-2093-4ce6-b894-894c47e7d1bb,site_4,fixed,service changed,ipdr
2024-11-06 10:28:34_506,866df06a-6463-45cc-94a9-e305a50d8790,site_1,detected,service changed,dhcp-relay
2024-11-06 10:28:34_506,2cc86b46-8b46-4df9-b70f-cabebfb47337,site_1,detected,service changed,snmp
2024-11-06 10:28:34_506,55d686f6-65ae-4e4e-85a0-b67d689147ae,site_1,detected,service changed,snmpv6
2024-11-06 10:28:48_174,72555ab3-8d84-4246-9403-faace6c6b9f3,site_3,detected,service changed,dhcpv6-relay
2024-11-06 10:28:49_050,2cc86b46-8b46-4df9-b70f-cabebfb47337,site_1,fixed,service changed,snmp
2024-11-06 10:28:50_057,866df06a-6463-45cc-94a9-e305a50d8790,site_1,fixed,service changed,dhcp-relay
2024-11-06 10:28:51_060,55d686f6-65ae-4e4e-85a0-b67d689147ae,site_1,fixed,service changed,snmpv6
2024-11-06 10:29:05_090,72555ab3-8d84-4246-9403-faace6c6b9f3,site_3,fixed,service changed,dhcpv6-relay
2024-11-06 10:30:13_182,d322d2ed-da41-419c-96cb-b557ac0aa101,site_4,fixed,c_vlan,FG60GQG97T5409X7
2024-11-06 10:31:18_307,73721103-a193-4d6d-9ad5-5387b6e438ee,site_4,detected,c_vlan,Q0J4XZHAALAZOZ86
2024-11-06 10:31:18_308,43bd2bbb-ece2-4386-ba35-05b6c42a11aa,site_4,detected,c_vlan,JNBW7096CRS51S30
2024-11-06 10:31:18_309,1b0621f5-2520-4a4b-87d2-88eb36a92801,site_4,detected,c_vlan,AEQTLN2Q7NDBIKKX
2024-11-06 10:31:18_344,3efbf4da-f4fd-40fb-a006-e551e529ceca,site_4,detected,s_vlan,LMVMQXX4YI1DZUMV
2024-11-06 10:31:18_373,61e2ee65-e8cf-42b4-9209-524660212236,site_4,detected,vlan_type,DS1IFQC8EPBD6NT3
2024-11-06 10:31:18_410,8024261e-7b34-47a0-95e5-dff95188bcaf,site_4,detected,snmp_profile,JCIE44HL96MW9DFW
2024-11-06 10:31:21_599,43beb8d3-6499-40ea-97fa-60dafb35c107,site_4,detected,service changed,snmpv6
2024-11-06 10:31:37_303,43beb8d3-6499-40ea-97fa-60dafb35c107,site_4,fixed,service changed,snmpv6
2024-11-06 10:33:12_734,8024261e-7b34-47a0-95e5-dff95188bcaf,site_4,fixed,snmp_profile,JCIE44HL96MW9DFW
2024-11-06 10:33:30_420,bb9da0b5-828a-49e8-9ffc-82512cc001b0,site_2,detected,service changed,ntp6
