timestamp,uuid,site,fixed_detected,event_type,sn
2024-11-06 13:07:33_522,0c25e5e2-9979-42a8-9bad-d06e0a165bad,site_2,detected,service changed,ftp-client
2024-11-06 13:07:33_522,c7bd17dd-51a1-4ef0-b273-26b45b9c441d,site_2,detected,service changed,portal
2024-11-06 13:07:49_326,0c25e5e2-9979-42a8-9bad-d06e0a165bad,site_2,fixed,service changed,ftp-client
2024-11-06 13:07:50_327,c7bd17dd-51a1-4ef0-b273-26b45b9c441d,site_2,fixed,service changed,portal
2024-11-06 13:08:19_120,e94dc96a-e978-4b95-adda-7eec6c128389,site_4,detected,unregistered,JW6UEM0P9ICED8TY
2024-11-06 13:08:22_495,8403d3c3-f229-4403-af3a-434399d240ab,site_4,detected,service changed,dhcpv6-relay
2024-11-06 13:08:22_495,27234a4c-6ee1-4944-9157-f696e0815e97,site_4,detected,service changed,netconf
2024-11-06 13:08:38_382,27234a4c-6ee1-4944-9157-f696e0815e97,site_4,fixed,service changed,netconf
2024-11-06 13:08:41_388,8403d3c3-f229-4403-af3a-434399d240ab,site_4,fixed,service changed,dhcpv6-relay
2024-11-06 13:10:19_662,2bc4cf6e-7572-46c2-8eab-2effb61e9a72,site_3,detected,service changed,snmpv6
2024-11-06 13:10:36_562,2bc4cf6e-7572-46c2-8eab-2effb61e9a72,site_3,fixed,service changed,snmpv6
2024-11-06 13:11:16_610,e94dc96a-e978-4b95-adda-7eec6c128389,site_4,fixed,unregistered,JW6UEM0P9ICED8TY
2024-11-06 13:11:16_690,629318f1-d394-4c8e-bb56-5b7c53bec0ad,site_2,detected,service changed,ftp-client
2024-11-06 13:11:16_690,8782331a-72f1-433b-b906-28b9d0b25a7a,site_2,detected,service changed,sftp-client
2024-11-06 13:11:16_690,051e0cbb-c883-4345-82c0-59d9ce35dcac,site_2,detected,service changed,snmpv6
2024-11-06 13:11:32_651,629318f1-d394-4c8e-bb56-5b7c53bec0ad,site_2,fixed,service changed,ftp-client
2024-11-06 13:11:32_652,051e0cbb-c883-4345-82c0-59d9ce35dcac,site_2,fixed,service changed,snmpv6
2024-11-06 13:11:33_654,8782331a-72f1-433b-b906-28b9d0b25a7a,site_2,fixed,service changed,sftp-client
2024-11-06 13:12:33_831,43778cb2-0751-47f2-aed0-2212891ea308,site_4,detected,unregistered,ET9K202UZA5MVI8L
2024-11-06 13:12:33_832,a3f4b9ce-281d-449a-82d7-8ea34fbb14d9,site_4,detected,unregistered,CU4SJHJKDV0AFK3O
2024-11-06 13:12:34_017,18308b65-482e-4f0f-96fe-796e9ca38d3a,site_4,detected,snmp_profile,GXR8750VBWKKDBRP
2024-11-06 13:12:37_099,74db780c-83dc-477a-aa58-8a037bff9bdb,site_4,detected,service changed,web-proxy
2024-11-06 13:12:53_733,74db780c-83dc-477a-aa58-8a037bff9bdb,site_4,fixed,service changed,web-proxy
2024-11-06 13:14:54_245,d5379d3d-3a53-42b7-9b07-8686ae3b3603,site_1,detected,service changed,dhcpv6-relay
2024-11-06 13:14:54_245,f174a7dd-bc13-4b92-8426-a1fda33024f4,site_1,detected,service changed,ntp6
2024-11-06 13:14:54_245,d55f3442-eaa2-4125-85ca-b9c3556f23d0,site_1,detected,service changed,sftp-client
2024-11-06 13:14:54_245,67a97ae0-2616-4a0d-8d00-7e2bd5c053e9,site_1,detected,service changed,sshv6
2024-11-06 13:14:54_245,794c03b2-f8e5-48bc-9922-60908d35cea0,site_1,detected,service changed,telnet
2024-11-06 13:15:01_653,ed4eb091-c32b-4aab-8832-7368329f400d,site_2,detected,service changed,ftp-client
2024-11-06 13:15:01_653,5a3a17a4-9ffc-4e8c-8bc4-f53d1fca92f1,site_2,detected,service changed,sftp-client
2024-11-06 13:15:01_654,3642c6ef-9f06-4e19-9e01-0ff574c13dac,site_2,detected,service changed,twamp
2024-11-06 13:15:10_144,f174a7dd-bc13-4b92-8426-a1fda33024f4,site_1,fixed,service changed,ntp6
2024-11-06 13:15:11_150,d5379d3d-3a53-42b7-9b07-8686ae3b3603,site_1,fixed,service changed,dhcpv6-relay
2024-11-06 13:15:11_151,67a97ae0-2616-4a0d-8d00-7e2bd5c053e9,site_1,fixed,service changed,sshv6
2024-11-06 13:15:12_156,d55f3442-eaa2-4125-85ca-b9c3556f23d0,site_1,fixed,service changed,sftp-client
2024-11-06 13:15:13_161,794c03b2-f8e5-48bc-9922-60908d35cea0,site_1,fixed,service changed,telnet
2024-11-06 13:15:16_173,ed4eb091-c32b-4aab-8832-7368329f400d,site_2,fixed,service changed,ftp-client
2024-11-06 13:15:16_173,3642c6ef-9f06-4e19-9e01-0ff574c13dac,site_2,fixed,service changed,twamp
2024-11-06 13:15:17_176,5a3a17a4-9ffc-4e8c-8bc4-f53d1fca92f1,site_2,fixed,service changed,sftp-client
