CPU time, RAM usage, Time taken
0.04950100000000002,614400,0.0658419132232666
0.050002999999999964,602112,1.0619049072265625
0.049319,610304,1.0610408782958984
0.04991100000000004,610304,1.0619258880615234
0.049275999999999986,602112,0.05949521064758301
0.05043799999999998,622592,1.0609931945800781
0.052373,622592,1.0602948665618896
0.049541999999999975,606208,1.0611340999603271
0.049494999999999956,643072,1.0617039203643799
0.04928199999999999,622592,1.0596988201141357
0.05021500000000001,602112,0.0572972297668457
0.05050399999999999,614400,0.059841156005859375
0.049285999999999996,606208,0.05934882164001465
0.05001,602112,1.0570900440216064
0.04969899999999999,634880,1.0603997707366943
0.055138999999999994,614400,1.064986228942871
0.050314000000000025,622592,0.060604095458984375
0.049761,622592,1.0607891082763672
0.049449999999999994,610304,0.05982208251953125
0.049373,610304,0.05975508689880371
0.04921499999999995,602112,0.05812692642211914
0.051851999999999954,643072,1.0641989707946777
0.04926400000000003,614400,0.060523033142089844
0.04953399999999997,630784,1.0604829788208008
0.049690999999999985,634880,0.0589749813079834
0.04922099999999996,634880,0.05833601951599121
0.04944699999999996,614400,0.058966875076293945
0.04948199999999997,610304,0.06072711944580078
0.04947199999999996,618496,1.0578198432922363
0.052335999999999994,602112,1.064035177230835
0.049877000000000005,610304,0.06122994422912598
0.04982700000000001,651264,1.0621700286865234
0.05105100000000001,614400,0.0615541934967041
0.04918899999999998,606208,0.059757232666015625
0.04950899999999997,622592,1.0618259906768799
0.04956100000000002,610304,1.0607490539550781
0.049663999999999986,610304,1.0621981620788574
0.04927799999999999,634880,0.05519366264343262
0.049966999999999984,622592,0.058573007583618164
0.049487,606208,1.061431646347046
0.04907800000000001,626688,0.05948495864868164
0.04978699999999997,606208,0.060624122619628906
0.04954700000000001,614400,1.0607578754425049
0.04975400000000002,614400,1.0605230331420898
0.05098999999999998,618496,0.06203579902648926
0.04986099999999999,618496,0.06085777282714844
0.04988499999999996,598016,1.0621840953826904
0.049422999999999995,630784,1.0609700679779053
0.049314000000000024,626688,0.05973505973815918
0.049829999999999985,614400,0.058489084243774414
0.04999799999999999,610304,0.06146526336669922
0.049819,626688,1.0618548393249512
0.04945699999999997,614400,1.0598111152648926
0.050721000000000016,602112,1.0629692077636719
0.04936800000000002,634880,0.06062674522399902
0.049441999999999986,614400,0.06023597717285156
0.05536199999999997,610304,0.06687331199645996
0.050587999999999966,626688,0.06162285804748535
0.04986499999999999,610304,1.0604138374328613
0.049478999999999995,630784,1.0506081581115723
0.04925799999999997,606208,0.05721879005432129
0.04946199999999995,602112,1.061410665512085
0.049453000000000025,614400,0.05982375144958496
0.04947699999999999,610304,1.061868667602539
0.049280999999999964,618496,0.0597989559173584
0.04961899999999997,618496,0.05719614028930664
0.050893999999999995,626688,1.0611810684204102
0.049246999999999985,602112,0.060545921325683594
0.04967700000000003,606208,0.05885887145996094
0.04929499999999998,602112,0.05955791473388672
0.05051899999999998,610304,1.0553481578826904
0.050599000000000005,626688,0.05934500694274902
0.05018499999999998,643072,1.0623970031738281
0.04939699999999997,622592,0.060057878494262695
0.04954400000000003,602112,0.058329105377197266
0.049323000000000006,614400,0.06070709228515625
0.04952099999999998,614400,1.059471845626831
0.049692000000000014,606208,0.06005120277404785
0.049624999999999975,618496,0.059938907623291016
0.04925199999999996,626688,1.0589118003845215
0.05149499999999996,614400,1.0633139610290527
0.049478999999999995,614400,0.060530900955200195
0.049468999999999985,606208,1.061413049697876
0.05254199999999998,606208,0.0636751651763916
0.049360000000000015,610304,0.059533119201660156
0.049425,602112,0.05965018272399902
0.04943599999999998,622592,0.06054282188415527
0.04963299999999998,589824,0.06052207946777344
0.049243999999999954,614400,0.05817675590515137
0.050187999999999955,618496,0.05643916130065918
0.051308999999999994,602112,0.0574650764465332
0.049719999999999986,610304,0.0601348876953125
0.04946800000000001,614400,0.05987405776977539
0.049740000000000006,610304,1.0615570545196533
0.05056099999999997,610304,0.06165575981140137
0.049678,606208,1.059751033782959
0.04938500000000001,618496,0.05931997299194336
0.049484999999999946,610304,1.056548833847046
0.049470000000000014,610304,1.0613408088684082
0.08974699999999997,692224,1.1094560623168945
